DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-10-20 00:00:00;0;5;2;1;3;6;8;3
2020-10-20 00:15:00;7;7;3;3;5;5;13;4
2020-10-20 00:30:00;4;9;3;3;1;2;4;5
2020-10-20 00:45:00;2;5;0;3;2;7;7;5
2020-10-20 01:00:00;6;5;2;5;10;7;11;7
2020-10-20 01:15:00;6;5;1;3;1;5;7;4
2020-10-20 01:30:00;4;5;4;3;4;3;9;4
2020-10-20 01:45:00;5;7;5;6;5;7;4;2
2020-10-20 02:00:00;7;6;5;0;0;0;4;3
2020-10-20 02:15:00;7;4;2;5;4;6;5;4
2020-10-20 02:30:00;1;3;3;3;2;3;7;1
2020-10-20 02:45:00;6;3;1;1;2;4;6;4
2020-10-20 03:00:00;6;6;3;4;5;6;3;5
2020-10-20 03:15:00;4;4;2;3;3;6;5;3
2020-10-20 03:30:00;7;5;0;3;2;4;2;4
2020-10-20 03:45:00;4;5;1;6;3;7;3;0
2020-10-20 04:00:00;12;7;3;6;7;8;6;2
2020-10-20 04:15:00;6;7;7;6;5;9;4;2
2020-10-20 04:30:00;13;9;6;5;5;7;12;3
2020-10-20 04:45:00;21;12;12;9;12;14;23;7
2020-10-20 05:00:00;24;15;8;6;6;13;28;15
2020-10-20 05:15:00;37;25;14;20;24;38;38;14
2020-10-20 05:30:00;40;26;40;18;16;46;35;24
2020-10-20 05:45:00;47;45;48;32;39;77;42;30
2020-10-20 06:00:00;50;49;43;30;35;89;51;34
2020-10-20 06:15:00;51;35;47;46;37;111;86;47
2020-10-20 06:30:00;65;65;52;53;64;176;81;66
2020-10-20 06:45:00;68;79;64;117;131;204;73;73
2020-10-20 07:00:00;59;69;46;53;78;165;101;115
2020-10-20 07:15:00;73;76;70;74;109;195;99;136
2020-10-20 07:30:00;75;67;61;80;113;189;102;98
2020-10-20 07:45:00;75;84;57;96;134;214;86;74
2020-10-20 08:00:00;68;98;38;104;104;167;73;84
2020-10-20 08:15:00;69;71;36;54;83;173;82;75
2020-10-20 08:30:00;70;79;36;58;74;134;82;67
2020-10-20 08:45:00;68;84;34;46;61;133;66;64
2020-10-20 09:00:00;61;53;40;43;44;88;74;71
2020-10-20 09:15:00;63;72;23;45;55;114;67;65
2020-10-20 09:30:00;64;88;28;45;54;126;70;81
2020-10-20 09:45:00;82;65;32;57;63;128;80;71
2020-10-20 10:00:00;64;89;31;38;51;89;65;74
2020-10-20 10:15:00;66;82;30;104;59;107;76;57
2020-10-20 10:30:00;56;81;28;48;57;112;73;82
2020-10-20 10:45:00;76;76;38;75;63;120;72;72
2020-10-20 11:00:00;77;81;26;59;59;102;69;66
2020-10-20 11:15:00;80;81;20;45;53;98;72;81
2020-10-20 11:30:00;75;83;30;48;52;108;74;85
2020-10-20 11:45:00;61;61;21;38;53;104;73;80
2020-10-20 12:00:00;71;88;38;51;71;102;70;88
2020-10-20 12:15:00;69;91;26;41;46;98;67;86
2020-10-20 12:30:00;70;72;34;66;39;78;80;87
2020-10-20 12:45:00;70;68;43;38;49;107;86;88
2020-10-20 13:00:00;80;77;56;49;62;115;72;76
2020-10-20 13:15:00;86;96;44;86;47;108;79;94
2020-10-20 13:30:00;100;104;35;30;54;102;85;94
2020-10-20 13:45:00;75;85;37;66;50;107;74;91
2020-10-20 14:00:00;83;91;47;100;49;124;62;84
2020-10-20 14:15:00;91;101;42;97;51;112;85;96
2020-10-20 14:30:00;75;93;38;45;66;122;91;94
2020-10-20 14:45:00;85;77;37;62;85;137;79;85
2020-10-20 15:00:00;97;104;41;66;58;130;70;92
2020-10-20 15:15:00;92;101;46;55;63;129;93;96
2020-10-20 15:30:00;91;99;45;93;59;127;73;113
2020-10-20 15:45:00;90;97;57;91;70;141;89;112
2020-10-20 16:00:00;118;122;79;59;59;133;107;138
2020-10-20 16:15:00;104;114;63;58;57;132;93;125
2020-10-20 16:30:00;112;133;63;61;72;163;90;113
2020-10-20 16:45:00;90;98;62;81;70;169;100;116
2020-10-20 17:00:00;101;119;73;52;59;135;100;120
2020-10-20 17:15:00;98;98;74;67;74;165;103;129
2020-10-20 17:30:00;100;102;56;100;62;131;99;112
2020-10-20 17:45:00;79;82;45;58;64;118;102;121
2020-10-20 18:00:00;84;87;45;47;40;128;86;91
2020-10-20 18:15:00;68;81;48;38;46;104;85;102
2020-10-20 18:30:00;59;82;41;37;32;75;74;76
2020-10-20 18:45:00;44;46;26;30;39;90;63;69
2020-10-20 19:00:00;47;60;27;35;28;75;77;79
2020-10-20 19:15:00;40;41;34;29;20;48;55;52
2020-10-20 19:30:00;30;38;25;14;29;59;52;47
2020-10-20 19:45:00;27;34;22;16;16;40;45;48
2020-10-20 20:00:00;28;33;21;9;10;33;47;45
2020-10-20 20:15:00;22;19;17;10;9;32;35;21
2020-10-20 20:30:00;25;27;13;16;16;41;26;26
2020-10-20 20:45:00;24;29;20;10;13;27;38;18
2020-10-20 21:00:00;28;28;16;9;8;25;27;24
2020-10-20 21:15:00;28;28;13;24;17;31;28;14
2020-10-20 21:30:00;25;25;17;14;9;25;18;16
2020-10-20 21:45:00;16;21;9;12;7;24;17;11
2020-10-20 22:00:00;21;23;9;17;8;24;25;12
2020-10-20 22:15:00;15;18;8;8;9;24;19;13
2020-10-20 22:30:00;12;11;7;7;6;13;17;13
2020-10-20 22:45:00;10;19;11;5;5;11;14;11
2020-10-20 23:00:00;6;8;5;1;4;10;19;3
2020-10-20 23:15:00;13;11;4;5;4;6;9;8
2020-10-20 23:30:00;9;6;1;1;0;2;13;4
