DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-12-17 00:00:00;0;1;1;0;0;2;1;0;1;0;1;0;4;6;2;0;0;0;21;0;0;0;0;0
2020-12-17 00:15:00;1;5;4;1;0;0;0;0;1;3;4;2;3;3;1;0;0;0;30;0;0;0;0;0
2020-12-17 00:30:00;0;0;0;1;3;4;1;1;0;1;5;1;4;5;2;0;0;0;30;0;0;0;0;0
2020-12-17 00:45:00;0;0;1;2;2;7;2;0;1;1;2;1;0;3;3;0;0;0;30;0;0;0;0;0
2020-12-17 01:00:00;0;2;0;0;1;4;4;1;2;0;4;2;3;4;2;0;0;0;38;0;0;0;0;0
2020-12-17 01:15:00;1;0;0;0;0;0;2;0;0;0;1;1;2;7;5;0;0;0;36;0;0;0;0;0
2020-12-17 01:30:00;1;1;0;0;1;3;1;1;2;1;3;1;3;7;4;0;0;0;39;0;0;0;0;0
2020-12-17 01:45:00;0;0;0;0;1;0;2;1;1;0;4;0;2;5;5;0;0;0;39;0;0;0;0;0
2020-12-17 02:00:00;1;0;1;0;1;2;2;1;2;1;1;0;1;5;4;0;0;0;39;0;0;0;0;0
2020-12-17 02:15:00;0;0;0;0;0;1;0;2;0;0;1;1;4;7;5;0;0;0;39;0;0;0;0;0
2020-12-17 02:30:00;0;1;0;1;0;4;1;1;3;1;3;2;4;11;7;0;0;0;39;0;0;0;0;0
2020-12-17 02:45:00;0;0;0;0;2;4;4;2;4;1;4;1;1;5;5;0;0;0;39;0;0;0;0;0
2020-12-17 03:00:00;0;0;0;0;0;2;0;0;2;0;3;2;2;3;1;0;0;0;36;0;0;0;0;0
2020-12-17 03:15:00;0;1;1;1;0;7;3;0;2;0;3;2;3;7;5;0;0;0;39;0;0;0;0;0
2020-12-17 03:30:00;0;0;0;2;3;3;1;0;0;0;2;1;4;9;7;2;0;0;39;0;0;0;0;0
2020-12-17 03:45:00;0;0;1;1;1;5;4;0;4;0;2;0;5;7;2;0;0;0;39;0;0;0;0;0
2020-12-17 04:00:00;0;2;2;1;0;5;3;1;1;0;4;3;3;7;5;0;0;0;39;0;0;0;0;0
2020-12-17 04:15:00;0;0;1;2;1;4;4;1;3;0;3;1;14;24;10;1;0;0;39;0;0;0;0;0
2020-12-17 04:30:00;0;0;1;2;0;5;7;2;4;0;8;2;5;15;10;0;0;0;39;0;0;0;0;0
2020-12-17 04:45:00;0;2;2;1;3;9;10;2;2;5;15;7;10;24;19;1;0;0;36;0;0;0;0;0
2020-12-17 05:00:00;0;1;4;1;2;15;10;8;5;7;30;26;25;61;41;0;0;0;28;0;0;0;0;0
2020-12-17 05:15:00;0;2;1;2;0;24;17;5;3;7;52;48;42;74;52;1;0;0;30;0;0;0;0;0
2020-12-17 05:30:00;4;6;8;4;1;34;25;10;14;6;47;40;38;85;69;3;0;0;30;0;0;0;0;0
2020-12-17 05:45:00;2;2;12;5;6;25;25;16;16;12;40;32;57;96;67;1;0;0;30;0;0;0;0;0
2020-12-17 06:00:00;1;8;10;6;5;23;22;16;19;10;24;20;64;82;54;6;0;0;27;0;0;0;0;0
2020-12-17 06:15:00;5;8;13;8;18;35;31;17;21;22;40;34;66;102;80;11;0;0;30;0;0;0;0;0
2020-12-17 06:30:00;3;8;20;7;10;51;42;15;20;25;49;53;56;87;91;16;0;0;30;0;0;0;0;0
2020-12-17 06:45:00;4;10;24;8;14;48;39;24;28;38;57;56;59;95;77;13;0;0;30;0;0;0;0;0
2020-12-17 07:00:00;4;12;14;14;23;58;55;19;20;30;54;57;54;90;72;14;0;0;30;0;0;0;0;0
2020-12-17 07:15:00;8;11;19;12;27;57;57;28;31;51;65;61;66;94;81;14;0;0;30;0;0;0;0;0
2020-12-17 07:30:00;7;9;25;24;33;56;45;24;27;46;51;43;73;100;98;25;0;0;30;0;0;0;0;0
2020-12-17 07:45:00;6;12;20;17;30;55;64;40;29;44;52;56;60;85;83;23;0;0;30;0;0;0;0;0
2020-12-17 08:00:00;11;14;29;18;24;56;55;33;31;48;52;44;58;89;72;23;0;0;30;0;0;0;0;0
2020-12-17 08:15:00;12;12;22;16;24;51;48;39;30;45;49;47;56;81;72;13;0;0;30;0;0;0;0;0
2020-12-17 08:30:00;14;17;27;15;26;49;44;32;29;40;42;44;73;86;80;16;0;0;30;0;0;0;0;0
