DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-04-02 00:00:00;0;1;4;0;4;1;3;4;4;0;0;0;0;0;0;0;0
2020-04-02 00:15:00;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0
2020-04-02 00:30:00;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0
2020-04-02 00:45:00;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-02 01:00:00;0;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-02 01:15:00;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-04-02 01:30:00;1;2;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-04-02 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-02 02:00:00;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-04-02 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-02 02:30:00;0;0;0;0;0;0;3;2;3;0;0;0;0;0;0;0;0
2020-04-02 02:45:00;0;0;1;0;1;0;0;0;0;2;2;0;0;0;0;0;0
2020-04-02 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-02 03:15:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-02 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-02 03:45:00;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-02 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-02 04:15:00;1;1;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0
2020-04-02 04:30:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-04-02 04:45:00;0;2;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0
2020-04-02 05:00:00;3;2;0;0;0;0;2;3;3;0;0;0;0;0;0;0;0
2020-04-02 05:15:00;3;1;0;0;0;0;4;7;7;0;0;0;0;0;0;0;0
2020-04-02 05:30:00;15;6;1;1;0;0;8;12;14;0;0;0;0;0;0;0;0
2020-04-02 05:45:00;10;8;0;0;0;0;11;10;13;0;0;0;0;0;0;0;0
2020-04-02 06:00:00;7;6;0;0;0;0;2;5;5;0;0;0;0;0;0;0;0
2020-04-02 06:15:00;6;6;2;2;1;0;8;8;12;0;0;0;0;0;0;0;0
2020-04-02 06:30:00;11;7;1;1;3;1;10;12;13;0;0;0;0;0;0;0;0
2020-04-02 06:45:00;24;13;1;1;2;0;11;20;25;0;0;0;0;0;0;0;0
2020-04-02 07:00:00;13;12;2;2;1;0;13;12;17;0;0;0;0;0;0;0;0
2020-04-02 07:15:00;24;32;4;2;2;0;21;19;28;0;0;0;0;0;0;0;0
2020-04-02 07:30:00;20;34;2;3;0;0;21;25;27;0;0;0;0;0;0;0;0
2020-04-02 07:45:00;35;16;4;4;2;1;17;12;20;1;2;0;0;0;0;0;0
2020-04-02 08:00:00;25;17;3;3;1;0;16;21;23;0;0;0;0;0;0;0;0
2020-04-02 08:15:00;25;14;2;4;1;1;17;24;24;0;0;0;0;0;0;0;0
2020-04-02 08:30:00;21;19;5;5;3;5;16;24;23;1;0;0;0;0;0;0;0
2020-04-02 08:45:00;18;19;4;6;5;4;14;13;14;0;0;0;0;0;0;0;0
2020-04-02 09:00:00;17;19;7;4;5;5;16;18;19;1;1;0;0;0;0;0;0
2020-04-02 09:15:00;22;24;9;7;3;3;8;8;9;1;0;0;0;0;0;0;0
2020-04-02 09:30:00;20;22;14;10;5;2;22;19;21;0;0;0;0;0;1;0;0
2020-04-02 09:45:00;28;36;10;10;6;6;20;20;24;0;1;0;0;0;0;0;0
2020-04-02 10:00:00;18;18;11;6;5;5;19;21;21;2;3;0;0;0;0;0;0
2020-04-02 10:15:00;22;25;12;6;4;6;26;30;35;0;0;0;0;0;0;0;0
2020-04-02 10:30:00;17;28;11;12;9;7;29;28;32;1;1;0;0;0;0;0;0
2020-04-02 10:45:00;16;20;18;19;8;9;26;31;31;1;1;0;0;0;0;0;0
2020-04-02 11:00:00;19;23;11;5;10;8;16;23;24;1;0;1;0;0;0;0;0
2020-04-02 11:15:00;27;23;16;12;5;3;17;23;21;0;0;0;0;0;0;0;0
2020-04-02 11:30:00;24;25;12;10;7;6;28;31;33;0;1;0;0;0;0;0;0
2020-04-02 11:45:00;23;26;15;11;10;5;29;29;33;1;1;0;0;0;0;0;0
2020-04-02 12:00:00;18;21;17;9;8;8;21;24;27;0;1;0;0;0;0;0;0
2020-04-02 12:15:00;19;18;16;11;9;3;22;33;36;1;0;0;0;0;0;0;0
2020-04-02 12:30:00;26;34;16;12;8;14;18;22;26;1;0;0;0;0;0;0;0
