DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-12-24 00:00:00;0;0;0;1;2;0;2;1;0;0
2020-12-24 00:15:00;6;3;0;0;2;0;2;0;4;4
2020-12-24 00:30:00;2;1;1;4;4;0;2;4;1;2
2020-12-24 00:45:00;1;0;0;2;1;0;2;1;1;1
2020-12-24 01:00:00;3;3;0;2;1;2;3;2;2;2
2020-12-24 01:15:00;1;0;0;1;1;2;1;0;0;1
2020-12-24 01:30:00;1;1;1;2;2;0;2;2;1;0
2020-12-24 01:45:00;0;2;0;1;1;0;1;0;2;0
2020-12-24 02:00:00;7;2;0;3;6;0;5;4;3;6
2020-12-24 02:15:00;2;1;0;1;1;0;1;1;0;2
2020-12-24 02:30:00;0;0;0;0;0;0;0;0;0;0
2020-12-24 02:45:00;3;1;1;2;0;2;0;1;0;3
2020-12-24 03:00:00;2;1;0;0;0;1;0;0;2;2
2020-12-24 03:15:00;0;1;0;1;4;0;4;1;1;1
2020-12-24 03:30:00;3;1;1;1;1;0;1;2;2;2
2020-12-24 03:45:00;2;2;1;0;0;0;0;0;2;2
2020-12-24 04:00:00;4;0;0;3;2;1;2;2;1;4
2020-12-24 04:15:00;1;0;0;2;5;1;7;4;0;1
2020-12-24 04:30:00;1;1;0;1;2;0;2;1;0;1
2020-12-24 04:45:00;6;2;0;2;1;0;1;2;2;4
2020-12-24 05:00:00;8;7;1;3;4;2;5;2;5;8
2020-12-24 05:15:00;12;8;2;4;10;2;10;3;9;13
2020-12-24 05:30:00;6;3;0;13;18;3;20;12;6;6
2020-12-24 05:45:00;14;8;2;10;12;8;16;7;10;9
2020-12-24 06:00:00;10;3;3;12;16;9;17;7;3;7
2020-12-24 06:15:00;12;7;2;16;16;9;17;13;7;12
2020-12-24 06:30:00;12;3;0;6;11;3;11;6;3;9
2020-12-24 06:45:00;15;10;4;12;15;4;20;10;14;13
2020-12-24 07:00:00;23;11;3;12;23;6;28;12;13;19
2020-12-24 07:15:00;22;12;2;13;14;4;18;11;14;18
2020-12-24 07:30:00;18;7;8;11;26;8;27;14;9;14
2020-12-24 07:45:00;27;16;5;12;29;8;37;16;18;25
2020-12-24 08:00:00;19;10;11;15;25;7;27;17;13;15
2020-12-24 08:15:00;23;22;12;12;26;10;30;10;20;21
2020-12-24 08:30:00;24;13;10;20;42;12;47;19;13;23
2020-12-24 08:45:00;28;16;7;22;45;15;50;25;20;26
2020-12-24 09:00:00;28;22;13;27;35;14;42;27;21;27
2020-12-24 09:15:00;49;24;18;34;54;13;57;26;26;41
2020-12-24 09:30:00;45;26;16;27;44;21;56;23;29;40
2020-12-24 09:45:00;43;30;16;39;41;15;44;33;33;35
2020-12-24 10:00:00;54;27;19;24;64;21;68;33;30;40
2020-12-24 10:15:00;45;34;23;64;59;27;65;56;35;38
2020-12-24 10:30:00;61;26;18;33;64;17;69;35;34;51
2020-12-24 10:45:00;47;30;26;50;63;23;68;50;40;46
2020-12-24 11:00:00;56;37;26;50;59;29;67;41;39;47
2020-12-24 11:15:00;66;47;30;39;57;18;64;33;57;56
2020-12-24 11:30:00;55;30;24;51;69;20;70;51;36;53
2020-12-24 11:45:00;73;36;23;51;70;23;81;46;42;61
2020-12-24 12:00:00;67;37;25;33;54;15;58;36;45;60
2020-12-24 12:15:00;58;38;21;44;59;15;62;46;48;55
2020-12-24 12:30:00;54;29;12;32;57;20;70;27;27;42
2020-12-24 12:45:00;54;37;19;47;63;14;62;41;41;46
2020-12-24 13:00:00;59;46;14;44;67;14;73;41;47;58
2020-12-24 13:15:00;58;49;20;38;68;11;73;34;56;49
2020-12-24 13:30:00;56;37;23;43;76;21;85;42;43;44
2020-12-24 13:45:00;53;48;19;54;64;11;63;50;52;41
2020-12-24 14:00:00;69;46;14;35;42;17;48;27;52;51
2020-12-24 14:15:00;53;51;8;39;46;17;52;37;55;46
2020-12-24 14:30:00;43;40;9;38;45;13;108;35;42;45
2020-12-24 14:45:00;54;40;6;50;59;12;62;44;40;45
2020-12-24 15:00:00;50;43;10;38;56;10;58;35;45;42
2020-12-24 15:15:00;53;42;9;38;45;12;44;36;46;44
2020-12-24 15:30:00;43;28;7;33;47;10;50;25;34;37
2020-12-24 15:45:00;39;35;3;33;45;11;46;34;34;36
2020-12-24 16:00:00;41;32;7;37;36;3;38;29;32;41
2020-12-24 16:15:00;31;24;2;38;39;13;43;31;26;25
2020-12-24 16:30:00;44;21;9;39;45;17;44;31;23;30
2020-12-24 16:45:00;40;33;11;17;29;9;28;11;33;33
2020-12-24 17:00:00;41;28;9;30;44;11;44;28;31;35
2020-12-24 17:15:00;28;19;5;21;34;5;30;20;16;24
2020-12-24 17:30:00;31;18;7;26;22;9;27;21;19;25
2020-12-24 17:45:00;24;22;3;24;20;8;24;25;18;22
2020-12-24 18:00:00;27;24;5;16;27;6;30;13;23;17
2020-12-24 18:15:00;19;17;2;22;27;9;32;19;17;19
2020-12-24 18:30:00;24;17;4;11;18;5;17;11;16;20
2020-12-24 18:45:00;18;16;4;29;25;9;27;22;17;14
2020-12-24 19:00:00;23;17;1;17;22;8;26;13;18;22
2020-12-24 19:15:00;26;17;8;20;26;5;30;20;18;22
2020-12-24 19:30:00;37;21;7;21;23;9;26;20;21;28
2020-12-24 19:45:00;30;17;3;23;26;8;27;22;16;23
2020-12-24 20:00:00;30;27;1;24;29;8;33;22;22;24
2020-12-24 20:15:00;38;25;14;36;40;13;41;36;26;29
2020-12-24 20:30:00;44;34;6;48;64;16;63;52;34;42
2020-12-24 20:45:00;40;36;12;46;56;12;56;50;39;36
2020-12-24 21:00:00;15;8;2;16;20;4;21;14;7;11
2020-12-24 21:15:00;7;2;0;3;5;5;7;0;3;6
2020-12-24 21:30:00;5;4;1;3;3;0;3;3;6;4
2020-12-24 21:45:00;5;4;1;2;8;1;9;4;6;3
2020-12-24 22:00:00;2;4;0;1;1;0;1;1;3;2
2020-12-24 22:15:00;5;3;0;3;2;0;2;2;1;5
2020-12-24 22:30:00;5;3;1;3;3;1;3;2;4;2
2020-12-24 22:45:00;3;6;0;2;2;0;3;1;6;2
2020-12-24 23:00:00;2;2;2;2;0;0;0;1;2;2
2020-12-24 23:15:00;1;1;0;6;3;1;4;6;0;0
2020-12-24 23:30:00;0;0;0;0;0;0;0;0;0;0
2020-12-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
