DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2019-08-09 00:00:00;12;5;1;13;6;1;0;0;0;0
2019-08-09 00:15:00;10;9;0;11;4;0;0;0;0;0
2019-08-09 00:30:00;16;7;0;4;6;0;0;0;0;0
2019-08-09 00:45:00;10;6;1;12;6;0;0;0;0;0
2019-08-09 01:00:00;5;7;1;6;2;0;0;0;0;0
2019-08-09 01:15:00;8;3;1;5;0;0;0;0;0;0
2019-08-09 01:30:00;8;7;0;6;7;1;0;0;0;0
2019-08-09 01:45:00;4;4;0;6;5;0;0;0;0;0
2019-08-09 02:00:00;9;5;0;4;2;0;0;0;0;0
2019-08-09 02:15:00;8;2;1;5;3;0;0;0;0;0
2019-08-09 02:30:00;9;1;1;8;1;0;0;0;0;0
2019-08-09 02:45:00;3;1;0;3;3;0;0;0;0;0
2019-08-09 03:00:00;4;0;0;9;5;0;0;0;0;0
2019-08-09 03:15:00;2;0;0;3;3;0;0;0;0;0
2019-08-09 03:30:00;8;3;0;5;1;0;0;0;0;0
2019-08-09 03:45:00;4;2;0;3;1;0;0;0;0;0
2019-08-09 04:00:00;16;6;1;10;3;0;0;0;0;0
2019-08-09 04:15:00;9;7;0;5;5;0;0;0;0;0
2019-08-09 04:30:00;9;4;0;9;4;0;0;0;0;0
2019-08-09 04:45:00;24;8;0;18;11;0;0;0;0;0
2019-08-09 05:00:00;13;6;0;23;5;0;0;0;0;0
2019-08-09 05:15:00;34;14;0;37;16;0;0;0;0;0
2019-08-09 05:30:00;47;21;7;45;16;0;0;0;0;0
2019-08-09 05:45:00;57;25;1;56;23;1;0;0;0;0
2019-08-09 06:00:00;39;27;2;45;20;3;0;0;0;0
2019-08-09 06:15:00;53;32;0;62;25;2;0;0;0;0
2019-08-09 06:30:00;77;45;1;87;50;2;0;0;0;0
2019-08-09 06:45:00;107;65;0;79;43;3;0;0;0;0
2019-08-09 07:00:00;91;58;2;70;35;3;1;0;0;0
2019-08-09 07:15:00;94;48;0;80;48;4;0;0;0;0
2019-08-09 07:30:00;90;68;0;93;41;260;2;0;0;0
2019-08-09 07:45:00;106;69;4;91;61;6;0;0;0;0
2019-08-09 08:00:00;78;77;0;78;47;8;5;0;0;0
2019-08-09 08:15:00;85;73;1;80;42;8;24;0;0;0
2019-08-09 08:30:00;80;83;2;66;39;9;1;0;0;0
2019-08-09 08:45:00;68;54;0;77;36;5;0;0;0;0
2019-08-09 09:00:00;94;80;1;84;43;261;3;0;0;0
2019-08-09 09:15:00;88;76;5;103;55;8;9;0;0;0
2019-08-09 09:30:00;84;61;10;82;68;7;5;0;0;0
2019-08-09 09:45:00;86;58;9;99;48;10;3;0;0;0
2019-08-09 10:00:00;83;53;4;102;63;6;1;0;0;0
2019-08-09 10:15:00;98;54;0;104;59;262;0;0;0;0
2019-08-09 10:30:00;108;71;7;109;76;10;9;0;0;0
2019-08-09 10:45:00;110;60;4;97;56;6;0;0;0;0
2019-08-09 11:00:00;110;56;8;101;49;3;3;0;0;0
2019-08-09 11:15:00;93;76;4;95;63;262;3;0;0;0
2019-08-09 11:30:00;78;71;6;91;47;3;1;0;0;0
2019-08-09 11:45:00;93;74;3;102;61;8;6;0;0;0
2019-08-09 12:00:00;113;92;3;125;81;7;4;0;0;0
2019-08-09 12:15:00;134;83;7;108;62;8;0;0;0;0
2019-08-09 12:30:00;96;80;1;114;75;10;0;0;0;0
2019-08-09 12:45:00;111;80;8;103;58;9;0;0;0;0
2019-08-09 13:00:00;117;73;1;126;71;269;1;0;0;0
2019-08-09 13:15:00;124;63;2;102;67;8;4;0;0;0
2019-08-09 13:30:00;106;64;5;111;61;7;0;0;0;0
2019-08-09 13:45:00;100;77;2;105;54;6;0;0;0;0
2019-08-09 14:00:00;116;88;4;103;64;12;0;0;0;0
2019-08-09 14:15:00;91;67;2;112;69;8;8;0;0;0
2019-08-09 14:30:00;114;87;8;104;67;8;0;0;0;0
2019-08-09 14:45:00;96;80;2;121;60;260;1;0;0;0
2019-08-09 15:00:00;95;74;0;113;86;10;10;0;0;0
2019-08-09 15:15:00;108;58;1;162;92;12;2;0;0;0
2019-08-09 15:30:00;93;59;2;115;75;8;4;0;0;0
2019-08-09 15:45:00;82;61;5;114;56;5;7;0;0;0
2019-08-09 16:00:00;89;55;2;118;70;6;0;0;0;0
2019-08-09 16:15:00;90;53;1;91;45;8;5;0;0;0
2019-08-09 16:30:00;91;79;4;95;52;6;0;0;0;0
2019-08-09 16:45:00;90;53;3;82;56;7;0;0;0;0
2019-08-09 17:00:00;99;53;1;84;51;8;0;0;0;0
2019-08-09 17:15:00;95;63;1;98;49;12;4;0;0;0
2019-08-09 17:30:00;78;64;0;89;37;7;0;0;0;0
2019-08-09 17:45:00;83;92;2;103;60;4;0;0;0;0
2019-08-09 18:00:00;97;97;0;95;53;8;0;0;0;0
2019-08-09 18:15:00;91;102;3;82;48;9;4;0;0;0
2019-08-09 18:30:00;127;198;2;66;44;262;1;0;0;0
2019-08-09 18:45:00;133;214;2;64;35;6;1;0;0;0
2019-08-09 19:00:00;147;221;0;73;24;6;6;0;0;0
2019-08-09 19:15:00;173;232;0;73;40;2;6;0;0;0
2019-08-09 19:30:00;214;243;1;77;31;4;14;0;0;0
2019-08-09 19:45:00;161;195;0;47;40;2;5;0;0;0
2019-08-09 20:00:00;105;136;0;56;28;2;3;0;0;0
2019-08-09 20:15:00;71;74;0;31;31;0;0;0;0;0
2019-08-09 20:30:00;57;43;0;34;26;0;0;0;0;0
2019-08-09 20:45:00;47;32;3;44;29;0;0;0;0;0
2019-08-09 21:00:00;32;10;1;38;10;1;0;0;0;0
2019-08-09 21:15:00;37;17;2;32;10;0;0;0;0;0
2019-08-09 21:30:00;26;22;0;27;16;0;0;0;0;0
2019-08-09 21:45:00;25;19;1;37;17;3;0;0;0;0
2019-08-09 22:00:00;26;12;2;29;12;0;5;0;0;0
2019-08-09 22:15:00;29;14;2;29;16;0;0;0;0;0
2019-08-09 22:30:00;38;25;0;97;72;0;0;0;0;0
2019-08-09 22:45:00;30;23;8;262;223;0;0;0;0;0
2019-08-09 23:00:00;59;41;10;192;237;3;5;0;0;0
2019-08-09 23:15:00;46;33;0;153;177;2;0;0;0;0
2019-08-09 23:30:00;33;35;0;133;185;1;0;0;0;0
2019-08-09 23:45:00;28;10;2;129;152;1;0;0;0;0
