DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-05-05 00:00:00;5;5;3;2;7;3;2
2020-05-05 00:15:00;5;2;1;1;3;7;3
2020-05-05 00:30:00;5;6;2;1;4;7;3
2020-05-05 00:45:00;3;3;1;2;3;7;1
2020-05-05 01:00:00;8;4;0;0;0;6;2
2020-05-05 01:15:00;2;4;1;1;2;10;2
2020-05-05 01:30:00;6;3;1;4;4;4;1
2020-05-05 01:45:00;2;1;0;0;0;1;1
2020-05-05 02:00:00;1;1;1;1;2;2;0
2020-05-05 02:15:00;3;1;0;1;0;3;3
2020-05-05 02:30:00;5;4;0;0;2;3;1
2020-05-05 02:45:00;2;1;0;0;2;2;0
2020-05-05 03:00:00;4;2;0;1;1;6;1
2020-05-05 03:15:00;3;0;0;3;3;3;2
2020-05-05 03:30:00;3;3;0;2;2;1;1
2020-05-05 03:45:00;6;4;0;0;2;3;0
2020-05-05 04:00:00;3;5;0;1;0;3;1
2020-05-05 04:15:00;8;4;0;0;0;7;1
2020-05-05 04:30:00;5;7;0;3;3;12;2
2020-05-05 04:45:00;14;12;0;2;2;12;8
2020-05-05 05:00:00;32;19;0;1;1;37;17
2020-05-05 05:15:00;42;29;1;5;9;68;49
2020-05-05 05:30:00;29;50;0;8;11;86;79
2020-05-05 05:45:00;47;40;6;5;17;100;91
2020-05-05 06:00:00;64;48;3;6;17;67;67
2020-05-05 06:15:00;60;58;5;10;19;107;113
2020-05-05 06:30:00;63;60;4;13;26;130;125
2020-05-05 06:45:00;76;81;7;9;18;147;142
2020-05-05 07:00:00;52;61;1;6;19;112;124
2020-05-05 07:15:00;58;66;3;12;33;99;124
2020-05-05 07:30:00;79;51;2;12;26;144;152
2020-05-05 07:45:00;74;51;0;8;25;128;123
2020-05-05 08:00:00;72;49;7;9;23;109;97
2020-05-05 08:15:00;50;48;4;4;14;89;87
2020-05-05 08:30:00;61;52;5;9;21;68;78
2020-05-05 08:45:00;71;46;7;9;21;78;83
2020-05-05 09:00:00;61;54;5;9;13;75;61
2020-05-05 09:15:00;72;48;3;8;27;77;64
2020-05-05 09:30:00;70;43;2;12;22;75;66
2020-05-05 09:45:00;81;53;4;7;20;70;74
2020-05-05 10:00:00;69;49;3;11;20;70;48
2020-05-05 10:15:00;91;56;4;7;14;70;57
2020-05-05 10:30:00;85;69;5;7;16;72;58
2020-05-05 10:45:00;80;56;3;12;16;76;63
2020-05-05 11:00:00;74;47;3;3;16;73;66
2020-05-05 11:15:00;79;62;7;9;19;71;61
2020-05-05 11:30:00;83;45;3;12;16;67;55
2020-05-05 11:45:00;92;63;9;17;23;67;61
2020-05-05 12:00:00;104;71;3;9;19;58;62
2020-05-05 12:15:00;98;80;3;9;21;63;64
2020-05-05 12:30:00;72;72;9;7;22;84;75
2020-05-05 12:45:00;93;51;5;17;24;70;68
2020-05-05 13:00:00;101;79;8;15;31;85;77
2020-05-05 13:15:00;86;63;3;10;23;72;77
2020-05-05 13:30:00;126;87;6;10;34;112;114
2020-05-05 13:45:00;101;87;6;12;27;125;125
2020-05-05 14:00:00;107;91;4;24;28;109;107
2020-05-05 14:15:00;170;121;5;8;26;73;64
2020-05-05 14:30:00;139;115;2;9;22;82;74
2020-05-05 14:45:00;139;100;5;8;31;82;66
2020-05-05 15:00:00;132;104;9;19;44;70;69
2020-05-05 15:15:00;155;117;3;15;35;77;88
2020-05-05 15:30:00;152;111;7;21;40;76;75
2020-05-05 15:45:00;144;100;6;22;34;69;65
2020-05-05 16:00:00;150;120;4;11;29;69;72
2020-05-05 16:15:00;155;112;4;10;27;95;103
2020-05-05 16:30:00;133;121;7;14;34;85;83
2020-05-05 16:45:00;153;117;4;17;27;80;68
2020-05-05 17:00:00;138;126;8;9;25;84;83
2020-05-05 17:15:00;114;113;5;15;29;91;85
2020-05-05 17:30:00;114;100;3;17;24;78;73
2020-05-05 17:45:00;110;80;11;13;23;66;64
2020-05-05 18:00:00;92;80;4;15;34;69;62
2020-05-05 18:15:00;88;80;4;7;23;60;48
2020-05-05 18:30:00;84;68;2;11;23;56;47
2020-05-05 18:45:00;76;56;2;9;28;51;43
2020-05-05 19:00:00;74;57;6;9;38;57;44
2020-05-05 19:15:00;84;49;3;7;19;43;31
2020-05-05 19:30:00;51;36;1;16;21;37;30
2020-05-05 19:45:00;54;40;2;7;11;42;26
2020-05-05 20:00:00;48;28;4;6;14;43;20
2020-05-05 20:15:00;35;28;5;7;13;40;23
2020-05-05 20:30:00;43;22;2;7;12;44;18
2020-05-05 20:45:00;30;22;3;6;13;25;19
2020-05-05 21:00:00;43;33;3;6;10;37;17
2020-05-05 21:15:00;39;9;1;6;4;39;25
2020-05-05 21:30:00;25;27;2;0;6;35;20
2020-05-05 21:45:00;52;36;4;2;11;33;16
2020-05-05 22:00:00;102;83;5;5;16;27;18
2020-05-05 22:15:00;77;50;5;2;9;24;14
2020-05-05 22:30:00;26;15;1;2;8;18;10
2020-05-05 22:45:00;22;10;3;0;6;13;7
2020-05-05 23:00:00;12;6;1;2;4;11;8
2020-05-05 23:15:00;11;6;3;1;6;13;12
2020-05-05 23:30:00;8;5;2;7;10;10;6
