DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2019-10-15 00:00:00;2;3;1;1;0;4;6;0;4;2;3;0;6;13;8;1;0;1;21;0;0;0;0;0
2019-10-15 00:15:00;2;5;6;4;1;7;2;4;5;5;5;4;12;16;5;1;0;0;30;0;0;0;0;0
2019-10-15 00:30:00;3;3;3;1;1;7;4;4;0;2;4;3;4;8;5;1;0;0;30;0;0;0;0;0
2019-10-15 00:45:00;3;4;4;1;1;9;3;4;2;1;4;3;2;10;9;1;0;0;30;0;0;0;0;0
2019-10-15 01:00:00;0;0;4;3;2;6;3;2;1;1;3;4;7;10;3;0;0;0;37;0;0;0;0;0
2019-10-15 01:15:00;0;1;1;2;0;4;1;3;3;3;1;0;3;9;6;2;0;1;36;0;0;0;0;0
2019-10-15 01:30:00;0;1;2;1;0;2;4;0;2;4;3;0;4;11;8;0;0;0;39;0;0;0;0;0
2019-10-15 01:45:00;1;0;0;1;0;2;3;1;2;1;0;1;5;9;5;0;0;1;36;0;0;0;0;0
2019-10-15 02:00:00;0;0;0;2;1;0;0;0;2;2;4;0;5;13;9;0;0;2;39;0;0;0;0;0
2019-10-15 02:15:00;1;0;2;1;1;3;1;0;0;0;3;1;3;8;6;0;0;1;39;0;0;0;0;0
2019-10-15 02:30:00;0;0;0;0;2;4;2;1;2;0;1;0;1;6;5;0;0;1;39;0;0;0;0;0
2019-10-15 02:45:00;0;0;1;1;1;3;2;2;3;0;2;0;1;3;2;1;0;1;39;0;0;0;0;0
2019-10-15 03:00:00;0;0;1;1;1;4;3;2;4;2;1;0;5;8;3;0;0;1;36;0;0;0;0;0
2019-10-15 03:15:00;0;1;1;3;2;8;4;1;3;0;2;1;2;10;8;1;0;0;39;0;0;0;0;0
2019-10-15 03:30:00;0;1;1;1;0;3;5;2;4;2;4;1;6;12;7;0;0;1;39;0;0;0;0;0
2019-10-15 03:45:00;0;0;0;2;2;6;4;3;4;0;2;0;2;11;10;0;0;1;39;0;0;0;0;0
2019-10-15 04:00:00;0;1;2;3;0;9;5;1;3;1;6;0;8;16;13;1;0;1;39;0;0;0;0;0
2019-10-15 04:15:00;1;1;2;2;0;6;3;1;6;1;7;0;6;16;10;0;0;0;39;0;0;0;0;0
2019-10-15 04:30:00;0;1;0;2;0;5;3;3;7;3;9;3;7;21;15;1;0;0;39;0;0;0;0;0
2019-10-15 04:45:00;0;0;0;1;3;9;7;2;7;4;15;12;12;36;28;2;0;0;36;0;0;0;0;0
2019-10-15 05:00:00;1;3;1;2;1;15;18;4;7;6;38;43;30;53;30;0;0;1;28;0;0;0;0;0
2019-10-15 05:15:00;0;2;2;5;2;27;16;10;7;5;62;56;31;65;47;3;0;1;30;0;0;0;0;0
2019-10-15 05:30:00;2;4;8;5;3;41;33;11;15;14;55;55;41;79;62;3;0;0;30;0;0;0;0;0
2019-10-15 05:45:00;6;2;14;8;7;36;32;26;24;19;46;41;58;91;71;0;0;0;30;0;0;0;0;0
2019-10-15 06:00:00;5;8;11;10;12;37;38;30;29;24;47;45;64;93;91;7;0;0;29;1;0;0;0;0
2019-10-15 06:15:00;4;11;21;17;17;45;39;22;19;18;57;66;82;95;90;11;0;0;30;0;0;0;0;0
2019-10-15 06:30:00;4;6;16;13;17;58;54;22;23;31;84;96;75;77;85;13;0;0;30;0;0;0;0;0
2019-10-15 06:45:00;7;9;24;20;38;76;75;43;33;43;76;83;70;77;91;18;0;0;30;0;0;0;0;0
2019-10-15 07:00:00;7;9;25;25;42;72;75;37;30;59;82;85;63;85;106;27;0;1;30;0;0;0;0;0
2019-10-15 07:15:00;12;19;18;30;50;83;79;34;40;80;95;92;79;81;96;49;0;0;30;0;0;0;0;0
2019-10-15 07:30:00;15;26;32;23;73;77;83;42;46;106;82;86;62;82;90;60;0;0;30;0;0;0;0;0
2019-10-15 07:45:00;21;32;43;40;74;76;89;46;44;105;79;88;82;83;89;43;0;0;30;0;0;0;0;0
2019-10-15 08:00:00;18;27;29;24;57;78;95;44;44;62;82;81;80;89;91;45;0;0;30;0;0;0;0;0
2019-10-15 08:15:00;14;19;23;26;55;95;101;36;38;57;78;72;63;94;94;28;0;0;30;0;0;0;0;0
2019-10-15 08:30:00;9;13;25;24;37;84;85;47;43;55;71;71;82;98;96;31;0;0;30;0;0;0;0;0
2019-10-15 08:45:00;10;21;24;25;34;74;53;51;37;48;63;61;64;80;89;21;0;0;30;0;0;0;0;0
