DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-12-08 00:00:00;0;0;0;0;4;2;0;1;0;1;1
2020-12-08 00:15:00;0;0;0;2;3;2;0;4;4;0;0
2020-12-08 00:30:00;0;2;1;1;2;2;2;2;1;0;0
2020-12-08 00:45:00;2;3;0;1;0;10;0;2;3;1;1
2020-12-08 01:00:00;0;2;0;1;1;1;0;3;2;0;0
2020-12-08 01:15:00;1;1;0;2;1;0;0;2;0;0;0
2020-12-08 01:30:00;0;1;0;2;1;0;0;1;0;0;0
2020-12-08 01:45:00;0;1;0;2;2;0;4;2;0;0;0
2020-12-08 02:00:00;0;0;0;2;3;2;1;0;0;0;0
2020-12-08 02:15:00;0;2;0;0;1;26;0;0;1;1;1
2020-12-08 02:30:00;1;1;0;1;0;24;0;0;0;0;0
2020-12-08 02:45:00;0;0;0;1;0;1;1;0;1;0;0
2020-12-08 03:00:00;0;0;0;3;2;0;1;1;0;0;0
2020-12-08 03:15:00;0;0;0;3;2;0;0;1;0;0;0
2020-12-08 03:30:00;0;0;0;3;2;0;1;3;1;0;0
2020-12-08 03:45:00;0;1;0;2;2;1;1;2;1;1;1
2020-12-08 04:00:00;0;1;0;3;1;1;0;3;1;0;0
2020-12-08 04:15:00;0;2;0;2;1;0;0;1;3;2;2
2020-12-08 04:30:00;1;3;0;4;1;0;2;5;1;0;0
2020-12-08 04:45:00;1;1;0;7;3;2;2;13;11;2;1
2020-12-08 05:00:00;1;6;1;16;12;5;4;16;16;7;6
2020-12-08 05:15:00;1;12;1;16;13;5;3;32;32;7;5
2020-12-08 05:30:00;8;21;0;20;12;5;4;42;42;15;17
2020-12-08 05:45:00;4;39;4;33;30;11;5;61;73;28;21
2020-12-08 06:00:00;1;19;6;52;28;7;7;33;48;13;10
2020-12-08 06:15:00;3;20;2;53;35;9;17;54;67;12;7
2020-12-08 06:30:00;5;40;7;44;26;11;17;101;122;21;13
2020-12-08 06:45:00;5;34;5;56;35;4;13;75;108;17;11
2020-12-08 07:00:00;9;36;5;53;37;5;25;109;123;14;6
2020-12-08 07:15:00;11;48;14;79;39;7;42;130;166;30;26
2020-12-08 07:30:00;10;46;10;103;78;18;48;166;209;30;23
2020-12-08 07:45:00;19;61;5;114;90;17;37;110;133;21;16
2020-12-08 08:00:00;12;44;7;104;69;23;32;113;125;27;19
2020-12-08 08:15:00;12;32;6;89;35;18;33;87;105;23;19
2020-12-08 08:30:00;4;27;3;80;46;13;33;80;96;12;13
2020-12-08 08:45:00;16;22;2;77;53;9;18;84;76;12;10
2020-12-08 09:00:00;11;26;5;76;49;15;21;69;65;6;7
2020-12-08 09:15:00;9;29;5;72;60;16;38;64;82;12;10
2020-12-08 09:30:00;5;22;3;75;50;11;33;54;59;6;7
2020-12-08 09:45:00;8;31;8;68;48;9;26;69;78;8;9
2020-12-08 10:00:00;14;29;1;91;52;13;27;58;58;13;10
2020-12-08 10:15:00;8;26;7;86;70;11;18;79;67;12;11
2020-12-08 10:30:00;14;26;3;83;61;16;34;75;63;8;7
2020-12-08 10:45:00;9;26;7;100;61;18;20;80;75;7;7
2020-12-08 11:00:00;19;27;9;100;75;19;39;79;70;14;13
2020-12-08 11:15:00;12;25;3;91;64;12;31;48;65;6;6
2020-12-08 11:30:00;8;38;3;104;91;22;30;63;67;14;14
2020-12-08 11:45:00;14;30;4;89;59;10;36;64;81;13;9
2020-12-08 12:00:00;18;29;5;126;86;21;40;50;40;8;7
2020-12-08 12:15:00;15;22;4;99;74;10;32;65;58;9;8
2020-12-08 12:30:00;14;36;4;120;72;20;33;64;66;6;8
2020-12-08 12:45:00;13;31;5;118;67;14;36;67;60;7;4
2020-12-08 13:00:00;16;32;4;121;87;33;38;68;67;13;9
2020-12-08 13:15:00;9;27;5;127;102;23;42;88;81;17;11
2020-12-08 13:30:00;15;37;7;95;67;21;41;77;83;8;12
2020-12-08 13:45:00;9;38;5;95;69;15;38;95;103;20;16
2020-12-08 14:00:00;8;25;7;138;102;22;36;69;68;15;15
2020-12-08 14:15:00;10;25;1;151;102;23;47;78;79;16;12
2020-12-08 14:30:00;17;31;6;154;106;24;37;70;81;18;9
2020-12-08 14:45:00;18;31;1;153;94;20;45;69;61;16;8
2020-12-08 15:00:00;16;34;3;138;102;31;31;72;77;16;13
2020-12-08 15:15:00;13;46;4;159;108;25;39;78;77;12;9
2020-12-08 15:30:00;15;37;5;154;120;27;35;77;83;20;17
2020-12-08 15:45:00;27;31;2;171;127;24;33;89;93;22;15
2020-12-08 16:00:00;30;96;6;175;149;29;42;78;73;13;11
2020-12-08 16:15:00;20;39;6;185;148;35;49;73;76;14;14
2020-12-08 16:30:00;17;35;1;168;147;31;57;68;74;14;11
2020-12-08 16:45:00;15;27;2;156;130;27;44;80;92;17;15
2020-12-08 17:00:00;18;29;12;156;126;27;42;78;91;13;13
2020-12-08 17:15:00;14;39;3;149;114;23;58;67;63;15;13
2020-12-08 17:30:00;10;31;5;108;78;20;28;60;63;13;11
2020-12-08 17:45:00;13;26;3;97;76;142;72;62;64;14;13
2020-12-08 18:00:00;13;25;4;87;76;19;39;53;57;13;15
2020-12-08 18:15:00;12;29;8;96;69;15;40;52;53;10;8
2020-12-08 18:30:00;9;15;2;80;64;14;25;54;45;7;8
2020-12-08 18:45:00;5;17;4;70;57;15;27;39;51;13;11
2020-12-08 19:00:00;10;16;3;73;54;13;19;42;47;10;8
