2020-12-16 00:00:00;3;1;1;0;0;0;0;0
2020-12-16 00:15:00;3;4;0;0;0;0;0;0
2020-12-16 00:30:00;2;5;2;1;0;0;0;0
2020-12-16 00:45:00;0;3;1;1;0;0;0;0
2020-12-16 01:00:00;1;1;0;1;0;0;0;0
2020-12-16 01:15:00;3;1;1;0;0;0;0;0
2020-12-16 01:30:00;1;3;0;0;0;0;0;0
2020-12-16 01:45:00;0;0;0;0;0;0;0;0
2020-12-16 02:00:00;1;1;0;0;0;0;0;0
2020-12-16 02:15:00;0;0;0;0;0;0;0;0
2020-12-16 02:30:00;2;3;3;3;0;0;0;0
2020-12-16 02:45:00;1;2;1;1;0;0;0;0
2020-12-16 03:00:00;4;1;0;4;0;0;0;0
2020-12-16 03:15:00;0;1;1;2;0;0;0;0
2020-12-16 03:30:00;1;0;0;0;0;0;0;0
2020-12-16 03:45:00;3;1;0;0;0;0;0;0
2020-12-16 04:00:00;3;0;0;1;0;0;0;0
2020-12-16 04:15:00;1;3;1;0;0;0;0;0
2020-12-16 04:30:00;2;4;0;0;0;0;0;0
2020-12-16 04:45:00;11;7;1;0;0;0;0;0
2020-12-16 05:00:00;6;5;1;0;0;0;0;0
2020-12-16 05:15:00;16;4;2;2;0;0;0;0
2020-12-16 05:30:00;28;17;3;1;0;0;0;0
2020-12-16 05:45:00;20;30;3;2;0;0;0;0
2020-12-16 06:00:00;21;32;1;1;0;0;0;0
2020-12-16 06:15:00;25;37;1;1;0;0;0;0
2020-12-16 06:30:00;44;22;3;1;0;0;0;0
2020-12-16 06:45:00;35;32;3;2;0;0;0;0
2020-12-16 07:00:00;41;27;2;1;0;0;0;0
2020-12-16 07:15:00;32;33;1;1;0;0;0;0
2020-12-16 07:30:00;50;51;3;2;0;0;0;0
2020-12-16 07:45:00;44;38;3;1;0;0;0;0
2020-12-16 08:00:00;42;41;2;1;0;0;0;0
2020-12-16 08:15:00;42;41;4;3;0;0;1;0
2020-12-16 08:30:00;46;31;1;2;0;0;1;0
2020-12-16 08:45:00;43;34;2;3;0;0;0;0
2020-12-16 09:00:00;35;25;1;2;0;0;0;0
2020-12-16 09:15:00;32;41;3;2;0;0;0;0
2020-12-16 09:30:00;45;32;1;0;0;0;0;0
2020-12-16 09:45:00;34;48;3;1;0;0;0;0
2020-12-16 10:00:00;45;27;2;0;0;0;6;0
