DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2019-10-28 00:00:00;3;1;2;1;1;1;1;0;1;0;0;0;0;0;0
2019-10-28 00:15:00;4;1;4;3;3;3;3;0;8;0;0;0;0;0;0
2019-10-28 00:30:00;3;1;5;3;2;1;1;1;5;0;0;0;0;0;0
2019-10-28 00:45:00;1;3;3;1;1;2;2;0;5;0;0;0;0;0;0
2019-10-28 01:00:00;2;3;3;2;2;2;1;0;3;0;0;0;0;0;0
2019-10-28 01:15:00;3;3;3;2;2;2;3;0;6;0;0;0;0;0;0
2019-10-28 01:30:00;1;4;4;0;0;0;0;0;5;0;0;0;0;0;0
2019-10-28 01:45:00;3;3;6;5;5;5;4;0;3;0;0;0;0;0;0
2019-10-28 02:00:00;3;0;0;4;4;1;0;0;3;0;0;0;0;0;0
2019-10-28 02:15:00;4;1;3;0;0;0;0;0;6;0;0;0;0;0;0
2019-10-28 02:30:00;4;3;5;3;3;2;0;0;2;0;0;0;0;0;0
2019-10-28 02:45:00;3;2;2;1;0;1;1;0;4;0;0;0;0;0;0
2019-10-28 03:00:00;3;1;3;1;0;1;1;0;6;0;0;0;0;0;0
2019-10-28 03:15:00;5;1;2;1;1;0;0;0;1;0;0;0;0;0;0
2019-10-28 03:30:00;6;0;5;2;2;1;1;0;6;0;0;0;0;0;0
2019-10-28 03:45:00;4;3;6;2;2;1;1;0;3;0;0;0;0;0;0
2019-10-28 04:00:00;9;6;8;4;4;1;0;1;2;0;0;0;0;0;0
2019-10-28 04:15:00;9;2;5;4;4;2;2;0;5;0;0;0;0;0;0
2019-10-28 04:30:00;8;5;9;7;6;3;1;0;4;0;0;0;0;0;0
2019-10-28 04:45:00;14;16;22;3;3;1;1;2;15;0;0;0;0;0;0
2019-10-28 05:00:00;11;58;55;7;6;2;2;5;10;0;0;0;0;0;0
2019-10-28 05:15:00;21;117;107;7;7;1;1;2;18;0;0;0;0;0;0
2019-10-28 05:30:00;30;118;112;8;9;2;2;6;61;0;0;0;0;0;0
2019-10-28 05:45:00;30;76;69;14;16;2;2;2;76;0;0;0;0;0;0
2019-10-28 06:00:00;61;86;88;24;25;6;3;5;82;0;0;0;2;0;0
2019-10-28 06:15:00;52;95;94;16;14;11;13;1;70;0;0;0;0;0;0
2019-10-28 06:30:00;66;125;126;39;46;11;9;5;98;0;0;0;0;0;0
2019-10-28 06:45:00;60;99;93;35;40;12;11;1;130;0;0;3;0;0;0
2019-10-28 07:00:00;84;94;94;25;26;10;9;4;136;0;0;0;0;0;0
2019-10-28 07:15:00;95;100;91;28;33;11;9;11;140;0;0;0;0;0;0
2019-10-28 07:30:00;93;52;53;34;40;14;14;7;139;0;0;0;0;0;0
2019-10-28 07:45:00;98;79;80;30;33;21;29;14;121;0;0;0;1;0;0
2019-10-28 08:00:00;85;70;69;28;33;23;23;9;101;0;0;0;0;0;0
2019-10-28 08:15:00;87;73;68;35;42;26;30;10;139;0;0;2;0;0;0
2019-10-28 08:30:00;96;50;45;20;24;21;24;2;82;0;0;0;0;0;0
2019-10-28 08:45:00;116;42;41;47;49;29;32;11;100;0;0;1;0;0;0
2019-10-28 09:00:00;87;35;39;38;43;33;34;7;92;0;0;0;0;0;0
2019-10-28 09:15:00;96;32;32;49;51;35;38;5;93;0;0;0;0;0;0
2019-10-28 09:30:00;97;34;31;36;40;32;34;5;83;0;0;0;0;0;0
2019-10-28 09:45:00;101;43;39;46;52;38;38;11;80;0;0;3;1;0;0
2019-10-28 10:00:00;106;28;35;59;59;44;48;6;65;0;0;5;0;0;0
2019-10-28 10:15:00;113;33;35;47;54;42;46;12;72;0;0;0;0;0;0
2019-10-28 10:30:00;90;36;35;44;47;41;43;17;61;0;0;1;0;0;0
2019-10-28 10:45:00;102;31;31;64;80;56;57;12;74;0;0;7;0;0;0
2019-10-28 11:00:00;105;37;35;59;64;33;40;14;70;0;0;0;2;0;0
2019-10-28 11:15:00;96;32;35;43;53;45;52;8;72;0;0;0;2;0;0
2019-10-28 11:30:00;108;47;42;60;64;40;51;8;93;0;0;1;2;0;0
2019-10-28 11:45:00;109;46;43;62;67;44;49;13;78;0;0;0;0;0;0
2019-10-28 12:00:00;107;74;40;58;63;40;47;14;82;0;0;0;0;0;0
2019-10-28 12:15:00;108;63;39;72;74;51;55;6;70;0;0;0;1;0;0
2019-10-28 12:30:00;85;47;40;49;48;33;39;11;65;0;0;0;1;0;0
2019-10-28 12:45:00;112;52;47;54;56;34;35;13;86;0;0;0;0;0;0
2019-10-28 13:00:00;104;49;50;47;64;42;44;13;62;0;0;0;2;0;0
2019-10-28 13:15:00;109;70;63;45;51;33;40;8;78;0;0;0;0;0;0
2019-10-28 13:30:00;84;83;81;43;49;45;49;14;75;0;0;0;0;0;0
2019-10-28 13:45:00;91;68;69;67;79;37;41;8;111;0;0;0;0;0;0
2019-10-28 14:00:00;114;51;51;92;101;61;66;6;61;0;0;0;1;0;0
2019-10-28 14:15:00;116;57;60;171;184;80;83;6;72;0;0;1;0;0;0
2019-10-28 14:30:00;128;39;38;128;149;75;81;6;85;0;0;0;0;0;0
2019-10-28 14:45:00;122;54;50;86;98;49;52;7;77;0;0;0;0;0;0
2019-10-28 15:00:00;133;36;34;101;114;52;57;9;62;0;0;3;0;0;0
2019-10-28 15:15:00;127;40;33;118;132;78;84;9;74;0;0;1;0;0;0
