DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-11-02 00:00:00;7;5;9;6;0;0;0;0;0;0;0;0
2020-11-02 00:15:00;7;3;3;6;0;0;0;0;0;0;0;0
2020-11-02 00:30:00;7;5;2;4;0;0;0;0;0;0;0;0
2020-11-02 00:45:00;8;2;3;1;0;0;0;0;0;0;0;0
2020-11-02 01:00:00;4;3;3;4;0;0;0;0;0;0;0;0
2020-11-02 01:15:00;6;2;1;1;0;0;0;0;0;0;0;0
2020-11-02 01:30:00;8;2;2;4;0;0;0;0;0;0;0;0
2020-11-02 01:45:00;2;2;3;2;0;0;0;0;0;0;0;0
2020-11-02 02:00:00;4;1;3;2;0;0;0;0;0;0;0;0
2020-11-02 02:15:00;5;2;4;6;0;0;0;0;0;0;0;0
2020-11-02 02:30:00;6;0;3;4;0;0;0;0;0;0;0;0
2020-11-02 02:45:00;2;0;6;3;0;0;0;0;0;0;0;0
2020-11-02 03:00:00;6;2;1;0;0;0;0;0;0;0;0;0
2020-11-02 03:15:00;2;0;2;1;0;0;0;0;0;0;0;0
2020-11-02 03:30:00;6;1;3;2;0;0;0;0;0;0;0;0
2020-11-02 03:45:00;4;3;5;3;0;0;0;0;0;0;0;0
2020-11-02 04:00:00;4;2;5;3;0;0;0;0;0;0;0;0
2020-11-02 04:15:00;5;1;6;2;0;0;0;0;0;0;0;0
2020-11-02 04:30:00;10;4;5;11;0;0;0;0;0;0;0;0
2020-11-02 04:45:00;16;2;15;7;0;0;0;0;0;0;0;0
2020-11-02 05:00:00;16;8;16;13;0;0;0;0;0;0;0;0
2020-11-02 05:15:00;34;13;24;18;0;0;0;0;0;0;0;0
2020-11-02 05:30:00;65;19;37;43;0;0;0;0;0;0;0;0
2020-11-02 05:45:00;68;29;31;36;0;0;0;0;0;0;0;0
2020-11-02 06:00:00;53;21;48;47;0;0;0;0;0;0;0;0
2020-11-02 06:15:00;59;30;39;57;0;0;0;0;0;3;0;0
2020-11-02 06:30:00;116;38;83;90;0;1;0;0;0;0;0;0
2020-11-02 06:45:00;119;64;63;78;0;0;0;0;0;0;0;0
2020-11-02 07:00:00;106;52;81;75;8;4;0;0;3;24;0;0
2020-11-02 07:15:00;102;52;49;81;4;1;2;1;1;7;1;0
2020-11-02 07:30:00;114;74;69;79;0;6;0;0;3;0;0;0
2020-11-02 07:45:00;101;71;69;89;11;4;0;0;10;3;0;1
2020-11-02 08:00:00;104;64;59;73;1;5;0;0;12;1;0;0
2020-11-02 08:15:00;80;47;68;82;4;2;0;0;4;5;0;0
2020-11-02 08:30:00;83;33;49;65;7;22;0;0;11;3;0;0
2020-11-02 08:45:00;86;45;54;71;7;5;0;2;2;1;0;0
2020-11-02 09:00:00;92;53;56;44;6;6;0;0;17;2;0;0
2020-11-02 09:15:00;91;48;65;72;9;2;2;0;3;6;0;0
2020-11-02 09:30:00;93;47;77;65;7;0;0;0;0;9;0;0
2020-11-02 09:45:00;96;38;71;73;8;0;0;0;3;6;1;0
2020-11-02 10:00:00;106;43;68;60;8;3;3;0;1;2;0;2
2020-11-02 10:15:00;75;34;64;59;4;13;2;0;0;1;0;2
2020-11-02 10:30:00;105;35;82;96;0;6;0;0;9;1;0;0
2020-11-02 10:45:00;103;40;85;87;6;2;3;0;1;4;0;3
2020-11-02 11:00:00;94;63;89;79;21;3;0;0;14;17;0;0
2020-11-02 11:15:00;94;39;73;98;3;1;0;0;1;15;0;0
2020-11-02 11:30:00;100;41;75;77;4;0;0;0;0;13;0;0
2020-11-02 11:45:00;86;47;90;91;5;1;0;1;11;7;0;1
2020-11-02 12:00:00;92;28;61;79;24;6;0;0;11;5;0;0
2020-11-02 12:15:00;87;39;78;85;16;5;0;0;1;14;0;0
2020-11-02 12:30:00;100;55;75;83;118;11;0;0;7;14;1;0
2020-11-02 12:45:00;90;51;66;80;15;15;0;0;8;42;0;10
2020-11-02 13:00:00;82;38;69;76;2;4;0;0;11;1;0;0
2020-11-02 13:15:00;86;41;76;94;6;13;0;0;6;15;0;1
2020-11-02 13:30:00;103;34;71;81;14;13;2;0;16;17;0;0
2020-11-02 13:45:00;109;33;84;86;14;16;0;1;22;5;0;0
2020-11-02 14:00:00;83;30;67;79;0;2;0;0;5;4;1;0
2020-11-02 14:15:00;99;36;84;99;6;34;1;0;40;14;0;0
2020-11-02 14:30:00;91;34;100;110;2;6;0;0;6;26;0;0
2020-11-02 14:45:00;99;63;104;106;10;7;2;0;5;7;0;4
2020-11-02 15:00:00;94;58;85;107;58;3;3;0;10;47;0;3
