DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-07-16 00:00:00;8;2;2;0;1;7;3;7;0;0;0
2020-07-16 00:15:00;7;2;2;0;0;5;3;5;0;1;0
2020-07-16 00:30:00;3;4;4;0;0;7;2;7;0;1;9
2020-07-16 00:45:00;3;2;2;0;0;6;0;6;0;0;0
2020-07-16 01:00:00;2;1;1;0;0;5;2;5;1;2;0
2020-07-16 01:15:00;0;2;2;0;0;4;2;4;3;0;0
2020-07-16 01:30:00;3;0;0;0;0;1;0;1;0;0;0
2020-07-16 01:45:00;5;3;3;1;0;2;4;2;1;1;0
2020-07-16 02:00:00;3;2;0;0;0;3;2;3;1;1;0
2020-07-16 02:15:00;2;0;0;0;0;7;1;7;0;0;16
2020-07-16 02:30:00;4;4;4;0;0;6;10;7;2;6;1
2020-07-16 02:45:00;4;2;2;0;0;2;0;2;0;0;8
2020-07-16 03:00:00;10;4;4;0;0;3;10;3;1;1;9
2020-07-16 03:15:00;3;4;4;0;0;4;7;4;0;1;2
2020-07-16 03:30:00;7;3;4;0;0;6;2;6;3;4;0
2020-07-16 03:45:00;7;2;3;0;0;1;5;1;3;3;0
2020-07-16 04:00:00;10;2;2;0;0;10;5;10;5;2;0
2020-07-16 04:15:00;7;1;1;0;0;4;3;4;0;2;0
2020-07-16 04:30:00;12;3;3;0;0;4;6;4;2;2;0
2020-07-16 04:45:00;9;4;4;0;0;7;5;7;3;2;0
2020-07-16 05:00:00;49;7;5;0;0;20;5;20;5;8;0
2020-07-16 05:15:00;38;4;2;0;1;28;3;28;3;2;0
2020-07-16 05:30:00;81;4;0;0;1;45;7;45;2;3;0
2020-07-16 05:45:00;70;4;3;0;1;39;9;38;2;3;0
2020-07-16 06:00:00;94;7;6;0;1;64;12;64;2;8;0
2020-07-16 06:15:00;94;6;5;0;0;66;8;66;7;10;0
2020-07-16 06:30:00;162;6;5;0;0;92;7;92;6;2;0
2020-07-16 06:45:00;159;8;4;0;1;59;14;60;12;5;0
2020-07-16 07:00:00;156;4;1;0;0;54;12;53;6;0;0
2020-07-16 07:15:00;180;6;1;0;1;73;17;73;2;7;0
2020-07-16 07:30:00;168;3;3;0;2;59;17;59;3;4;0
2020-07-16 07:45:00;173;7;3;0;1;86;17;86;17;4;3
2020-07-16 08:00:00;146;0;1;0;5;57;29;58;12;8;1
2020-07-16 08:15:00;128;1;2;0;1;72;19;71;10;6;1
2020-07-16 08:30:00;104;3;1;0;0;56;17;56;10;6;0
2020-07-16 08:45:00;100;5;2;0;2;60;15;60;13;9;0
2020-07-16 09:00:00;100;2;1;0;1;79;31;78;21;13;0
2020-07-16 09:15:00;115;2;2;1;0;47;21;47;21;10;3
2020-07-16 09:30:00;119;1;1;0;1;76;32;77;23;10;5
2020-07-16 09:45:00;93;4;2;0;1;70;19;70;16;10;0
2020-07-16 10:00:00;97;1;0;0;0;73;30;73;24;12;0
2020-07-16 10:15:00;96;3;1;1;2;79;29;79;22;8;6
2020-07-16 10:30:00;82;4;3;0;0;71;25;71;22;15;0
2020-07-16 10:45:00;96;2;3;0;1;91;27;91;26;9;2
2020-07-16 11:00:00;95;0;0;1;2;67;33;68;33;42;0
2020-07-16 11:15:00;92;7;2;0;1;86;17;84;29;43;1
2020-07-16 11:30:00;94;0;1;0;2;95;41;96;24;4;0
2020-07-16 11:45:00;87;4;0;0;1;87;37;88;19;20;0
2020-07-16 12:00:00;91;2;2;0;3;100;35;100;34;13;25
2020-07-16 12:15:00;81;5;1;1;1;86;25;86;27;18;1
2020-07-16 12:30:00;90;5;2;2;2;91;24;91;22;12;1
2020-07-16 12:45:00;84;4;1;1;3;109;27;108;24;8;0
2020-07-16 13:00:00;84;2;0;0;0;109;25;111;22;8;0
2020-07-16 13:15:00;111;5;2;0;3;102;25;102;22;13;0
2020-07-16 13:30:00;105;4;1;1;1;110;14;110;17;5;0
2020-07-16 13:45:00;107;3;3;0;0;109;34;110;19;12;0
2020-07-16 14:00:00;101;9;4;0;1;108;34;107;18;15;0
2020-07-16 14:15:00;125;1;1;0;1;105;26;106;23;11;1
2020-07-16 14:30:00;110;2;4;0;2;114;31;114;29;13;1
2020-07-16 14:45:00;126;5;4;0;0;123;30;122;22;10;0
2020-07-16 15:00:00;100;3;2;0;3;131;35;131;26;9;4
2020-07-16 15:15:00;132;3;3;0;2;137;22;137;29;13;0
2020-07-16 15:30:00;110;4;2;0;1;132;20;134;17;10;0
2020-07-16 15:45:00;130;6;3;0;0;138;21;137;22;15;0
2020-07-16 16:00:00;132;3;0;0;0;177;16;170;22;5;2
2020-07-16 16:15:00;128;1;1;0;0;164;24;164;10;4;22
2020-07-16 16:30:00;117;6;3;0;3;213;25;211;11;11;52
2020-07-16 16:45:00;142;4;2;0;0;192;21;190;20;13;27
2020-07-16 17:00:00;113;5;0;0;1;213;11;213;19;11;11
2020-07-16 17:15:00;115;2;2;0;2;167;16;166;9;7;53
2020-07-16 17:30:00;111;4;2;0;1;154;13;156;13;6;25
2020-07-16 17:45:00;99;4;4;0;6;148;13;147;13;2;0
2020-07-16 18:00:00;73;7;3;1;3;206;43;199;9;2;16
2020-07-16 18:15:00;82;5;2;0;0;264;43;262;6;7;0
2020-07-16 18:30:00;64;2;0;0;1;267;39;257;13;4;0
2020-07-16 18:45:00;66;9;4;0;4;251;35;246;7;5;0
2020-07-16 19:00:00;38;15;8;1;5;249;59;238;9;2;0
2020-07-16 19:15:00;48;6;2;1;1;133;19;131;8;5;0
2020-07-16 19:30:00;43;6;5;0;1;63;11;63;3;2;0
2020-07-16 19:45:00;28;4;1;0;0;67;3;66;0;1;0
2020-07-16 20:00:00;33;5;4;0;0;57;1;55;0;0;0
2020-07-16 20:15:00;31;3;2;0;0;64;2;64;1;2;0
2020-07-16 20:30:00;32;8;8;0;0;48;1;48;2;1;0
2020-07-16 20:45:00;28;6;3;0;0;35;5;35;0;1;0
2020-07-16 21:00:00;29;7;3;0;0;41;1;41;2;5;0
2020-07-16 21:15:00;31;2;2;0;0;24;0;24;0;1;0
2020-07-16 21:30:00;25;3;2;0;0;30;2;30;4;1;0
2020-07-16 21:45:00;13;0;0;0;0;22;1;22;0;1;0
2020-07-16 22:00:00;24;5;3;0;0;43;6;43;7;4;0
2020-07-16 22:15:00;17;8;4;0;0;33;2;33;0;1;0
2020-07-16 22:30:00;17;3;3;0;0;27;0;27;0;0;0
2020-07-16 22:45:00;9;6;5;0;0;17;1;17;0;0;0
2020-07-16 23:00:00;20;4;3;0;0;10;6;10;2;1;0
2020-07-16 23:15:00;12;4;4;0;0;6;2;6;1;0;0
2020-07-16 23:30:00;6;1;0;0;0;12;1;12;1;1;0
2020-07-16 23:45:00;7;0;0;0;0;4;1;4;0;1;0
