DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-12-10 00:00:00;3;3;0;2;0;0;0;0
2020-12-10 00:15:00;2;3;0;1;0;0;0;0
2020-12-10 00:30:00;0;2;0;0;0;0;0;0
2020-12-10 00:45:00;2;3;0;0;0;0;0;0
2020-12-10 01:00:00;2;2;1;0;0;0;0;0
2020-12-10 01:15:00;1;2;1;0;0;0;0;0
2020-12-10 01:30:00;0;0;1;1;0;0;0;0
2020-12-10 01:45:00;1;1;0;0;0;0;0;0
2020-12-10 02:00:00;3;0;0;1;0;0;0;0
2020-12-10 02:15:00;0;0;1;0;0;0;0;0
2020-12-10 02:30:00;1;2;2;1;0;0;0;0
2020-12-10 02:45:00;1;0;0;2;0;0;0;0
2020-12-10 03:00:00;2;0;0;1;0;0;0;0
2020-12-10 03:15:00;0;0;1;0;0;0;0;0
2020-12-10 03:30:00;1;0;1;0;0;0;0;0
2020-12-10 03:45:00;2;0;1;0;0;0;0;0
2020-12-10 04:00:00;3;5;0;1;0;0;0;0
2020-12-10 04:15:00;1;2;0;0;0;0;0;0
2020-12-10 04:30:00;2;3;0;0;0;0;0;0
2020-12-10 04:45:00;5;6;1;0;0;0;0;0
2020-12-10 05:00:00;10;7;1;1;0;0;0;0
2020-12-10 05:15:00;26;9;1;0;0;0;0;0
2020-12-10 05:30:00;20;13;1;0;0;0;0;0
2020-12-10 05:45:00;18;29;1;2;0;0;0;0
2020-12-10 06:00:00;26;29;3;1;0;0;0;0
2020-12-10 06:15:00;29;28;2;3;0;0;0;0
2020-12-10 06:30:00;48;37;1;1;0;0;0;0
2020-12-10 06:45:00;41;53;2;1;0;0;0;0
2020-12-10 07:00:00;50;38;0;0;0;0;0;0
2020-12-10 07:15:00;38;80;3;2;0;0;0;0
2020-12-10 07:30:00;76;82;1;1;0;0;1;2
2020-12-10 07:45:00;78;50;1;1;0;0;0;0
2020-12-10 08:00:00;63;59;1;1;0;0;0;0
2020-12-10 08:15:00;47;52;1;2;0;0;0;0
2020-12-10 08:30:00;34;36;1;0;0;0;0;0
2020-12-10 08:45:00;47;45;2;2;0;0;0;0
2020-12-10 09:00:00;30;33;1;1;0;0;0;0
2020-12-10 09:15:00;44;34;1;4;0;0;0;0
2020-12-10 09:30:00;40;30;1;0;0;0;0;0
2020-12-10 09:45:00;48;54;1;0;0;0;0;0
2020-12-10 10:00:00;43;36;1;0;0;0;0;0
2020-12-10 10:15:00;45;46;3;0;0;0;0;0
2020-12-10 10:30:00;47;32;0;0;0;0;0;0
2020-12-10 10:45:00;53;44;3;1;0;0;0;0
2020-12-10 11:00:00;52;44;1;2;0;0;0;0
2020-12-10 11:15:00;27;41;0;2;0;0;0;0
2020-12-10 11:30:00;59;34;0;3;0;0;0;0
2020-12-10 11:45:00;41;36;0;1;0;0;0;0
2020-12-10 12:00:00;66;54;1;1;0;0;0;0
2020-12-10 12:15:00;60;51;2;2;0;0;0;0
2020-12-10 12:30:00;53;42;1;0;0;0;3;0
2020-12-10 12:45:00;58;65;1;3;0;0;0;0
2020-12-10 13:00:00;49;36;2;1;0;0;0;0
2020-12-10 13:15:00;80;37;2;1;0;0;3;0
2020-12-10 13:30:00;58;37;3;1;0;0;0;0
2020-12-10 13:45:00;74;49;3;1;0;0;0;0
2020-12-10 14:00:00;57;38;3;2;0;0;0;0
2020-12-10 14:15:00;52;67;1;2;0;0;0;0
2020-12-10 14:30:00;38;64;1;0;0;0;0;0
2020-12-10 14:45:00;65;53;2;4;0;0;0;0
2020-12-10 15:00:00;60;65;2;2;0;0;0;0
2020-12-10 15:15:00;56;57;3;2;0;0;0;0
2020-12-10 15:30:00;54;56;1;2;0;0;0;0
2020-12-10 15:45:00;60;52;4;3;0;0;0;0
2020-12-10 16:00:00;64;65;3;2;0;0;0;0
2020-12-10 16:15:00;73;73;0;0;0;0;3;0
2020-12-10 16:30:00;73;56;1;1;0;0;0;0
2020-12-10 16:45:00;43;52;3;2;0;0;1;0
2020-12-10 17:00:00;76;46;4;3;0;0;0;0
2020-12-10 17:15:00;72;45;2;2;0;0;0;0
2020-12-10 17:30:00;54;42;2;8;0;0;0;0
2020-12-10 17:45:00;50;41;0;1;0;0;0;0
2020-12-10 18:00:00;51;38;1;1;0;0;0;0
2020-12-10 18:15:00;41;38;4;5;0;0;0;0
2020-12-10 18:30:00;43;37;1;1;0;0;0;0
2020-12-10 18:45:00;42;38;0;3;0;0;0;0
2020-12-10 19:00:00;33;23;2;2;0;0;0;0
2020-12-10 19:15:00;19;31;1;3;0;0;0;0
2020-12-10 19:30:00;28;12;3;1;0;0;0;0
2020-12-10 19:45:00;15;30;1;0;0;0;0;0
2020-12-10 20:00:00;21;22;0;0;0;0;0;0
2020-12-10 20:15:00;27;26;0;0;0;0;0;0
2020-12-10 20:30:00;15;14;0;0;0;0;0;0
2020-12-10 20:45:00;12;20;1;1;0;0;0;0
2020-12-10 21:00:00;16;8;1;2;0;0;0;0
2020-12-10 21:15:00;12;6;1;3;0;0;0;0
2020-12-10 21:30:00;15;11;0;1;0;0;0;0
2020-12-10 21:45:00;8;16;1;0;0;0;0;0
2020-12-10 22:00:00;8;15;0;0;0;0;0;0
2020-12-10 22:15:00;4;18;2;0;0;0;0;0
2020-12-10 22:30:00;4;2;0;0;0;0;0;0
2020-12-10 22:45:00;6;6;0;0;0;0;0;0
2020-12-10 23:00:00;7;8;1;1;0;0;0;0
2020-12-10 23:15:00;1;8;1;1;0;0;0;0
2020-12-10 23:30:00;3;8;0;1;0;0;0;0
2020-12-10 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
