DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-08-13 00:00:00;7;5;4;2;3;9;12;7
2020-08-13 00:15:00;14;13;5;2;1;9;13;9
2020-08-13 00:30:00;6;5;3;5;6;8;9;4
2020-08-13 00:45:00;9;4;3;4;4;6;10;8
2020-08-13 01:00:00;4;4;0;7;5;9;5;4
2020-08-13 01:15:00;6;12;8;5;3;8;6;3
2020-08-13 01:30:00;4;7;8;0;0;2;6;4
2020-08-13 01:45:00;2;10;6;2;3;4;8;0
2020-08-13 02:00:00;5;5;5;3;1;2;4;1
2020-08-13 02:15:00;5;4;2;2;1;4;4;4
2020-08-13 02:30:00;9;7;2;4;3;5;6;4
2020-08-13 02:45:00;9;4;0;2;2;4;5;4
2020-08-13 03:00:00;2;4;5;3;4;4;7;5
2020-08-13 03:15:00;5;6;4;3;4;6;3;2
2020-08-13 03:30:00;2;3;1;2;2;4;3;0
2020-08-13 03:45:00;5;10;5;6;5;9;7;2
2020-08-13 04:00:00;5;2;1;3;4;5;10;2
2020-08-13 04:15:00;8;9;3;3;0;4;6;4
2020-08-13 04:30:00;11;7;8;9;5;8;5;1
2020-08-13 04:45:00;22;11;7;12;12;22;13;4
2020-08-13 05:00:00;12;11;7;6;7;15;17;3
2020-08-13 05:15:00;27;16;19;14;13;29;24;5
2020-08-13 05:30:00;36;24;25;22;17;46;29;18
2020-08-13 05:45:00;35;25;32;36;36;66;36;25
2020-08-13 06:00:00;31;30;38;22;30;63;39;28
2020-08-13 06:15:00;33;30;38;45;36;74;36;25
2020-08-13 06:30:00;58;58;43;37;42;102;56;46
2020-08-13 06:45:00;57;61;47;82;86;163;60;57
2020-08-13 07:00:00;51;37;48;56;63;114;69;63
2020-08-13 07:15:00;68;66;58;67;76;126;65;60
2020-08-13 07:30:00;54;72;45;119;86;161;67;73
2020-08-13 07:45:00;74;81;39;96;92;183;69;57
2020-08-13 08:00:00;62;71;34;91;65;116;73;72
2020-08-13 08:15:00;50;66;48;44;62;127;57;51
2020-08-13 08:30:00;62;61;28;76;58;109;73;62
2020-08-13 08:45:00;61;68;27;110;57;111;56;66
2020-08-13 09:00:00;71;66;29;46;56;113;64;68
2020-08-13 09:15:00;69;72;31;50;48;99;75;76
2020-08-13 09:30:00;67;67;41;31;45;91;83;75
2020-08-13 09:45:00;72;88;27;120;62;109;66;75
2020-08-13 10:00:00;82;84;30;39;48;99;66;67
2020-08-13 10:15:00;77;63;22;50;66;121;59;70
2020-08-13 10:30:00;90;100;37;53;65;123;63;64
2020-08-13 10:45:00;79;84;20;47;48;98;72;78
2020-08-13 11:00:00;66;79;38;66;53;114;82;83
2020-08-13 11:15:00;86;80;30;42;59;109;73;80
2020-08-13 11:30:00;80;79;40;53;59;99;76;67
2020-08-13 11:45:00;77;80;31;39;54;106;74;71
2020-08-13 12:00:00;90;96;33;60;56;108;73;95
2020-08-13 12:15:00;73;76;29;58;52;94;68;82
2020-08-13 12:30:00;75;76;39;49;57;109;78;81
2020-08-13 12:45:00;75;87;33;71;61;112;72;66
2020-08-13 13:00:00;77;90;43;42;47;100;77;79
2020-08-13 13:15:00;74;76;28;78;55;111;69;88
2020-08-13 13:30:00;80;79;37;56;65;134;63;71
2020-08-13 13:45:00;71;69;35;51;50;99;68;83
2020-08-13 14:00:00;73;93;38;56;82;120;78;92
2020-08-13 14:15:00;90;88;31;41;53;107;84;101
2020-08-13 14:30:00;90;89;55;84;51;107;80;111
2020-08-13 14:45:00;81;87;38;52;62;133;82;96
2020-08-13 15:00:00;86;79;30;79;59;124;83;94
2020-08-13 15:15:00;87;101;41;41;75;127;79;89
2020-08-13 15:30:00;92;86;40;61;62;117;91;89
2020-08-13 15:45:00;86;94;35;51;57;116;78;86
2020-08-13 16:00:00;91;102;43;49;46;114;84;102
2020-08-13 16:15:00;90;92;52;122;73;142;96;121
2020-08-13 16:30:00;77;83;48;47;59;128;94;119
2020-08-13 16:45:00;75;83;54;106;56;119;87;119
2020-08-13 17:00:00;87;100;44;39;51;130;84;109
2020-08-13 17:15:00;94;90;75;59;67;140;97;113
2020-08-13 17:30:00;84;84;45;53;47;112;88;103
2020-08-13 17:45:00;79;94;39;59;52;111;75;78
2020-08-13 18:00:00;67;73;43;60;45;109;80;110
2020-08-13 18:15:00;66;72;38;39;47;107;68;82
2020-08-13 18:30:00;63;82;24;27;38;100;76;74
2020-08-13 18:45:00;48;61;37;35;43;91;63;87
2020-08-13 19:00:00;42;56;30;35;28;71;68;67
2020-08-13 19:15:00;46;48;21;30;29;65;58;52
2020-08-13 19:30:00;47;48;29;27;25;61;67;61
2020-08-13 19:45:00;27;38;12;32;26;62;65;46
2020-08-13 20:00:00;31;32;20;21;25;60;55;43
2020-08-13 20:15:00;36;30;18;19;19;41;54;42
2020-08-13 20:30:00;28;37;21;16;14;31;43;38
2020-08-13 20:45:00;18;18;15;21;15;44;42;40
2020-08-13 21:00:00;20;28;18;17;21;49;24;24
2020-08-13 21:15:00;19;29;19;20;15;43;33;22
2020-08-13 21:30:00;24;20;18;16;15;39;32;18
2020-08-13 21:45:00;21;16;12;11;7;20;30;16
2020-08-13 22:00:00;22;25;21;12;7;21;20;17
2020-08-13 22:15:00;16;22;22;12;7;32;33;27
2020-08-13 22:30:00;20;18;16;6;4;15;27;14
2020-08-13 22:45:00;7;22;19;11;8;24;25;17
2020-08-13 23:00:00;19;19;12;7;5;15;28;11
2020-08-13 23:15:00;14;21;14;8;6;16;19;12
2020-08-13 23:30:00;10;15;10;3;3;10;17;12
2020-08-13 23:45:00;7;14;9;3;3;8;14;8
