DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-06-28 00:00:00;15;8;24;1;1;0;0;0;0
2020-06-28 00:15:00;33;9;47;0;0;0;0;0;0
2020-06-28 00:30:00;31;19;43;0;0;0;0;0;0
2020-06-28 00:45:00;39;9;31;0;0;0;0;0;0
2020-06-28 01:00:00;31;11;20;0;0;0;0;0;0
2020-06-28 01:15:00;16;5;24;0;0;0;0;0;0
2020-06-28 01:30:00;14;8;17;0;0;0;0;0;0
2020-06-28 01:45:00;15;8;21;0;0;0;0;0;0
2020-06-28 02:00:00;9;4;17;0;0;0;0;0;0
2020-06-28 02:15:00;7;7;20;0;0;0;0;0;0
2020-06-28 02:30:00;8;2;9;0;0;0;0;0;0
2020-06-28 02:45:00;6;2;13;0;0;0;0;0;0
2020-06-28 03:00:00;2;1;7;0;0;0;0;0;0
2020-06-28 03:15:00;11;8;10;0;0;0;0;0;0
2020-06-28 03:30:00;3;5;12;0;0;0;0;0;0
2020-06-28 03:45:00;6;1;6;0;0;0;0;0;0
2020-06-28 04:00:00;8;5;5;0;0;0;0;0;0
2020-06-28 04:15:00;5;2;5;0;0;0;0;0;0
2020-06-28 04:30:00;5;2;7;0;0;0;0;0;0
2020-06-28 04:45:00;3;2;11;0;0;0;0;0;0
2020-06-28 05:00:00;9;3;7;0;0;0;0;0;0
2020-06-28 05:15:00;7;4;15;0;0;0;0;0;0
2020-06-28 05:30:00;7;4;12;0;0;0;0;0;0
2020-06-28 05:45:00;5;4;12;0;0;0;0;0;0
2020-06-28 06:00:00;5;3;14;0;0;0;0;0;0
2020-06-28 06:15:00;14;4;26;0;0;0;0;0;0
2020-06-28 06:30:00;10;2;18;0;0;0;0;0;0
2020-06-28 06:45:00;11;1;11;0;0;0;0;0;0
2020-06-28 07:00:00;10;5;16;0;0;0;0;0;0
2020-06-28 07:15:00;19;7;30;0;0;0;0;0;0
2020-06-28 07:30:00;26;11;20;1;1;0;0;0;0
2020-06-28 07:45:00;29;10;37;1;0;0;0;0;0
2020-06-28 08:00:00;12;6;26;0;0;0;0;0;0
2020-06-28 08:15:00;32;15;31;1;1;0;0;0;0
2020-06-28 08:30:00;35;10;48;0;0;0;0;0;0
2020-06-28 08:45:00;39;20;59;1;1;0;0;0;0
2020-06-28 09:00:00;46;14;54;0;0;0;0;0;0
2020-06-28 09:15:00;60;20;71;2;2;0;0;0;0
2020-06-28 09:30:00;64;16;74;2;1;0;0;0;0
2020-06-28 09:45:00;60;27;91;1;1;0;0;0;0
2020-06-28 10:00:00;73;24;80;0;1;0;0;0;0
2020-06-28 10:15:00;63;29;83;0;0;0;0;0;0
2020-06-28 10:30:00;67;32;78;1;1;0;0;0;0
2020-06-28 10:45:00;63;37;90;2;2;0;0;0;0
2020-06-28 11:00:00;77;32;96;0;0;0;0;0;0
2020-06-28 11:15:00;81;25;114;1;0;1;0;0;0
2020-06-28 11:30:00;91;28;112;1;1;0;0;0;0
2020-06-28 11:45:00;100;30;119;5;5;1;0;0;0
2020-06-28 12:00:00;77;31;107;0;0;0;0;0;0
2020-06-28 12:15:00;69;38;103;0;0;0;0;0;0
2020-06-28 12:30:00;79;31;111;2;3;3;0;0;0
2020-06-28 12:45:00;89;28;106;1;1;0;0;0;0
2020-06-28 13:00:00;97;36;108;1;1;0;0;0;0
2020-06-28 13:15:00;63;31;108;0;0;1;0;0;0
2020-06-28 13:30:00;70;36;103;2;1;0;0;0;0
2020-06-28 13:45:00;93;35;125;0;0;0;0;0;0
2020-06-28 14:00:00;83;38;122;0;2;0;0;0;0
2020-06-28 14:15:00;93;33;153;0;0;0;0;0;0
2020-06-28 14:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-28 14:45:00;96;26;133;2;2;0;0;0;0
2020-06-28 15:00:00;91;32;114;2;2;0;0;0;0
2020-06-28 15:15:00;91;40;99;1;1;1;0;0;0
2020-06-28 15:30:00;86;46;108;0;1;1;0;0;0
2020-06-28 15:45:00;93;24;113;3;3;0;0;0;0
2020-06-28 16:00:00;88;33;114;2;2;0;0;0;0
2020-06-28 16:15:00;87;26;117;0;0;0;0;0;0
2020-06-28 16:30:00;77;24;110;3;4;1;0;0;0
2020-06-28 16:45:00;88;39;134;1;1;2;0;0;0
2020-06-28 17:00:00;103;36;112;2;2;0;0;0;0
2020-06-28 17:15:00;90;36;123;0;0;0;0;0;0
2020-06-28 17:30:00;96;26;140;1;1;0;0;0;0
2020-06-28 17:45:00;94;36;145;1;2;0;0;0;0
2020-06-28 18:00:00;98;42;124;0;0;1;0;0;0
2020-06-28 18:15:00;87;32;124;0;0;0;0;0;0
2020-06-28 18:30:00;75;34;130;2;2;1;0;0;0
2020-06-28 18:45:00;82;27;128;0;0;2;0;0;0
2020-06-28 19:00:00;79;37;102;1;1;0;0;0;0
2020-06-28 19:15:00;90;33;127;0;1;0;0;0;0
2020-06-28 19:30:00;85;36;112;5;6;0;0;0;0
2020-06-28 19:45:00;65;23;101;1;1;0;0;0;0
2020-06-28 20:00:00;78;28;97;0;0;0;0;0;0
2020-06-28 20:15:00;65;29;87;1;1;1;0;0;0
2020-06-28 20:30:00;65;23;88;1;1;0;0;0;0
2020-06-28 20:45:00;52;19;66;0;0;0;0;0;0
2020-06-28 21:00:00;60;21;59;2;2;0;0;0;0
2020-06-28 21:15:00;47;24;70;0;0;0;0;0;0
2020-06-28 21:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-28 21:45:00;37;9;42;0;0;0;0;0;0
2020-06-28 22:00:00;46;11;61;1;1;0;0;0;0
2020-06-28 22:15:00;16;12;39;0;0;0;0;0;0
