DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-02-16 00:00:00;11;7;5;0;19;11;0
2020-02-16 00:15:00;14;8;6;2;23;8;0
2020-02-16 00:30:00;11;9;4;3;10;5;0
2020-02-16 00:45:00;10;1;2;0;18;7;0
2020-02-16 01:00:00;5;3;3;0;14;7;0
2020-02-16 01:15:00;8;5;3;1;6;7;0
2020-02-16 01:30:00;5;7;5;2;7;6;0
2020-02-16 01:45:00;12;4;3;1;19;6;0
2020-02-16 02:00:00;8;6;4;0;10;3;0
2020-02-16 02:15:00;5;2;0;0;11;2;0
2020-02-16 02:30:00;3;1;0;0;9;4;0
2020-02-16 02:45:00;8;6;3;2;4;2;0
2020-02-16 03:00:00;7;2;1;0;6;7;0
2020-02-16 03:15:00;10;5;4;1;10;3;0
2020-02-16 03:30:00;6;2;1;0;4;2;0
2020-02-16 03:45:00;6;2;2;0;8;3;0
2020-02-16 04:00:00;7;4;0;1;5;2;0
2020-02-16 04:15:00;10;6;4;1;6;5;0
2020-02-16 04:30:00;12;4;2;1;2;1;0
2020-02-16 04:45:00;7;5;5;0;6;5;0
2020-02-16 05:00:00;10;4;3;2;4;6;0
2020-02-16 05:15:00;12;7;7;0;6;4;0
2020-02-16 05:30:00;9;5;5;1;8;5;0
2020-02-16 05:45:00;9;7;6;5;7;4;0
2020-02-16 06:00:00;6;3;3;2;5;2;0
2020-02-16 06:15:00;7;3;2;5;5;4;0
2020-02-16 06:30:00;5;3;1;0;6;2;0
2020-02-16 06:45:00;6;4;2;1;2;0;0
2020-02-16 07:00:00;3;5;4;1;13;1;0
2020-02-16 07:15:00;6;2;1;3;1;1;0
2020-02-16 07:30:00;6;1;1;3;2;2;0
2020-02-16 07:45:00;18;9;5;1;4;3;0
2020-02-16 08:00:00;10;7;3;2;6;7;0
2020-02-16 08:15:00;25;10;4;7;19;13;0
2020-02-16 08:30:00;18;7;4;4;12;5;0
2020-02-16 08:45:00;32;16;10;7;14;6;0
2020-02-16 09:00:00;40;19;14;9;15;10;0
2020-02-16 09:15:00;39;17;15;7;30;9;0
2020-02-16 09:30:00;39;12;14;9;42;17;0
2020-02-16 09:45:00;40;25;21;14;38;27;0
2020-02-16 10:00:00;36;12;9;14;33;22;0
2020-02-16 10:15:00;33;10;8;13;45;30;0
2020-02-16 10:30:00;31;16;12;15;42;18;0
2020-02-16 10:45:00;41;11;9;15;51;28;0
2020-02-16 11:00:00;30;11;8;14;35;24;0
2020-02-16 11:15:00;27;15;11;14;60;24;0
2020-02-16 11:30:00;42;12;8;13;53;20;0
2020-02-16 11:45:00;44;16;11;13;65;34;0
2020-02-16 12:00:00;33;16;11;14;45;30;0
2020-02-16 12:15:00;42;22;18;15;58;29;0
2020-02-16 12:30:00;41;11;9;8;39;18;0
2020-02-16 12:45:00;50;19;15;18;57;25;0
2020-02-16 13:00:00;59;28;24;13;40;30;0
2020-02-16 13:15:00;48;22;17;10;54;25;0
2020-02-16 13:30:00;42;22;18;19;43;18;0
2020-02-16 13:45:00;53;30;20;13;46;23;0
2020-02-16 14:00:00;56;20;15;8;35;22;0
2020-02-16 14:15:00;61;25;13;13;47;21;0
2020-02-16 14:30:00;50;28;22;17;58;21;0
2020-02-16 14:45:00;66;28;21;13;64;29;0
2020-02-16 15:00:00;50;30;21;10;36;15;0
2020-02-16 15:15:00;50;28;18;12;42;21;0
2020-02-16 15:30:00;44;24;16;13;31;16;0
2020-02-16 15:45:00;42;21;15;14;52;32;0
2020-02-16 16:00:00;39;14;13;14;35;26;0
2020-02-16 16:15:00;59;24;16;9;47;22;0
2020-02-16 16:30:00;52;32;27;9;39;12;0
2020-02-16 16:45:00;61;26;19;16;44;17;0
2020-02-16 17:00:00;44;28;22;19;45;16;0
2020-02-16 17:15:00;54;22;17;15;50;20;0
2020-02-16 17:30:00;58;34;32;8;34;14;0
2020-02-16 17:45:00;45;20;13;15;49;19;0
2020-02-16 18:00:00;39;19;14;7;44;17;0
2020-02-16 18:15:00;61;34;22;11;43;20;0
2020-02-16 18:30:00;42;18;15;10;44;13;0
2020-02-16 18:45:00;54;22;17;7;40;19;0
2020-02-16 19:00:00;41;15;11;8;44;21;0
2020-02-16 19:15:00;48;19;15;6;51;14;0
2020-02-16 19:30:00;25;18;15;6;22;6;0
2020-02-16 19:45:00;30;19;12;1;44;16;0
2020-02-16 20:00:00;27;16;13;3;29;6;0
2020-02-16 20:15:00;33;12;12;3;23;11;0
2020-02-16 20:30:00;18;10;9;3;28;10;0
2020-02-16 20:45:00;24;12;8;5;29;8;0
2020-02-16 21:00:00;28;8;3;3;17;11;0
2020-02-16 21:15:00;18;12;8;7;21;11;0
2020-02-16 21:30:00;26;7;5;2;16;3;0
2020-02-16 21:45:00;17;5;3;4;16;11;0
2020-02-16 22:00:00;8;6;6;7;14;7;0
2020-02-16 22:15:00;15;6;4;3;24;9;0
2020-02-16 22:30:00;11;8;7;3;14;7;0
2020-02-16 22:45:00;10;1;2;8;10;7;0
2020-02-16 23:00:00;8;4;3;2;8;3;0
2020-02-16 23:15:00;6;3;1;0;9;5;0
2020-02-16 23:30:00;3;3;4;2;6;2;0
2020-02-16 23:45:00;4;5;2;2;10;4;0
