DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-01-21 00:00:00;8;1;1;0;2;6;2;6;0;1;0
2020-01-21 00:15:00;5;2;1;0;0;8;3;8;0;0;0
2020-01-21 00:30:00;3;1;1;0;0;3;1;3;0;0;0
2020-01-21 00:45:00;2;1;1;0;0;5;1;5;1;1;0
2020-01-21 01:00:00;1;1;1;0;0;9;3;9;0;0;0
2020-01-21 01:15:00;4;3;4;0;0;3;3;3;0;0;0
2020-01-21 01:30:00;3;2;0;0;0;2;3;2;1;1;0
2020-01-21 01:45:00;1;0;0;0;0;4;0;4;1;0;0
2020-01-21 02:00:00;3;2;1;0;0;3;1;3;4;2;0
2020-01-21 02:15:00;4;1;1;0;1;6;3;6;1;1;0
2020-01-21 02:30:00;2;0;0;0;0;4;2;4;1;1;0
2020-01-21 02:45:00;7;1;1;0;0;7;7;7;1;4;0
2020-01-21 03:00:00;4;2;1;0;0;8;5;8;0;1;0
2020-01-21 03:15:00;4;2;0;0;0;4;3;4;2;2;0
2020-01-21 03:30:00;9;4;2;0;0;8;6;8;1;7;0
2020-01-21 03:45:00;5;5;5;1;0;3;4;3;2;4;0
2020-01-21 04:00:00;7;7;5;0;0;7;10;7;3;6;0
2020-01-21 04:15:00;10;2;1;0;0;8;4;8;3;3;0
2020-01-21 04:30:00;14;3;3;0;0;9;5;9;1;1;0
2020-01-21 04:45:00;13;3;2;0;0;7;4;7;0;2;0
2020-01-21 05:00:00;41;2;1;0;0;21;3;21;1;4;0
2020-01-21 05:15:00;48;4;4;0;0;24;10;24;5;10;0
2020-01-21 05:30:00;80;2;0;1;0;39;3;39;5;5;0
2020-01-21 05:45:00;97;1;1;0;0;37;6;37;4;2;0
2020-01-21 06:00:00;105;4;4;1;0;63;13;63;4;7;0
2020-01-21 06:15:00;111;2;1;0;0;61;6;61;6;6;0
2020-01-21 06:30:00;158;1;0;0;0;102;9;102;8;5;0
2020-01-21 06:45:00;190;3;2;0;1;82;14;81;4;1;0
2020-01-21 07:00:00;210;3;1;0;1;72;15;72;1;7;0
2020-01-21 07:15:00;230;1;0;0;0;61;20;61;8;6;0
2020-01-21 07:30:00;203;4;5;0;0;69;12;70;6;2;0
2020-01-21 07:45:00;257;4;1;0;0;84;19;81;5;5;2
2020-01-21 08:00:00;165;1;0;1;2;70;13;70;9;6;0
2020-01-21 08:15:00;168;4;1;1;0;52;24;52;8;5;0
2020-01-21 08:30:00;150;0;0;0;0;72;19;72;10;4;0
2020-01-21 08:45:00;115;4;2;1;0;89;19;90;12;9;0
2020-01-21 09:00:00;94;3;0;0;2;68;23;68;7;9;0
2020-01-21 09:15:00;95;2;1;0;0;64;15;64;20;10;0
2020-01-21 09:30:00;86;7;5;0;1;64;22;64;11;10;0
2020-01-21 09:45:00;96;1;1;0;3;54;24;54;19;11;0
2020-01-21 10:00:00;85;0;0;0;1;71;20;70;17;13;0
2020-01-21 10:15:00;99;4;1;0;1;78;27;78;19;11;0
2020-01-21 10:30:00;77;2;3;0;1;88;29;88;17;9;0
2020-01-21 10:45:00;108;2;1;2;0;80;25;78;22;13;0
2020-01-21 11:00:00;68;1;1;0;0;83;20;83;20;21;0
2020-01-21 11:15:00;76;2;2;0;0;70;28;70;22;7;0
2020-01-21 11:30:00;87;1;0;0;0;91;30;92;18;9;0
2020-01-21 11:45:00;81;1;1;0;0;85;28;86;18;11;0
2020-01-21 12:00:00;85;1;0;0;3;108;35;108;21;11;0
2020-01-21 12:15:00;83;3;0;0;1;89;23;89;20;9;0
2020-01-21 12:30:00;94;3;1;2;0;86;25;88;34;9;1
2020-01-21 12:45:00;96;0;1;0;3;110;28;110;29;9;0
2020-01-21 13:00:00;90;0;0;0;1;103;26;102;18;11;0
2020-01-21 13:15:00;103;2;0;0;1;108;17;107;30;9;0
2020-01-21 13:30:00;105;1;0;3;4;110;21;110;20;6;0
2020-01-21 13:45:00;102;3;2;1;0;87;27;86;19;9;0
2020-01-21 14:00:00;104;3;1;1;0;114;23;115;27;11;0
2020-01-21 14:15:00;105;1;1;0;1;125;24;124;12;9;0
2020-01-21 14:30:00;120;4;2;1;1;138;29;137;22;4;0
2020-01-21 14:45:00;91;5;2;1;1;141;14;141;19;7;0
2020-01-21 15:00:00;90;6;3;0;5;147;21;147;16;11;0
2020-01-21 15:15:00;106;2;0;0;0;114;17;114;17;8;0
2020-01-21 15:30:00;108;0;0;1;1;140;18;139;11;12;0
2020-01-21 15:45:00;122;3;3;0;3;147;10;147;15;6;0
2020-01-21 16:00:00;17;0;0;0;0;17;2;17;3;2;0
2020-01-21 16:15:00;
2020-01-21 16:30:00;105;3;2;1;3;198;12;207;10;9;0
2020-01-21 16:45:00;141;6;2;0;0;173;12;173;10;8;0
2020-01-21 17:00:00;99;3;1;0;2;197;22;197;25;13;1
2020-01-21 17:15:00;117;2;3;1;1;167;13;167;10;6;0
2020-01-21 17:30:00;84;1;1;0;3;141;11;141;7;4;0
2020-01-21 17:45:00;78;2;3;0;3;146;15;146;3;5;0
2020-01-21 18:00:00;69;2;2;0;0;125;6;125;14;3;0
2020-01-21 18:15:00;81;5;3;0;1;129;13;129;8;3;0
2020-01-21 18:30:00;46;1;1;1;1;91;9;91;10;5;0
2020-01-21 18:45:00;53;4;2;0;0;75;9;74;2;1;0
2020-01-21 19:00:00;36;2;1;0;0;54;4;54;2;2;0
2020-01-21 19:15:00;45;4;1;0;0;59;6;60;5;3;0
2020-01-21 19:30:00;34;1;2;0;0;58;7;57;7;6;0
2020-01-21 19:45:00;29;2;2;0;0;38;3;38;0;0;0
2020-01-21 20:00:00;30;5;4;0;0;41;4;41;1;0;0
2020-01-21 20:15:00;23;2;1;0;0;43;2;43;0;2;0
2020-01-21 20:30:00;24;5;1;0;0;41;2;41;0;0;0
2020-01-21 20:45:00;16;1;1;0;0;30;2;30;2;1;0
2020-01-21 21:00:00;28;3;2;0;0;50;1;50;5;1;0
2020-01-21 21:15:00;20;2;1;0;0;44;0;44;0;0;0
2020-01-21 21:30:00;12;1;0;0;0;40;0;40;0;2;0
2020-01-21 21:45:00;12;2;0;0;0;30;2;30;0;0;0
2020-01-21 22:00:00;19;2;0;0;0;38;0;38;2;1;0
2020-01-21 22:15:00;19;1;1;0;1;38;1;38;1;3;0
2020-01-21 22:30:00;14;0;0;0;0;35;2;35;0;0;0
2020-01-21 22:45:00;9;4;1;0;0;15;2;15;0;2;0
2020-01-21 23:00:00;15;0;0;0;0;20;0;20;0;0;0
2020-01-21 23:15:00;12;2;2;0;0;14;3;14;0;0;0
2020-01-21 23:30:00;7;3;2;0;0;13;0;13;0;2;0
