DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-09-29 00:00:00;25;5;17;33;4;7
2019-09-29 00:15:00;42;19;24;30;3;4
2019-09-29 00:30:00;42;22;12;31;4;4
2019-09-29 00:45:00;40;15;9;27;7;3
2019-09-29 01:00:00;25;8;11;21;0;6
2019-09-29 01:15:00;28;6;11;19;3;3
2019-09-29 01:30:00;26;8;8;22;5;2
2019-09-29 01:45:00;26;4;12;12;3;7
2019-09-29 02:00:00;18;4;11;6;0;4
2019-09-29 02:15:00;28;6;7;13;3;6
2019-09-29 02:30:00;20;4;5;7;0;2
2019-09-29 02:45:00;15;4;6;11;0;2
2019-09-29 03:00:00;16;3;5;13;3;2
2019-09-29 03:15:00;11;4;6;6;0;3
2019-09-29 03:30:00;10;0;5;7;0;2
2019-09-29 03:45:00;13;3;3;6;2;4
2019-09-29 04:00:00;8;4;3;9;2;3
2019-09-29 04:15:00;13;1;2;4;1;2
2019-09-29 04:30:00;7;5;6;10;0;2
2019-09-29 04:45:00;10;2;3;5;0;1
2019-09-29 05:00:00;12;6;2;8;1;2
2019-09-29 05:15:00;15;2;4;6;0;2
2019-09-29 05:30:00;24;8;1;9;1;2
2019-09-29 05:45:00;16;5;6;7;1;2
2019-09-29 06:00:00;15;6;8;11;0;10
2019-09-29 06:15:00;25;13;9;12;1;5
2019-09-29 06:30:00;17;6;10;16;2;2
2019-09-29 06:45:00;23;4;9;12;1;2
2019-09-29 07:00:00;19;4;10;16;2;7
2019-09-29 07:15:00;21;5;12;18;1;7
2019-09-29 07:30:00;18;7;10;13;2;3
2019-09-29 07:45:00;30;14;17;16;4;6
2019-09-29 08:00:00;28;7;17;24;3;6
2019-09-29 08:15:00;37;23;21;27;3;8
2019-09-29 08:30:00;39;15;22;30;0;7
2019-09-29 08:45:00;57;31;30;33;2;14
2019-09-29 09:00:00;55;34;26;34;4;19
2019-09-29 09:15:00;78;50;37;61;5;18
2019-09-29 09:30:00;98;55;37;44;3;15
2019-09-29 09:45:00;100;51;59;76;3;13
2019-09-29 10:00:00;91;49;48;77;1;18
2019-09-29 10:15:00;98;68;51;80;6;23
2019-09-29 10:30:00;100;49;63;82;4;17
2019-09-29 10:45:00;120;66;79;103;4;27
2019-09-29 11:00:00;113;71;79;90;3;13
2019-09-29 11:15:00;109;74;98;123;4;16
2019-09-29 11:30:00;106;77;87;114;4;12
2019-09-29 11:45:00;126;75;77;76;3;23
2019-09-29 12:00:00;106;70;70;102;7;13
2019-09-29 12:15:00;110;86;61;91;6;19
2019-09-29 12:30:00;114;72;67;93;9;22
2019-09-29 12:45:00;114;67;67;74;5;25
2019-09-29 13:00:00;133;65;64;84;4;24
2019-09-29 13:15:00;94;65;72;79;6;23
2019-09-29 13:30:00;128;82;78;91;5;13
2019-09-29 13:45:00;130;74;84;87;4;16
2019-09-29 14:00:00;129;73;77;94;8;25
2019-09-29 14:15:00;142;75;90;96;8;22
2019-09-29 14:30:00;146;80;73;107;9;23
2019-09-29 14:45:00;145;82;95;111;16;26
2019-09-29 15:00:00;118;72;87;109;10;20
2019-09-29 15:15:00;118;75;94;104;8;23
2019-09-29 15:30:00;141;75;67;91;9;23
2019-09-29 15:45:00;142;81;99;108;13;28
2019-09-29 16:00:00;121;71;83;100;4;24
2019-09-29 16:15:00;113;77;69;88;8;19
2019-09-29 16:30:00;103;85;75;105;7;17
2019-09-29 16:45:00;125;70;105;106;7;22
2019-09-29 17:00:00;124;97;69;104;6;18
2019-09-29 17:15:00;131;95;80;124;14;22
2019-09-29 17:30:00;121;77;87;114;6;24
2019-09-29 17:45:00;133;94;102;125;8;23
2019-09-29 18:00:00;140;85;66;93;6;24
2019-09-29 18:15:00;109;75;66;91;9;19
2019-09-29 18:30:00;135;71;84;111;7;23
2019-09-29 18:45:00;136;112;115;124;19;66
2019-09-29 19:00:00;137;114;77;117;44;24
2019-09-29 19:15:00;135;87;80;108;8;17
2019-09-29 19:30:00;90;49;68;93;2;15
2019-09-29 19:45:00;91;48;56;88;3;20
2019-09-29 20:00:00;101;49;43;84;6;14
2019-09-29 20:15:00;77;44;50;69;5;17
2019-09-29 20:30:00;67;44;47;76;8;11
2019-09-29 20:45:00;72;41;53;80;11;12
2019-09-29 21:00:00;90;53;35;59;6;12
2019-09-29 21:15:00;59;41;31;53;8;12
2019-09-29 21:30:00;46;29;17;43;4;9
2019-09-29 21:45:00;48;25;27;24;3;8
2019-09-29 22:00:00;36;25;22;37;3;9
2019-09-29 22:15:00;43;11;10;29;0;6
2019-09-29 22:30:00;42;12;19;32;6;7
2019-09-29 22:45:00;34;15;13;12;1;3
2019-09-29 23:00:00;32;14;12;19;2;8
2019-09-29 23:15:00;15;6;11;23;4;1
2019-09-29 23:30:00;25;6;7;23;5;3
2019-09-29 23:45:00;17;8;9;18;1;3
