DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-09-14 00:00:00;40;13;11;28;4;5
2019-09-14 00:15:00;36;15;19;28;4;8
2019-09-14 00:30:00;35;15;13;23;1;6
2019-09-14 00:45:00;21;9;10;19;0;4
2019-09-14 01:00:00;33;8;13;14;2;6
2019-09-14 01:15:00;19;7;19;11;2;3
2019-09-14 01:30:00;28;12;12;19;2;7
2019-09-14 01:45:00;18;8;9;13;1;1
2019-09-14 02:00:00;24;5;4;18;4;6
2019-09-14 02:15:00;20;4;2;14;1;4
2019-09-14 02:30:00;22;13;9;13;2;1
2019-09-14 02:45:00;16;4;7;9;2;2
2019-09-14 03:00:00;15;2;5;4;1;3
2019-09-14 03:15:00;10;2;11;18;0;2
2019-09-14 03:30:00;11;2;6;8;2;2
2019-09-14 03:45:00;9;3;5;9;1;0
2019-09-14 04:00:00;10;2;4;6;2;1
2019-09-14 04:15:00;11;1;8;9;0;1
2019-09-14 04:30:00;13;4;7;8;1;1
2019-09-14 04:45:00;14;5;8;12;0;2
2019-09-14 05:00:00;20;6;5;7;1;0
2019-09-14 05:15:00;24;12;9;12;1;6
2019-09-14 05:30:00;34;18;21;31;6;10
2019-09-14 05:45:00;34;15;27;59;1;3
2019-09-14 06:00:00;40;10;31;58;9;6
2019-09-14 06:15:00;46;18;26;40;4;5
2019-09-14 06:30:00;39;21;17;49;5;10
2019-09-14 06:45:00;43;23;21;28;5;6
2019-09-14 07:00:00;36;17;21;28;4;7
2019-09-14 07:15:00;50;26;21;31;3;14
2019-09-14 07:30:00;66;46;42;36;7;13
2019-09-14 07:45:00;92;47;33;45;6;16
2019-09-14 08:00:00;65;40;36;46;8;19
2019-09-14 08:15:00;92;49;45;55;6;25
2019-09-14 08:30:00;91;66;43;52;6;22
2019-09-14 08:45:00;112;63;58;77;5;31
2019-09-14 09:00:00;95;68;59;68;6;36
2019-09-14 09:15:00;117;102;53;91;15;29
2019-09-14 09:30:00;151;114;63;84;12;35
2019-09-14 09:45:00;147;92;70;128;10;36
2019-09-14 10:00:00;164;121;73;114;12;48
2019-09-14 10:15:00;165;132;64;136;11;45
2019-09-14 10:30:00;171;129;85;136;12;34
2019-09-14 10:45:00;170;120;92;129;11;52
2019-09-14 11:00:00;170;115;89;126;16;40
2019-09-14 11:15:00;165;152;82;123;13;49
2019-09-14 11:30:00;185;140;92;133;19;46
2019-09-14 11:45:00;174;131;91;134;15;44
2019-09-14 12:00:00;166;138;71;133;15;54
2019-09-14 12:15:00;185;144;77;143;16;46
2019-09-14 12:30:00;170;132;109;131;9;43
2019-09-14 12:45:00;178;136;83;146;17;36
2019-09-14 13:00:00;174;141;81;151;22;43
2019-09-14 13:15:00;166;126;95;128;18;38
2019-09-14 13:30:00;170;128;90;166;12;48
2019-09-14 13:45:00;72;46;34;43;2;12
2019-09-14 14:00:00;160;118;86;149;17;41
2019-09-14 14:15:00;172;130;76;160;21;40
2019-09-14 14:30:00;169;134;97;136;18;58
2019-09-14 14:45:00;153;102;83;136;9;43
2019-09-14 15:00:00;183;121;85;124;14;46
2019-09-14 15:15:00;170;134;81;121;21;56
2019-09-14 15:30:00;182;119;97;124;11;60
2019-09-14 15:45:00;167;105;99;140;20;49
2019-09-14 16:00:00;149;119;83;131;17;56
2019-09-14 16:15:00;169;110;64;128;16;46
2019-09-14 16:30:00;157;123;94;143;19;38
2019-09-14 16:45:00;146;92;58;130;14;48
2019-09-14 17:00:00;147;113;60;120;20;48
2019-09-14 17:15:00;144;103;88;153;18;39
2019-09-14 17:30:00;162;142;87;127;21;60
2019-09-14 17:45:00;160;132;98;168;19;52
2019-09-14 18:00:00;180;122;76;94;14;61
2019-09-14 18:15:00;170;128;98;138;30;48
2019-09-14 18:30:00;154;96;72;101;18;35
2019-09-14 18:45:00;148;109;68;110;17;45
2019-09-14 19:00:00;147;103;65;105;20;36
2019-09-14 19:15:00;145;101;72;114;24;35
2019-09-14 19:30:00;132;99;56;90;16;52
2019-09-14 19:45:00;106;77;62;102;11;47
2019-09-14 20:00:00;123;66;56;87;5;31
2019-09-14 20:15:00;119;78;71;83;5;15
2019-09-14 20:30:00;101;56;63;83;8;14
2019-09-14 20:45:00;111;64;54;54;8;19
2019-09-14 21:00:00;101;53;53;63;11;12
2019-09-14 21:15:00;84;39;36;51;2;12
2019-09-14 21:30:00;78;31;40;70;9;12
2019-09-14 21:45:00;72;43;35;48;5;14
2019-09-14 22:00:00;75;36;86;59;14;13
2019-09-14 22:15:00;73;39;49;51;11;9
2019-09-14 22:30:00;78;34;38;38;3;6
2019-09-14 22:45:00;69;29;23;56;5;15
2019-09-14 23:00:00;67;23;36;41;3;9
2019-09-14 23:15:00;63;28;28;37;9;3
2019-09-14 23:30:00;59;16;31;44;3;9
2019-09-14 23:45:00;47;23;29;30;2;4
