DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-06-21 00:00:00;1;3;0;22;19;13;12;14;17;6;5
2020-06-21 00:15:00;3;7;0;28;18;24;5;16;24;10;7
2020-06-21 00:30:00;0;8;0;15;21;12;7;23;22;3;4
2020-06-21 00:45:00;5;6;0;16;13;3;11;19;19;6;3
2020-06-21 01:00:00;1;2;0;12;12;6;8;14;15;6;7
2020-06-21 01:15:00;3;3;0;19;12;4;3;8;10;3;2
2020-06-21 01:30:00;2;2;0;14;9;2;2;6;10;6;6
2020-06-21 01:45:00;1;1;0;10;10;5;1;5;8;3;3
2020-06-21 02:00:00;0;3;0;13;7;0;1;5;9;3;5
2020-06-21 02:15:00;0;3;0;11;6;2;1;5;8;3;2
2020-06-21 02:30:00;0;1;0;9;10;2;2;11;4;0;0
2020-06-21 02:45:00;1;3;0;10;4;41;3;9;10;4;3
2020-06-21 03:00:00;2;1;0;12;4;0;3;3;3;0;0
2020-06-21 03:15:00;2;0;0;4;6;2;2;3;2;0;1
2020-06-21 03:30:00;1;0;0;3;3;1;1;4;7;3;3
2020-06-21 03:45:00;0;3;0;4;2;0;1;3;2;1;1
2020-06-21 04:00:00;0;0;0;3;5;2;0;3;3;1;0
2020-06-21 04:15:00;1;3;0;5;7;32;2;6;5;3;1
2020-06-21 04:30:00;0;1;0;3;0;3;1;4;2;0;0
2020-06-21 04:45:00;0;0;2;4;4;11;2;8;1;0;0
2020-06-21 05:00:00;0;0;0;6;8;16;0;9;6;0;0
2020-06-21 05:15:00;2;3;0;8;6;14;1;9;6;1;1
2020-06-21 05:30:00;1;4;0;1;6;23;0;15;13;5;2
2020-06-21 05:45:00;2;3;2;4;3;30;1;10;14;3;1
2020-06-21 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-21 06:15:00;0;0;0;9;7;4;1;11;7;1;1
2020-06-21 06:30:00;0;4;2;3;4;25;2;9;5;3;0
2020-06-21 06:45:00;0;2;1;5;3;36;1;7;4;2;2
2020-06-21 07:00:00;1;3;0;19;12;45;4;7;4;2;1
2020-06-21 07:15:00;0;4;0;6;8;11;3;4;6;2;2
2020-06-21 07:30:00;0;3;0;7;6;7;1;10;4;1;1
2020-06-21 07:45:00;0;6;6;7;4;24;2;14;15;1;1
2020-06-21 08:00:00;1;5;0;17;4;74;0;11;5;1;0
2020-06-21 08:15:00;1;2;0;18;11;54;8;19;14;4;5
2020-06-21 08:30:00;2;5;1;18;10;4;6;11;5;1;1
2020-06-21 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-21 09:15:00;4;7;3;27;21;189;5;29;10;2;2
2020-06-21 09:30:00;5;8;0;29;24;18;5;27;18;5;4
2020-06-21 09:45:00;3;11;3;35;22;4;11;31;18;2;2
2020-06-21 10:00:00;4;13;1;39;20;43;11;38;29;5;1
2020-06-21 10:15:00;6;9;1;35;20;44;17;29;10;2;1
2020-06-21 10:30:00;7;14;0;42;25;6;7;29;18;3;2
2020-06-21 10:45:00;9;18;3;47;33;23;8;53;26;1;1
2020-06-21 11:00:00;10;11;0;52;33;34;18;41;24;4;4
2020-06-21 11:15:00;6;14;3;42;26;13;10;48;31;11;10
2020-06-21 11:30:00;2;14;1;47;24;43;17;43;35;2;2
2020-06-21 12:00:00;6;15;0;52;32;64;23;52;32;6;8
2020-06-21 12:15:00;1;15;2;47;25;25;19;50;34;6;4
2020-06-21 12:30:00;7;23;0;46;37;17;20;43;30;5;4
2020-06-21 12:45:00;8;29;3;34;30;21;22;53;44;5;7
2020-06-21 13:00:00;7;17;0;65;50;11;29;39;30;7;6
2020-06-21 13:15:00;1;19;2;47;32;5;26;58;39;7;6
2020-06-21 13:30:00;4;20;2;63;49;13;23;44;37;7;2
2020-06-21 13:45:00;7;16;4;51;41;12;18;62;43;7;5
2020-06-21 14:00:00;11;21;0;52;30;24;19;58;40;12;7
2020-06-21 14:15:00;6;26;4;59;34;25;27;60;49;2;2
2020-06-21 14:30:00;9;20;0;62;44;11;18;57;35;6;3
2020-06-21 14:45:00;9;26;4;63;48;20;22;50;35;5;3
2020-06-21 15:00:00;1;15;2;60;36;45;19;58;37;10;5
2020-06-21 15:15:00;7;14;1;45;40;14;11;58;38;7;9
2020-06-21 15:30:00;11;20;0;54;28;13;26;65;44;8;5
2020-06-21 15:45:00;9;14;3;46;29;23;24;56;47;14;7
2020-06-21 16:00:00;10;17;1;40;28;21;28;60;44;6;4
2020-06-21 16:15:00;5;15;2;65;46;12;29;54;50;14;9
2020-06-21 16:30:00;8;22;0;62;46;12;25;52;39;2;3
2020-06-21 16:45:00;4;20;4;66;36;8;21;51;41;8;8
2020-06-21 17:00:00;5;20;0;67;50;12;26;47;35;8;6
2020-06-21 17:15:00;7;23;2;69;37;10;20;56;52;8;8
2020-06-21 17:30:00;1;12;0;54;37;10;26;65;41;11;11
2020-06-21 17:45:00;8;23;9;56;32;9;26;63;51;2;3
2020-06-21 18:00:00;8;16;1;50;43;10;36;51;35;3;3
2020-06-21 18:15:00;5;32;1;53;42;9;29;58;48;9;6
2020-06-21 18:30:00;7;28;0;70;48;10;28;57;40;6;4
2020-06-21 18:45:00;6;19;2;44;27;9;30;63;55;9;7
2020-06-21 19:00:00;5;22;0;55;31;5;21;48;41;6;5
2020-06-21 19:15:00;6;27;4;38;20;8;21;52;52;7;6
2020-06-21 19:30:00;7;26;2;51;47;17;35;55;41;5;5
2020-06-21 19:45:00;11;23;2;46;32;9;29;46;41;1;1
2020-06-21 20:00:00;6;22;0;58;32;11;30;45;36;6;7
2020-06-21 20:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-21 20:30:00;7;17;0;52;35;14;22;44;36;3;3
2020-06-21 20:45:00;8;35;2;39;36;12;17;40;36;9;8
2020-06-21 21:00:00;8;19;0;49;27;7;19;30;33;12;8
2020-06-21 21:15:00;5;9;1;46;32;33;17;35;34;11;10
2020-06-21 21:30:00;1;16;0;30;28;9;23;31;29;11;7
2020-06-21 21:45:00;9;14;0;33;25;14;20;33;31;6;6
2020-06-21 22:00:00;1;6;0;30;29;32;17;29;22;4;3
2020-06-21 22:15:00;2;5;3;35;22;6;13;31;29;6;5
2020-06-21 22:30:00;2;6;1;21;32;13;16;16;17;7;5
2020-06-21 22:45:00;2;6;1;13;19;10;17;25;20;7;4
2020-06-21 23:00:00;1;9;0;18;19;10;7;21;17;5;4
2020-06-21 23:30:00;2;7;0;8;12;21;8;13;9;2;2
2020-06-21 23:45:00;1;3;0;12;8;19;11;10;8;2;2
