DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-08-24 00:00:00;16;6;2;4;0;12;1;0;0;0;0
2020-08-24 00:15:00;13;10;1;1;0;18;1;0;0;0;0
2020-08-24 00:30:00;13;5;3;5;0;7;1;0;0;0;0
2020-08-24 00:45:00;12;13;0;0;0;8;3;0;0;0;0
2020-08-24 01:00:00;13;4;4;2;0;5;1;0;0;0;0
2020-08-24 01:15:00;10;6;0;4;0;9;2;0;0;0;0
2020-08-24 01:30:00;9;3;0;2;0;4;0;0;0;0;0
2020-08-24 01:45:00;3;2;2;3;0;2;2;0;0;0;0
2020-08-24 02:00:00;17;2;0;4;0;5;0;0;0;0;0
2020-08-24 02:15:00;6;1;2;0;0;1;0;0;0;0;0
2020-08-24 02:30:00;6;2;0;3;0;2;1;0;0;0;0
2020-08-24 02:45:00;2;3;0;0;0;2;1;0;0;0;0
2020-08-24 03:00:00;6;1;3;1;0;3;2;0;0;0;0
2020-08-24 03:15:00;4;3;1;1;0;2;0;0;0;0;0
2020-08-24 03:30:00;5;2;0;1;0;2;2;0;0;0;0
2020-08-24 03:45:00;9;2;1;2;0;3;1;0;0;0;0
2020-08-24 04:00:00;7;2;0;0;0;1;1;0;0;0;0
2020-08-24 04:15:00;9;4;0;4;0;4;0;0;0;0;0
2020-08-24 04:30:00;14;7;2;2;0;7;3;0;0;0;0
2020-08-24 04:45:00;12;12;4;3;0;11;2;0;0;0;0
2020-08-24 05:00:00;29;16;2;5;0;38;4;0;0;0;0
2020-08-24 05:15:00;39;19;4;19;0;94;5;0;0;0;0
2020-08-24 05:30:00;37;28;6;18;0;105;9;0;0;0;0
2020-08-24 05:45:00;47;36;3;14;0;92;9;0;0;0;0
2020-08-24 06:00:00;57;51;7;26;0;76;9;0;0;0;0
2020-08-24 06:15:00;16;17;2;4;0;24;6;0;0;0;0
2020-08-24 06:30:00;54;51;5;18;0;132;13;0;0;0;0
2020-08-24 06:45:00;46;65;7;22;0;129;9;0;0;0;0
