DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-04-27 00:00:00;4;6;0;0;0;4;3;0;0
2020-04-27 00:15:00;13;8;0;1;0;12;8;0;2
2020-04-27 00:30:00;3;2;0;0;0;11;7;0;0
2020-04-27 00:45:00;7;2;0;0;0;8;2;0;0
2020-04-27 01:00:00;9;2;0;0;0;1;1;0;0
2020-04-27 01:15:00;6;5;0;0;0;2;4;0;0
2020-04-27 01:30:00;2;2;0;0;0;4;1;0;0
2020-04-27 01:45:00;5;2;0;0;0;4;4;0;0
2020-04-27 02:00:00;3;1;0;0;0;2;1;0;0
2020-04-27 02:15:00;9;1;0;0;0;7;1;0;0
2020-04-27 02:30:00;1;2;0;0;0;4;2;0;0
2020-04-27 02:45:00;9;2;0;0;0;7;3;0;0
2020-04-27 03:00:00;1;0;0;0;0;1;2;0;0
2020-04-27 03:15:00;6;1;0;1;0;1;2;0;0
2020-04-27 03:30:00;1;0;0;0;0;6;0;0;0
2020-04-27 03:45:00;4;2;0;0;0;5;3;0;0
2020-04-27 04:00:00;4;4;0;0;0;3;2;0;0
2020-04-27 04:15:00;10;2;0;0;0;10;5;0;0
2020-04-27 04:30:00;14;2;1;1;0;10;7;0;0
2020-04-27 04:45:00;19;11;0;0;0;17;8;0;0
2020-04-27 05:00:00;28;20;0;2;1;31;12;0;0
2020-04-27 05:15:00;36;39;0;1;0;87;40;0;0
2020-04-27 05:30:00;46;42;1;0;0;121;71;0;2
2020-04-27 05:45:00;53;46;2;1;0;150;104;0;4
2020-04-27 06:00:00;60;58;1;0;1;82;54;0;2
2020-04-27 06:15:00;68;71;6;0;4;154;119;4;0
2020-04-27 06:30:00;69;87;6;8;9;165;130;5;1
2020-04-27 06:45:00;82;75;6;5;16;163;152;0;1
2020-04-27 07:00:00;73;79;8;6;9;129;152;1;2
2020-04-27 07:15:00;80;67;5;6;9;147;155;24;6
2020-04-27 07:30:00;78;83;5;11;13;163;177;0;5
2020-04-27 07:45:00;95;89;8;11;14;129;161;3;7
2020-04-27 08:00:00;83;79;9;8;13;138;136;0;3
2020-04-27 08:15:00;71;79;9;9;13;110;104;1;3
2020-04-27 08:30:00;75;67;14;16;21;111;122;2;3
2020-04-27 08:45:00;85;77;12;15;20;105;117;7;2
2020-04-27 09:00:00;87;88;18;21;24;84;105;3;1
2020-04-27 09:15:00;82;81;11;30;11;89;123;6;0
2020-04-27 09:30:00;93;95;11;19;22;104;109;11;1
2020-04-27 09:45:00;88;89;14;23;20;95;114;7;0
2020-04-27 10:00:00;86;89;14;27;13;91;95;8;1
2020-04-27 10:15:00;98;106;12;30;26;92;123;26;0
2020-04-27 10:30:00;99;94;15;25;26;81;115;13;0
2020-04-27 10:45:00;97;114;19;21;20;104;113;14;1
2020-04-27 11:00:00;108;105;18;24;19;99;105;12;1
2020-04-27 11:15:00;103;112;20;43;28;92;124;0;0
2020-04-27 11:30:00;103;109;24;42;19;85;117;1;2
2020-04-27 11:45:00;100;96;17;27;20;83;90;6;2
2020-04-27 12:00:00;125;130;15;32;20;91;114;21;2
2020-04-27 12:15:00;116;117;16;30;22;103;123;21;1
2020-04-27 12:30:00;117;116;8;30;17;98;109;25;2
2020-04-27 12:45:00;112;124;20;31;20;101;114;7;1
2020-04-27 13:00:00;101;136;14;19;16;91;109;8;1
2020-04-27 13:15:00;113;135;13;20;24;93;115;9;1
2020-04-27 13:30:00;132;126;10;29;16;118;125;8;3
2020-04-27 13:45:00;117;121;11;31;16;124;118;16;3
2020-04-27 14:00:00;155;153;26;26;21;128;122;7;0
2020-04-27 14:15:00;150;173;18;31;22;98;116;2;2
2020-04-27 14:30:00;163;184;20;30;14;112;119;13;2
2020-04-27 14:45:00;147;155;11;30;23;95;118;7;2
2020-04-27 15:00:00;154;169;19;31;13;103;120;7;6
2020-04-27 15:15:00;173;176;14;23;19;89;107;22;0
2020-04-27 15:30:00;126;162;8;27;26;94;120;25;2
2020-04-27 15:45:00;158;170;19;22;35;105;134;7;2
2020-04-27 16:00:00;192;200;21;38;19;100;117;20;0
2020-04-27 16:15:00;161;171;15;40;12;94;121;45;1
2020-04-27 16:30:00;153;169;17;29;20;109;128;7;0
2020-04-27 16:45:00;156;165;20;33;17;101;112;2;0
2020-04-27 17:00:00;134;147;14;45;19;112;134;15;2
2020-04-27 17:15:00;149;155;18;21;17;111;124;10;4
2020-04-27 17:30:00;124;143;10;18;17;99;101;7;1
2020-04-27 17:45:00;117;132;10;28;13;87;104;5;2
2020-04-27 18:00:00;113;108;10;12;6;75;78;4;1
2020-04-27 18:15:00;119;114;8;11;6;77;82;10;2
2020-04-27 18:30:00;87;94;6;13;7;69;62;3;1
2020-04-27 18:45:00;93;71;2;19;3;72;81;6;2
2020-04-27 19:00:00;87;70;3;12;1;84;66;7;1
2020-04-27 19:15:00;78;69;2;4;0;60;63;7;0
2020-04-27 19:30:00;74;49;0;7;4;65;63;2;4
2020-04-27 19:45:00;80;55;3;3;1;58;52;1;2
2020-04-27 20:00:00;72;52;0;4;1;54;47;1;2
2020-04-27 20:15:00;52;44;1;1;0;48;38;0;0
2020-04-27 20:30:00;35;30;1;1;0;38;26;0;0
2020-04-27 20:45:00;39;32;0;2;1;45;36;0;0
2020-04-27 21:00:00;28;33;0;0;0;41;23;0;1
2020-04-27 21:15:00;38;28;1;1;1;66;40;0;0
2020-04-27 21:30:00;33;27;0;2;2;59;39;0;1
2020-04-27 21:45:00;52;41;2;1;1;42;18;0;0
2020-04-27 22:00:00;73;56;0;0;3;30;19;0;0
2020-04-27 22:15:00;37;26;1;0;1;32;20;0;0
2020-04-27 22:30:00;23;12;0;0;0;21;8;0;0
2020-04-27 22:45:00;21;14;0;2;0;21;23;0;2
2020-04-27 23:00:00;18;14;1;1;0;20;13;0;0
2020-04-27 23:15:00;14;10;0;1;0;22;13;0;0
2020-04-27 23:30:00;21;7;1;1;0;11;6;0;0
2020-04-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
