DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-12-10 00:00:00;6;3;0;0;0;7;6;0;0
2020-12-10 00:15:00;13;6;0;0;0;17;5;0;0
2020-12-10 00:30:00;6;5;0;0;0;9;4;0;4
2020-12-10 00:45:00;5;1;0;0;0;6;4;0;0
2020-12-10 01:00:00;10;4;0;2;0;6;3;0;0
2020-12-10 01:15:00;10;0;0;0;0;11;4;0;0
2020-12-10 01:30:00;5;2;0;0;0;9;2;0;0
2020-12-10 01:45:00;9;1;0;0;0;4;0;0;0
2020-12-10 02:00:00;8;3;0;0;0;7;2;0;0
2020-12-10 02:15:00;10;6;0;0;0;6;3;0;0
2020-12-10 02:30:00;9;2;0;0;0;4;1;0;0
2020-12-10 02:45:00;6;2;0;0;0;4;2;0;0
2020-12-10 03:00:00;5;3;0;0;0;3;0;0;0
2020-12-10 03:15:00;8;0;0;0;0;13;0;0;0
2020-12-10 03:30:00;8;4;0;0;1;12;4;0;0
2020-12-10 03:45:00;8;1;0;0;0;19;3;0;0
2020-12-10 04:00:00;10;8;0;0;0;11;2;0;0
2020-12-10 04:15:00;16;6;0;0;1;16;8;0;0
2020-12-10 04:30:00;11;6;0;1;0;15;9;0;0
2020-12-10 04:45:00;25;14;1;0;0;31;13;0;5
2020-12-10 05:00:00;42;22;0;0;1;80;50;0;3
2020-12-10 05:15:00;47;53;2;3;3;173;118;0;3
2020-12-10 05:30:00;60;58;2;0;1;189;133;0;3
2020-12-10 05:45:00;146;134;7;1;1;162;123;0;4
2020-12-10 06:00:00;186;177;2;4;2;124;97;0;5
2020-12-10 06:15:00;132;140;2;2;1;206;172;0;3
2020-12-10 06:30:00;86;103;5;3;8;194;176;4;4
2020-12-10 06:45:00;95;109;7;4;16;160;175;18;7
2020-12-10 07:00:00;90;97;6;15;7;162;152;7;13
2020-12-10 07:15:00;106;82;8;7;17;190;235;5;15
2020-12-10 07:30:00;108;119;5;10;17;189;224;17;3
2020-12-10 07:45:00;119;126;8;7;20;175;213;4;13
2020-12-10 08:00:00;120;128;6;15;13;151;177;4;5
2020-12-10 08:15:00;111;107;9;5;14;162;193;3;6
2020-12-10 08:30:00;94;95;11;12;13;145;155;9;4
2020-12-10 08:45:00;96;104;10;22;18;104;128;4;3
2020-12-10 09:00:00;80;70;9;17;9;93;135;2;1
2020-12-10 09:15:00;96;83;12;19;14;115;132;4;1
2020-12-10 09:30:00;109;110;10;17;13;99;133;3;1
2020-12-10 09:45:00;89;96;13;18;15;120;144;7;3
2020-12-10 10:00:00;114;107;17;16;18;103;98;6;2
2020-12-10 10:15:00;101;103;12;34;18;116;154;0;0
2020-12-10 10:30:00;99;101;10;25;12;103;112;4;2
2020-12-10 10:45:00;155;132;12;25;21;94;125;9;1
2020-12-10 11:00:00;104;116;19;27;20;97;127;5;0
2020-12-10 11:15:00;126;114;13;25;17;97;131;17;2
2020-12-10 11:30:00;114;116;15;35;18;95;143;7;0
2020-12-10 11:45:00;135;145;18;28;15;94;142;0;1
2020-12-10 12:00:00;136;155;13;34;21;94;145;3;1
2020-12-10 12:15:00;133;144;13;19;18;97;126;5;1
2020-12-10 12:30:00;132;155;9;24;17;97;112;0;1
2020-12-10 12:45:00;148;152;9;29;18;122;152;15;0
2020-12-10 13:00:00;142;155;11;26;18;146;147;7;0
2020-12-10 13:15:00;144;179;14;22;13;174;194;14;1
2020-12-10 13:30:00;139;151;12;20;22;209;213;15;2
2020-12-10 13:45:00;155;175;4;18;10;205;215;3;3
2020-12-10 14:00:00;199;197;14;17;17;160;179;11;0
2020-12-10 14:15:00;275;293;16;18;13;124;160;4;1
2020-12-10 14:30:00;233;237;13;32;15;114;135;2;1
2020-12-10 14:45:00;201;236;18;25;25;135;150;14;2
2020-12-10 15:00:00;195;218;18;26;17;106;111;2;0
2020-12-10 15:15:00;222;212;13;25;19;120;149;3;4
2020-12-10 15:30:00;240;235;16;24;15;117;155;19;1
2020-12-10 15:45:00;203;191;15;19;11;140;149;9;2
2020-12-10 16:00:00;214;235;13;33;19;125;145;9;2
2020-12-10 16:15:00;218;235;18;23;21;119;175;2;1
2020-12-10 16:30:00;199;205;11;38;11;131;162;15;1
2020-12-10 16:45:00;190;217;11;31;12;116;147;8;0
2020-12-10 17:00:00;189;197;16;35;13;124;163;4;8
2020-12-10 17:15:00;177;203;11;25;14;106;127;2;7
2020-12-10 17:30:00;166;177;11;23;10;89;127;8;7
2020-12-10 17:45:00;166;167;9;18;10;93;121;3;3
2020-12-10 18:00:00;161;167;7;20;6;98;121;2;4
2020-12-10 18:15:00;161;149;8;15;2;103;113;2;1
2020-12-10 18:30:00;124;133;7;12;11;82;102;9;7
2020-12-10 18:45:00;124;126;5;16;4;80;86;8;2
2020-12-10 19:00:00;92;95;3;19;4;77;75;3;20
2020-12-10 19:15:00;108;93;0;4;0;67;76;0;5
2020-12-10 19:30:00;89;86;2;2;3;77;63;1;4
2020-12-10 19:45:00;78;53;1;0;0;56;52;0;5
2020-12-10 20:00:00;63;57;1;3;1;62;63;0;4
2020-12-10 20:15:00;57;52;0;1;0;64;48;2;2
2020-12-10 20:30:00;50;42;2;2;1;67;41;0;4
2020-12-10 20:45:00;60;43;0;4;3;100;59;0;7
2020-12-10 21:00:00;40;35;0;1;0;126;77;0;2
2020-12-10 21:15:00;42;37;0;0;0;186;119;0;8
2020-12-10 21:30:00;39;45;0;1;2;110;72;0;2
2020-12-10 21:45:00;146;150;1;1;1;68;39;0;0
2020-12-10 22:00:00;191;166;3;1;0;41;21;0;0
2020-12-10 22:15:00;115;107;5;1;0;37;23;0;0
2020-12-10 22:30:00;43;26;1;0;1;23;24;0;0
2020-12-10 22:45:00;32;18;0;0;0;26;14;0;0
2020-12-10 23:00:00;27;19;1;0;0;11;11;0;2
2020-12-10 23:15:00;22;14;0;1;0;19;7;0;0
2020-12-10 23:30:00;9;10;0;0;0;15;13;0;0
2020-12-10 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
