DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-10-19 00:00:00;4;3;4;5;1;2;2;0;2
2020-10-19 00:15:00;1;2;3;3;5;6;3;0;4
2020-10-19 00:30:00;1;0;1;5;2;6;3;0;2
2020-10-19 00:45:00;5;2;1;0;0;4;1;0;1
2020-10-19 01:00:00;1;2;0;1;1;2;2;0;2
2020-10-19 01:15:00;2;3;1;2;1;2;1;0;3
2020-10-19 01:30:00;1;0;0;1;0;4;2;0;0
2020-10-19 01:45:00;2;0;0;3;2;2;1;0;4
2020-10-19 02:00:00;2;1;0;2;0;2;1;0;2
2020-10-19 02:15:00;2;0;2;6;2;2;0;0;4
2020-10-19 02:30:00;0;0;0;4;1;4;4;0;1
2020-10-19 02:45:00;4;0;0;1;1;2;0;0;3
2020-10-19 03:00:00;1;1;0;3;0;1;0;0;6
2020-10-19 03:15:00;6;1;0;2;0;0;0;0;4
2020-10-19 03:30:00;2;3;1;1;0;1;2;0;1
2020-10-19 03:45:00;1;0;0;5;0;3;0;0;2
2020-10-19 04:00:00;6;3;4;5;0;4;1;0;4
2020-10-19 04:15:00;5;5;0;5;1;3;2;0;5
2020-10-19 04:30:00;5;3;0;5;0;5;5;0;2
2020-10-19 04:45:00;6;2;3;17;2;6;6;0;5
2020-10-19 05:00:00;15;8;3;18;2;24;14;0;5
2020-10-19 05:15:00;31;17;2;21;14;36;41;0;9
2020-10-19 05:30:00;52;27;6;25;14;39;42;0;10
2020-10-19 05:45:00;42;24;12;28;15;41;56;0;16
2020-10-19 06:00:00;40;19;7;34;26;48;63;0;12
2020-10-19 06:15:00;35;19;7;33;22;64;69;0;17
2020-10-19 06:30:00;47;35;10;31;30;66;88;0;21
2020-10-19 06:45:00;52;40;8;37;26;81;102;0;21
2020-10-19 07:00:00;49;35;12;29;18;140;140;0;30
2020-10-19 07:15:00;53;24;22;37;32;185;154;0;29
2020-10-19 07:30:00;62;47;18;34;25;185;158;0;28
2020-10-19 07:45:00;90;70;19;44;32;115;104;0;30
2020-10-19 08:00:00;67;50;23;39;27;107;98;0;22
2020-10-19 08:15:00;59;42;28;31;32;78;90;0;20
2020-10-19 08:30:00;48;39;22;37;32;82;88;0;19
2020-10-19 08:45:00;61;42;21;49;37;66;75;0;25
2020-10-19 09:00:00;48;33;19;37;23;67;68;0;17
2020-10-19 09:15:00;56;35;19;38;26;58;64;0;20
2020-10-19 09:30:00;62;36;23;41;37;65;66;0;18
2020-10-19 09:45:00;67;34;13;35;23;66;63;0;24
2020-10-19 10:00:00;61;41;26;50;32;65;73;0;32
2020-10-19 10:15:00;55;49;18;35;40;51;42;0;21
2020-10-19 10:30:00;56;38;17;47;36;64;57;0;28
2020-10-19 10:45:00;84;59;16;34;40;52;72;0;21
2020-10-19 11:00:00;74;45;24;45;38;51;54;0;21
2020-10-19 11:15:00;71;41;16;42;43;58;68;0;36
2020-10-19 11:30:00;75;56;17;46;51;55;68;0;16
2020-10-19 11:45:00;78;48;19;51;53;47;50;0;29
2020-10-19 12:00:00;79;52;20;40;33;52;50;0;24
2020-10-19 12:15:00;79;47;20;44;45;60;53;0;20
2020-10-19 12:30:00;77;59;19;41;26;62;69;0;11
2020-10-19 12:45:00;84;59;22;54;44;50;55;0;18
2020-10-19 13:00:00;100;69;24;55;35;64;60;0;16
2020-10-19 13:15:00;120;107;24;49;41;60;75;0;24
2020-10-19 13:30:00;91;74;8;47;45;67;77;0;13
2020-10-19 13:45:00;82;76;31;44;53;60;73;0;14
2020-10-19 14:00:00;96;83;9;66;61;69;83;0;14
2020-10-19 14:15:00;81;65;17;76;73;72;72;0;16
2020-10-19 14:30:00;76;76;18;95;92;85;88;0;27
2020-10-19 14:45:00;96;93;21;90;83;65;84;0;21
2020-10-19 15:00:00;88;81;17;69;73;77;74;0;21
2020-10-19 15:15:00;117;94;25;75;79;84;78;0;21
2020-10-19 15:30:00;102;78;24;82;75;68;91;0;21
2020-10-19 15:45:00;110;96;19;96;85;79;83;0;23
2020-10-19 16:00:00;110;106;27;67;78;78;81;0;21
2020-10-19 16:15:00;132;110;27;85;79;86;88;0;17
2020-10-19 16:30:00;129;118;26;84;72;102;97;0;21
2020-10-19 16:45:00;115;107;23;71;67;93;75;0;17
2020-10-19 17:00:00;118;117;20;90;73;86;86;0;22
2020-10-19 17:15:00;126;121;26;68;65;84;85;0;15
2020-10-19 17:30:00;94;82;20;64;69;80;75;0;20
2020-10-19 17:45:00;95;77;14;61;47;79;76;0;23
2020-10-19 18:00:00;74;52;23;59;47;73;74;0;10
2020-10-19 18:15:00;83;58;18;52;47;59;57;0;17
2020-10-19 18:30:00;89;65;16;54;45;64;65;0;6
2020-10-19 18:45:00;72;37;21;41;44;59;67;0;12
2020-10-19 19:00:00;50;36;18;45;28;45;45;0;9
2020-10-19 19:15:00;9;8;2;7;4;10;7;0;3
2020-10-19 19:30:00;0;0;0;0;0;0;0;0;0
2020-10-19 19:45:00;0;0;0;0;0;0;0;0;0
2020-10-19 20:00:00;23;15;6;17;11;34;26;0;3
2020-10-19 20:15:00;33;21;14;28;20;38;40;0;4
2020-10-19 20:30:00;36;16;11;20;13;19;16;0;5
2020-10-19 20:45:00;31;13;2;22;13;17;15;0;6
2020-10-19 21:00:00;26;10;12;20;16;22;19;0;6
2020-10-19 21:15:00;28;14;5;25;16;18;23;0;4
2020-10-19 21:30:00;43;13;6;31;15;24;15;0;8
2020-10-19 21:45:00;29;12;3;39;33;18;18;0;3
2020-10-19 22:00:00;20;12;6;55;48;20;25;0;8
2020-10-19 22:15:00;30;14;8;46;37;16;20;0;4
2020-10-19 22:30:00;16;6;2;16;8;14;15;0;6
2020-10-19 22:45:00;17;7;4;8;6;11;5;0;1
2020-10-19 23:00:00;11;5;5;8;0;7;7;0;3
2020-10-19 23:15:00;9;10;2;8;3;14;9;0;1
2020-10-19 23:30:00;7;4;3;4;1;5;1;0;1
2020-10-19 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
