DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-03-16 00:00:00;4;2;1;3;0;5;2;0;0;0;0
2020-03-16 00:15:00;12;7;1;1;0;6;3;0;0;0;0
2020-03-16 00:30:00;7;3;1;3;0;4;0;0;0;0;0
2020-03-16 00:45:00;4;9;1;0;0;5;3;0;0;0;0
2020-03-16 01:00:00;4;0;0;0;0;7;2;0;0;0;0
2020-03-16 01:15:00;7;3;0;0;0;1;1;0;0;0;0
2020-03-16 01:30:00;2;2;2;1;0;2;1;0;0;0;0
2020-03-16 01:45:00;6;2;1;1;0;6;0;0;0;0;0
2020-03-16 02:00:00;7;4;0;0;0;3;0;0;0;0;0
2020-03-16 02:15:00;2;2;0;0;0;8;0;0;0;0;0
2020-03-16 02:30:00;7;5;1;1;0;3;0;0;0;0;0
2020-03-16 02:45:00;2;3;0;0;0;2;1;0;0;0;0
2020-03-16 03:00:00;2;1;0;1;0;2;2;0;0;0;0
2020-03-16 03:15:00;5;1;0;0;0;0;0;0;0;0;0
2020-03-16 03:30:00;3;2;1;1;0;4;1;0;0;0;0
2020-03-16 03:45:00;6;2;1;0;0;3;1;0;0;0;0
2020-03-16 04:00:00;6;2;0;1;0;3;2;0;0;0;0
2020-03-16 04:15:00;11;5;0;6;0;7;1;0;0;0;0
2020-03-16 04:30:00;13;8;0;3;0;5;4;0;0;0;0
2020-03-16 04:45:00;20;10;1;3;0;27;4;0;0;0;0
2020-03-16 05:00:00;31;14;2;7;0;54;4;0;0;0;0
2020-03-16 05:15:00;38;34;3;16;0;116;17;0;0;0;0
2020-03-16 05:30:00;45;45;2;12;0;129;11;0;0;0;0
2020-03-16 05:45:00;52;46;6;15;0;121;12;0;0;0;0
2020-03-16 06:00:00;66;60;11;18;0;124;15;0;0;0;0
2020-03-16 06:15:00;61;48;6;24;0;157;9;0;0;0;0
2020-03-16 06:30:00;69;80;15;30;0;139;22;0;0;0;0
2020-03-16 06:45:00;58;68;10;27;0;152;21;0;0;0;0
2020-03-16 07:00:00;62;68;13;23;0;156;22;0;0;0;0
2020-03-16 07:15:00;68;68;10;34;0;150;33;0;0;0;0
2020-03-16 07:30:00;67;65;11;34;0;157;25;0;0;0;0
2020-03-16 07:45:00;79;73;16;50;0;142;31;0;0;0;0
2020-03-16 08:00:00;75;62;17;35;0;136;19;0;0;0;0
2020-03-16 08:15:00;70;52;20;32;0;112;23;0;0;0;0
2020-03-16 08:30:00;74;60;12;32;0;104;28;0;0;0;0
2020-03-16 08:45:00;79;64;10;42;0;111;31;0;0;0;0
2020-03-16 09:00:00;84;59;13;41;0;110;19;0;0;0;0
2020-03-16 09:15:00;82;82;13;43;0;116;24;0;0;0;0
2020-03-16 09:30:00;100;72;10;42;0;107;27;0;0;0;0
2020-03-16 09:45:00;78;68;25;46;0;107;20;0;0;0;0
2020-03-16 10:00:00;116;91;13;40;0;101;27;0;0;0;0
2020-03-16 10:15:00;97;72;25;57;0;89;30;0;0;0;0
2020-03-16 10:30:00;92;96;17;39;0;109;39;37;0;1;0
2020-03-16 10:45:00;93;70;28;45;0;93;30;1;0;0;0
2020-03-16 11:00:00;93;94;18;48;0;112;26;0;0;0;0
2020-03-16 11:15:00;92;84;24;54;0;103;30;0;0;0;0
2020-03-16 11:30:00;109;104;26;33;0;92;30;0;0;0;0
2020-03-16 11:45:00;103;87;22;48;0;74;30;0;0;0;0
2020-03-16 12:00:00;100;84;25;43;0;83;29;0;0;0;0
2020-03-16 12:15:00;93;107;24;41;0;85;35;2;0;0;4
2020-03-16 12:30:00;105;93;18;46;0;79;27;0;0;0;0
2020-03-16 12:45:00;99;94;16;51;0;103;26;0;0;0;0
2020-03-16 13:00:00;111;96;25;51;0;114;29;1;0;0;0
2020-03-16 13:15:00;90;85;17;47;0;157;20;4;0;0;0
2020-03-16 13:30:00;112;97;22;31;0;135;25;0;2;0;0
2020-03-16 13:45:00;119;95;17;41;0;135;24;3;0;0;0
2020-03-16 14:00:00;127;127;24;54;0;101;24;0;0;0;0
2020-03-16 14:15:00;173;169;26;94;0;98;19;0;0;0;0
2020-03-16 14:30:00;174;160;34;62;0;95;26;1;14;1;16
2020-03-16 14:45:00;129;133;26;58;0;74;22;0;6;0;0
2020-03-16 15:00:00;141;147;20;45;0;82;26;1;4;0;0
2020-03-16 15:15:00;152;176;34;59;0;81;22;0;0;0;0
2020-03-16 15:30:00;150;177;31;51;0;82;32;0;0;0;0
2020-03-16 15:45:00;139;148;33;53;0;88;31;0;0;0;0
2020-03-16 16:00:00;166;162;32;59;0;90;32;6;2;0;0
2020-03-16 16:15:00;155;146;31;52;0;96;33;1;9;0;0
2020-03-16 16:30:00;179;178;33;47;0;123;40;11;0;0;0
2020-03-16 16:45:00;150;134;31;61;0;109;29;0;0;0;0
2020-03-16 17:00:00;134;153;27;68;0;97;34;0;2;0;0
2020-03-16 17:15:00;140;153;33;52;0;86;26;0;0;0;0
2020-03-16 17:30:00;129;125;18;56;0;93;29;0;0;2;0
2020-03-16 17:45:00;122;113;22;61;0;88;24;1;0;0;0
2020-03-16 18:00:00;123;122;24;49;0;76;28;0;2;0;0
2020-03-16 18:15:00;103;102;30;54;0;78;26;15;0;0;0
2020-03-16 18:30:00;97;94;16;30;0;59;17;1;0;0;0
2020-03-16 18:45:00;98;90;22;34;0;60;26;0;0;0;0
2020-03-16 19:00:00;76;82;17;29;0;59;28;2;0;0;0
2020-03-16 19:15:00;61;46;15;29;0;50;14;0;0;0;0
2020-03-16 19:30:00;65;39;14;59;0;41;12;3;0;0;0
2020-03-16 19:45:00;45;41;7;20;0;38;7;0;0;1;0
2020-03-16 20:00:00;45;37;11;19;0;38;7;0;0;0;0
2020-03-16 20:15:00;41;43;7;19;0;42;12;7;0;0;1
2020-03-16 20:30:00;43;26;6;17;0;39;9;0;0;0;0
2020-03-16 20:45:00;36;18;8;9;0;43;5;0;0;0;0
2020-03-16 21:00:00;39;21;6;16;0;97;8;0;26;0;0
2020-03-16 21:15:00;32;20;6;13;0;76;17;0;0;0;0
2020-03-16 21:30:00;27;24;9;27;0;61;4;0;0;0;0
2020-03-16 21:45:00;76;82;1;47;0;31;3;0;0;0;0
2020-03-16 22:00:00;137;146;14;28;0;23;8;0;4;0;0
2020-03-16 22:15:00;72;74;12;14;0;23;7;0;0;0;0
2020-03-16 22:30:00;31;17;7;11;0;21;3;0;0;0;0
2020-03-16 22:45:00;18;8;5;5;0;17;3;0;0;0;0
