DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-02-13 00:00:00;16;6;0;0;0;11;8;0;0
2020-02-13 00:15:00;16;14;0;0;0;13;6;0;0
2020-02-13 00:30:00;7;7;0;0;0;12;9;0;0
2020-02-13 00:45:00;11;3;0;0;0;4;6;0;0
2020-02-13 01:00:00;7;4;0;0;0;11;5;0;0
2020-02-13 01:15:00;8;3;0;0;0;7;4;0;2
2020-02-13 01:30:00;8;2;0;0;0;9;2;0;0
2020-02-13 01:45:00;13;2;0;0;0;9;1;0;0
2020-02-13 02:00:00;8;8;0;0;0;10;1;0;0
2020-02-13 02:15:00;5;8;0;0;0;7;1;0;0
2020-02-13 02:30:00;7;0;0;0;0;9;2;0;0
2020-02-13 02:45:00;12;3;0;0;0;12;6;0;0
2020-02-13 03:00:00;8;3;0;0;0;11;1;0;0
2020-02-13 03:15:00;9;3;0;0;0;10;5;0;0
2020-02-13 03:30:00;10;6;0;0;0;8;3;0;0
2020-02-13 03:45:00;11;4;0;0;0;17;1;0;0
2020-02-13 04:00:00;13;5;1;0;0;12;8;0;0
2020-02-13 04:15:00;11;5;0;0;1;18;10;0;0
2020-02-13 04:30:00;23;12;0;0;1;31;16;0;0
2020-02-13 04:45:00;20;14;0;0;1;62;21;0;0
2020-02-13 05:00:00;40;27;4;2;0;102;65;0;0
2020-02-13 05:15:00;45;42;3;0;3;206;152;0;10
2020-02-13 05:30:00;70;57;5;2;3;202;170;0;3
2020-02-13 05:45:00;127;151;2;1;4;216;188;0;4
2020-02-13 06:00:00;145;155;2;0;2;181;148;0;1
2020-02-13 06:15:00;142;148;6;1;5;233;209;0;9
2020-02-13 06:30:00;109;117;6;5;5;228;218;3;6
2020-02-13 06:45:00;92;104;7;4;10;240;259;6;8
2020-02-13 07:00:00;96;94;4;6;9;215;243;4;9
2020-02-13 07:15:00;106;105;5;7;16;247;268;11;16
2020-02-13 07:30:00;110;127;4;9;7;241;256;6;9
2020-02-13 07:45:00;115;122;5;9;15;265;266;8;13
2020-02-13 08:00:00;120;116;15;8;10;217;274;3;6
2020-02-13 08:15:00;122;138;9;12;11;215;254;23;11
2020-02-13 08:30:00;103;120;10;13;14;203;225;22;5
2020-02-13 08:45:00;104;104;12;9;17;167;216;3;4
2020-02-13 09:00:00;85;92;6;9;7;98;136;1;1
2020-02-13 09:15:00;114;104;7;18;19;137;171;2;1
2020-02-13 09:30:00;101;108;10;17;21;148;163;3;3
2020-02-13 09:45:00;96;120;15;24;14;133;162;0;4
2020-02-13 10:00:00;129;106;11;27;16;121;145;1;3
2020-02-13 10:15:00;115;119;10;12;14;131;157;7;1
2020-02-13 10:30:00;110;121;12;23;15;98;119;1;0
2020-02-13 10:45:00;131;135;7;33;24;130;158;2;1
2020-02-13 11:00:00;122;120;10;17;14;108;129;12;0
2020-02-13 11:15:00;131;124;16;20;21;119;140;5;0
2020-02-13 11:30:00;143;151;6;29;13;105;133;11;1
2020-02-13 11:45:00;119;154;5;20;11;119;131;0;1
2020-02-13 12:00:00;153;144;7;30;16;106;124;15;2
2020-02-13 12:15:00;125;144;8;17;9;113;121;10;0
2020-02-13 12:30:00;139;146;10;18;7;123;120;6;0
2020-02-13 12:45:00;144;141;10;13;15;139;147;0;1
2020-02-13 13:00:00;156;181;11;23;22;145;168;8;0
2020-02-13 13:15:00;168;196;7;22;16;192;201;29;0
2020-02-13 13:30:00;148;145;9;22;18;185;205;6;3
2020-02-13 13:45:00;167;180;9;20;21;174;226;3;3
2020-02-13 14:00:00;218;214;10;27;10;122;157;6;0
2020-02-13 14:15:00;280;263;11;21;12;117;152;4;1
2020-02-13 14:30:00;305;282;17;13;17;121;180;2;0
2020-02-13 14:45:00;200;207;10;14;12;109;123;1;0
2020-02-13 15:00:00;226;254;20;33;12;123;134;0;2
2020-02-13 15:15:00;276;278;10;18;14;125;171;4;1
2020-02-13 15:30:00;269;273;9;18;6;126;147;3;1
2020-02-13 15:45:00;246;250;15;12;14;138;175;8;0
2020-02-13 16:00:00;269;284;12;23;17;123;174;11;2
2020-02-13 16:15:00;276;286;11;21;14;144;170;1;2
2020-02-13 16:30:00;265;263;18;23;12;124;135;14;0
2020-02-13 16:45:00;257;247;10;26;10;120;151;0;1
2020-02-13 17:00:00;268;264;8;33;12;133;168;28;5
2020-02-13 17:15:00;253;239;6;20;9;149;168;27;9
2020-02-13 17:30:00;225;245;7;15;14;123;147;9;0
2020-02-13 17:45:00;229;234;9;16;7;127;160;8;4
2020-02-13 18:00:00;199;200;7;20;5;120;133;15;0
2020-02-13 18:15:00;196;211;3;15;9;111;150;5;2
2020-02-13 18:30:00;164;151;3;10;6;102;120;1;4
2020-02-13 18:45:00;144;165;2;16;4;101;114;0;8
2020-02-13 19:00:00;119;141;1;16;1;104;104;8;1
2020-02-13 19:15:00;116;129;5;2;1;79;84;2;4
2020-02-13 19:30:00;109;107;0;3;4;74;89;2;2
2020-02-13 19:45:00;98;86;1;3;3;68;67;2;1
2020-02-13 20:00:00;110;106;2;1;1;70;61;2;1
2020-02-13 20:15:00;106;99;1;4;3;71;65;0;3
2020-02-13 20:30:00;72;66;0;1;2;72;57;0;0
2020-02-13 20:45:00;84;71;0;2;1;101;72;0;2
2020-02-13 21:00:00;72;69;0;0;2;155;86;0;0
2020-02-13 21:15:00;79;60;0;0;2;189;139;0;2
2020-02-13 21:30:00;60;59;2;0;2;114;77;0;3
2020-02-13 21:45:00;138;147;1;1;0;67;43;0;5
2020-02-13 22:00:00;175;173;1;1;0;47;31;12;0
