DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-11-19 00:00:00;0;8;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-11-19 00:15:00;0;1;0;2;2;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0
2020-11-19 00:30:00;0;5;0;3;2;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0
2020-11-19 00:45:00;0;3;0;5;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:00:00;0;4;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:15:00;0;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:30:00;0;3;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:45:00;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:00:00;0;2;0;4;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:15:00;1;4;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:30:00;0;4;0;3;3;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:45:00;0;2;0;2;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-11-19 03:00:00;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 03:15:00;0;2;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 03:30:00;0;4;0;7;4;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-11-19 03:45:00;0;6;0;5;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 04:00:00;0;8;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 04:15:00;0;12;0;2;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-11-19 04:30:00;1;12;0;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 04:45:00;2;23;1;4;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 05:00:00;1;27;1;11;8;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0
2020-11-19 05:15:00;4;42;8;27;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 05:30:00;4;43;9;26;14;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-11-19 05:45:00;15;73;18;41;16;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 06:00:00;8;44;18;45;26;3;0;0;0;2;1;0;2;1;0;0;0;0;0;0
2020-11-19 06:15:00;10;86;20;54;12;3;1;0;0;2;0;0;2;0;0;0;0;0;0;0
2020-11-19 06:30:00;20;102;33;47;19;3;2;1;0;3;2;0;3;2;1;0;0;0;0;0
2020-11-19 06:45:00;35;94;49;54;27;3;3;5;0;7;2;0;6;2;2;0;1;0;0;0
2020-11-19 07:00:00;25;96;42;47;21;2;1;3;1;6;2;0;7;2;0;0;0;11;0;0
2020-11-19 07:15:00;32;111;62;37;25;2;2;2;1;4;0;0;4;0;0;1;0;0;0;0
2020-11-19 07:30:00;28;90;46;43;20;3;3;0;2;2;4;2;2;4;0;1;0;3;0;0
2020-11-19 07:45:00;24;97;40;54;28;3;6;3;1;10;3;0;10;3;0;0;0;6;0;0
2020-11-19 08:00:00;22;82;27;43;20;2;3;3;2;7;3;1;7;3;0;1;0;3;0;0
2020-11-19 08:15:00;23;67;31;31;35;5;1;3;5;2;3;4;2;3;0;1;0;0;0;0
2020-11-19 08:30:00;28;78;19;48;36;10;4;2;0;10;3;0;11;2;2;4;1;12;0;0
2020-11-19 08:45:00;18;85;26;31;31;4;5;3;1;9;2;1;8;2;0;0;0;0;0;0
2020-11-19 09:00:00;23;83;26;38;25;7;5;4;2;7;6;1;9;5;1;0;1;4;0;0
2020-11-19 09:15:00;16;67;24;30;31;2;3;7;2;8;3;2;8;3;0;2;0;0;0;0
2020-11-19 09:30:00;17;80;15;52;45;6;9;3;5;5;6;4;7;6;0;4;0;1;0;0
2020-11-19 09:45:00;22;83;24;41;39;8;6;2;1;6;6;0;6;7;2;1;0;2;0;0
2020-11-19 10:00:00;16;76;19;45;52;4;4;2;3;10;5;2;10;6;0;0;0;1;0;2
2020-11-19 10:15:00;20;91;21;38;40;5;3;7;0;9;2;1;8;2;3;0;6;1;0;0
2020-11-19 10:30:00;17;65;25;27;42;6;3;7;3;11;8;1;11;8;0;0;0;5;0;0
2020-11-19 10:45:00;15;77;18;31;43;10;6;5;5;12;11;4;12;12;0;0;1;0;0;2
2020-11-19 11:00:00;19;78;21;48;40;3;8;5;2;14;7;1;14;7;0;3;0;0;0;0
2020-11-19 11:15:00;21;77;17;57;43;7;2;6;2;16;11;2;16;10;1;5;17;4;0;0
2020-11-19 11:30:00;16;71;16;49;49;2;7;10;3;12;6;2;11;5;0;3;0;0;0;0
2020-11-19 11:45:00;17;64;16;55;39;3;5;9;4;10;9;1;12;9;5;1;21;3;0;0
2020-11-19 12:00:00;14;66;20;55;31;10;11;5;2;9;9;1;9;9;0;0;0;0;0;0
2020-11-19 12:15:00;20;78;17;60;55;7;4;8;13;18;11;9;17;10;0;1;3;1;0;0
2020-11-19 12:30:00;18;76;30;51;54;9;6;10;11;20;11;7;21;12;0;2;0;2;0;0
2020-11-19 12:45:00;11;79;11;54;39;2;5;8;8;10;11;5;10;10;3;1;16;0;2;0
2020-11-19 13:00:00;10;79;24;61;36;3;8;7;1;9;2;1;9;2;0;0;0;0;0;0
2020-11-19 13:15:00;14;68;26;75;35;7;2;8;1;9;7;1;9;7;1;0;7;0;0;0
2020-11-19 13:30:00;18;57;23;68;44;10;5;3;0;10;7;0;10;6;1;5;0;4;0;0
2020-11-19 13:45:00;13;71;24;61;41;6;7;6;5;16;4;3;14;6;0;0;0;0;0;0
2020-11-19 14:00:00;15;95;24;64;37;6;6;6;6;17;11;4;17;13;1;1;4;4;0;0
2020-11-19 14:15:00;22;69;27;60;40;4;4;5;5;11;8;5;11;9;1;1;2;6;0;0
2020-11-19 14:30:00;21;86;38;83;50;4;3;5;2;15;8;2;14;9;0;0;0;6;0;0
2020-11-19 14:45:00;24;76;22;71;68;3;3;8;4;22;8;3;21;9;6;1;5;0;0;0
2020-11-19 15:00:00;18;93;23;71;57;1;3;4;2;17;13;2;16;12;0;3;0;0;0;0
2020-11-19 15:15:00;17;87;22;72;53;9;1;2;2;21;13;2;19;13;3;1;6;0;0;0
2020-11-19 15:30:00;15;83;27;87;44;4;6;6;4;16;11;3;17;12;0;4;0;20;0;0
