DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-06-27 00:00:00;10;4;8;7;2;2;0;7
2020-06-27 00:15:00;10;7;2;6;1;6;0;8
2020-06-27 00:30:00;5;6;3;4;4;5;0;10
2020-06-27 00:45:00;7;7;3;10;10;6;0;7
2020-06-27 01:00:00;8;5;3;8;4;6;0;8
2020-06-27 01:15:00;11;5;3;3;2;5;0;6
2020-06-27 01:30:00;5;4;3;3;3;1;0;5
2020-06-27 01:45:00;1;3;1;4;2;3;0;6
2020-06-27 02:00:00;5;4;2;3;1;1;0;1
2020-06-27 02:15:00;4;1;0;1;1;1;0;1
2020-06-27 02:30:00;3;3;1;2;7;3;0;5
2020-06-27 02:45:00;7;5;2;2;3;3;0;2
2020-06-27 03:00:00;0;3;1;3;2;3;0;1
2020-06-27 03:15:00;6;3;1;2;0;2;0;0
2020-06-27 03:30:00;1;0;0;2;3;1;0;2
2020-06-27 03:45:00;3;2;0;0;1;1;0;0
2020-06-27 04:00:00;1;1;0;3;3;0;0;0
2020-06-27 04:15:00;2;1;0;2;2;0;0;2
2020-06-27 04:30:00;2;4;0;4;2;1;0;0
2020-06-27 04:45:00;1;2;0;4;2;0;0;1
2020-06-27 05:00:00;1;3;2;3;2;2;0;2
2020-06-27 05:15:00;8;5;4;4;3;6;0;4
2020-06-27 05:30:00;8;5;6;5;4;6;0;7
2020-06-27 05:45:00;5;8;6;23;20;2;0;8
2020-06-27 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-27 06:15:00;12;15;7;29;16;6;0;7
2020-06-27 06:30:00;12;9;4;9;3;6;0;6
2020-06-27 06:45:00;12;7;5;5;7;9;0;10
2020-06-27 07:00:00;12;17;6;5;9;9;0;8
2020-06-27 07:15:00;9;8;4;2;4;7;0;8
2020-06-27 07:30:00;15;11;5;9;18;3;0;9
2020-06-27 07:45:00;20;15;9;10;12;12;0;8
2020-06-27 08:00:00;17;9;5;6;9;3;0;7
2020-06-27 08:15:00;20;16;5;13;36;13;0;13
2020-06-27 08:30:00;24;17;4;14;12;15;0;14
2020-06-27 08:45:00;37;23;5;18;33;20;0;27
2020-06-27 09:00:00;24;27;15;19;22;12;0;14
2020-06-27 09:15:00;35;20;14;20;20;12;0;22
2020-06-27 09:30:00;43;25;17;25;31;13;0;21
2020-06-27 09:45:00;39;23;16;38;40;21;0;21
2020-06-27 10:00:00;35;22;14;22;55;22;0;35
2020-06-27 10:15:00;43;34;20;31;24;14;0;32
2020-06-27 10:30:00;42;33;16;27;37;21;0;27
2020-06-27 10:45:00;49;24;17;37;41;26;0;40
2020-06-27 11:00:00;48;34;20;20;34;15;0;32
2020-06-27 11:15:00;47;36;18;19;46;29;0;31
2020-06-27 11:30:00;46;32;15;28;34;18;0;46
2020-06-27 12:00:00;34;38;18;16;18;25;0;40
2020-06-27 12:15:00;34;30;20;23;20;37;0;40
2020-06-27 12:30:00;44;34;24;25;21;25;0;33
2020-06-27 12:45:00;45;31;24;23;33;29;0;35
2020-06-27 13:00:00;40;35;10;34;25;26;0;29
2020-06-27 13:15:00;42;32;20;31;28;23;0;32
2020-06-27 13:30:00;38;31;15;19;18;27;0;37
2020-06-27 13:45:00;51;33;19;35;24;24;0;43
2020-06-27 14:00:00;52;43;19;26;25;30;0;46
2020-06-27 14:15:00;45;28;20;32;40;34;0;35
2020-06-27 14:30:00;48;31;18;30;19;21;0;21
2020-06-27 14:45:00;56;29;20;25;25;16;0;37
2020-06-27 15:00:00;56;37;11;22;16;21;0;36
2020-06-27 15:15:00;31;38;13;22;27;29;0;36
2020-06-27 15:30:00;33;30;18;30;28;25;0;29
2020-06-27 15:45:00;34;31;20;35;21;16;0;42
2020-06-27 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-27 16:15:00;38;41;22;26;27;19;0;38
2020-06-27 16:30:00;39;30;13;25;40;23;0;26
2020-06-27 16:45:00;42;39;17;32;18;28;0;47
2020-06-27 17:00:00;45;38;22;28;26;28;0;33
2020-06-27 17:15:00;48;40;16;26;23;26;0;29
2020-06-27 17:30:00;31;24;13;20;23;21;0;29
2020-06-27 17:45:00;50;42;18;34;28;22;0;34
2020-06-27 18:00:00;39;31;27;31;21;25;0;42
2020-06-27 18:15:00;44;35;31;25;25;23;0;26
2020-06-27 18:30:00;53;35;21;27;26;26;0;34
2020-06-27 18:45:00;63;42;33;21;25;26;0;45
2020-06-27 19:00:00;50;34;31;24;18;34;0;43
2020-06-27 19:15:00;50;36;30;17;18;24;0;31
2020-06-27 19:30:00;35;26;18;10;18;9;0;24
2020-06-27 19:45:00;40;19;12;18;21;24;0;23
2020-06-27 20:00:00;55;29;9;24;27;22;0;23
2020-06-27 20:15:00;33;22;12;20;16;18;0;32
2020-06-27 20:30:00;32;17;12;15;27;9;0;16
2020-06-27 20:45:00;23;21;14;13;30;21;0;31
