DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2019-11-12 00:00:00;4;2;0;5;9;0;0;0;0;0
2019-11-12 00:15:00;5;5;0;2;4;0;0;0;0;0
2019-11-12 00:30:00;6;1;1;9;7;0;0;0;0;0
2019-11-12 00:45:00;5;4;0;5;1;0;0;0;0;0
2019-11-12 01:00:00;6;9;1;1;0;0;0;0;0;0
2019-11-12 01:15:00;5;5;0;1;3;0;0;0;0;0
2019-11-12 01:30:00;6;6;0;3;4;0;0;0;0;0
2019-11-12 01:45:00;4;1;0;0;1;0;0;0;0;0
2019-11-12 02:00:00;5;5;0;4;3;0;0;0;0;0
2019-11-12 02:15:00;8;4;0;5;2;0;0;0;0;0
2019-11-12 02:30:00;13;9;0;3;1;0;0;0;0;0
2019-11-12 02:45:00;4;1;0;1;2;0;0;0;0;0
2019-11-12 03:00:00;4;6;0;14;7;0;0;0;0;0
2019-11-12 03:15:00;1;1;0;10;3;0;0;0;0;0
2019-11-12 03:30:00;8;7;3;5;7;0;0;0;0;0
2019-11-12 03:45:00;8;5;0;6;7;0;0;0;0;0
2019-11-12 04:00:00;11;9;0;9;5;0;0;0;0;0
2019-11-12 04:15:00;5;7;0;11;7;0;0;0;0;0
2019-11-12 04:30:00;10;7;0;9;6;0;0;0;0;0
2019-11-12 04:45:00;11;15;0;14;4;0;0;0;0;0
2019-11-12 05:00:00;22;10;2;28;14;0;0;0;0;0
2019-11-12 05:15:00;36;21;0;46;13;0;0;0;0;0
2019-11-12 05:30:00;43;26;5;45;20;1;0;0;0;0
2019-11-12 05:45:00;67;32;0;80;37;0;0;0;0;0
2019-11-12 06:00:00;64;41;2;89;47;3;0;0;0;0
2019-11-12 06:15:00;73;49;1;72;45;2;0;0;0;0
2019-11-12 06:30:00;117;73;1;100;48;7;0;0;0;0
2019-11-12 06:45:00;145;81;0;119;67;6;0;0;0;0
