DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-07-21 00:00:00;12;5;0;4;0;8;1;0;0;0;0
2020-07-21 00:15:00;13;8;1;2;0;13;6;0;0;0;0
2020-07-21 00:30:00;7;1;0;2;0;8;3;0;0;0;0
2020-07-21 00:45:00;10;3;2;4;0;8;2;0;0;0;0
2020-07-21 01:00:00;8;4;2;1;0;4;3;0;0;0;0
2020-07-21 01:15:00;10;5;0;0;0;3;0;0;0;0;0
2020-07-21 01:30:00;8;3;2;1;0;3;0;0;0;0;0
2020-07-21 01:45:00;4;4;1;2;0;2;0;0;0;0;0
2020-07-21 02:00:00;12;4;0;0;0;4;4;0;0;0;0
2020-07-21 02:15:00;9;3;0;0;0;3;1;0;0;0;0
2020-07-21 02:30:00;3;3;0;1;0;5;0;0;0;0;0
2020-07-21 02:45:00;6;2;1;1;0;4;0;0;0;0;0
2020-07-21 03:00:00;4;4;0;2;0;0;1;0;0;0;0
2020-07-21 03:15:00;5;7;0;0;0;6;0;0;0;0;0
2020-07-21 03:30:00;5;1;0;1;0;6;0;0;0;0;0
2020-07-21 03:45:00;7;2;0;1;0;6;2;0;0;0;0
2020-07-21 04:00:00;10;3;1;0;0;5;0;0;0;0;0
2020-07-21 04:15:00;13;11;0;4;0;8;1;0;0;0;0
2020-07-21 04:30:00;11;8;0;8;0;9;4;0;0;0;0
2020-07-21 04:45:00;12;8;1;1;0;15;3;0;0;0;0
2020-07-21 05:00:00;29;20;3;7;0;42;3;0;0;0;0
2020-07-21 05:15:00;33;26;3;35;0;121;15;0;0;0;0
2020-07-21 05:30:00;40;41;5;18;0;108;19;0;0;0;0
2020-07-21 05:45:00;96;97;11;35;0;114;3;0;0;0;0
2020-07-21 06:00:00;115;127;20;33;0;101;11;0;0;0;0
2020-07-21 06:15:00;89;100;16;25;0;113;13;0;0;0;0
2020-07-21 06:30:00;60;77;10;36;0;150;22;0;0;0;0
2020-07-21 06:45:00;67;84;12;52;0;154;8;0;0;0;0
2020-07-21 07:00:00;59;61;14;30;0;129;14;0;0;0;0
2020-07-21 07:15:00;52;66;9;41;0;157;17;5;0;0;0
2020-07-21 07:30:00;74;77;16;32;0;140;18;0;0;0;0
2020-07-21 07:45:00;80;85;11;40;0;155;30;0;0;0;0
2020-07-21 08:00:00;71;65;15;35;0;136;26;0;0;0;0
2020-07-21 08:15:00;71;70;23;28;0;149;26;1;3;0;0
2020-07-21 08:30:00;83;77;13;28;0;116;22;0;0;0;0
2020-07-21 08:45:00;76;55;12;41;0;103;25;0;0;11;0
2020-07-21 09:00:00;71;59;16;34;0;111;19;0;0;0;0
2020-07-21 09:15:00;70;67;17;36;0;109;18;0;0;0;0
2020-07-21 09:30:00;76;65;15;41;0;88;18;0;0;0;0
2020-07-21 09:45:00;82;67;17;39;0;98;20;0;0;0;0
2020-07-21 10:00:00;72;66;17;38;0;79;19;0;0;0;0
2020-07-21 10:15:00;95;76;22;42;0;80;25;0;0;0;0
2020-07-21 10:30:00;89;71;21;49;0;99;24;0;0;0;0
2020-07-21 10:45:00;75;78;17;50;0;89;26;0;0;3;0
2020-07-21 11:00:00;81;91;17;38;0;66;21;0;0;0;0
2020-07-21 11:15:00;95;80;22;38;0;95;17;0;0;0;0
2020-07-21 11:30:00;90;94;25;37;0;83;26;0;3;0;0
2020-07-21 11:45:00;73;85;15;40;0;69;21;0;13;0;0
2020-07-21 12:00:00;99;104;24;42;0;74;26;0;0;0;0
2020-07-21 12:15:00;84;83;18;38;0;96;18;1;0;0;0
2020-07-21 12:30:00;93;77;33;31;0;87;20;0;0;0;0
2020-07-21 12:45:00;95;82;21;33;0;61;20;0;0;0;0
2020-07-21 13:00:00;92;88;18;43;0;106;20;0;0;0;0
2020-07-21 13:15:00;81;78;16;35;0;99;22;2;3;1;0
2020-07-21 13:30:00;102;91;26;48;0;147;27;2;0;0;5
2020-07-21 13:45:00;112;122;14;45;0;137;23;0;0;0;0
2020-07-21 14:00:00;121;121;17;51;0;114;27;0;0;0;0
2020-07-21 14:15:00;161;161;26;68;0;89;26;0;0;0;0
2020-07-21 14:30:00;162;167;27;52;0;92;16;0;0;0;0
2020-07-21 14:45:00;125;136;24;44;0;63;23;0;4;0;0
2020-07-21 15:00:00;147;145;16;47;0;75;23;0;0;0;0
2020-07-21 15:15:00;150;156;28;44;0;75;17;0;0;0;0
2020-07-21 15:30:00;140;134;33;43;0;74;30;0;0;0;0
2020-07-21 15:45:00;133;144;21;46;0;76;21;0;0;0;0
2020-07-21 16:00:00;134;171;19;51;0;93;20;2;0;0;0
2020-07-21 16:15:00;138;155;31;41;0;97;22;0;6;0;0
2020-07-21 16:30:00;156;149;68;49;0;85;33;2;1;0;0
2020-07-21 16:45:00;184;176;71;60;0;67;23;3;0;0;0
2020-07-21 17:00:00;190;138;82;55;0;59;26;0;0;0;0
2020-07-21 17:15:00;164;161;74;47;0;81;37;0;3;0;1
2020-07-21 17:30:00;139;133;73;50;0;67;34;0;2;0;0
2020-07-21 17:45:00;143;124;80;44;0;80;32;6;0;0;0
2020-07-21 18:00:00;110;119;32;51;0;81;32;0;0;0;0
2020-07-21 18:15:00;90;101;22;51;0;70;19;4;2;0;0
2020-07-21 18:30:00;80;93;26;51;0;81;21;1;0;0;0
2020-07-21 18:45:00;78;72;21;32;0;71;30;2;0;0;0
2020-07-21 19:00:00;79;72;20;28;0;60;19;1;0;0;0
2020-07-21 19:15:00;63;55;26;28;0;58;22;0;0;0;0
2020-07-21 19:30:00;63;56;16;28;0;44;20;2;0;0;0
2020-07-21 19:45:00;55;51;14;24;0;50;17;0;0;0;0
2020-07-21 20:00:00;57;50;9;22;0;43;17;2;7;0;0
2020-07-21 20:15:00;61;47;13;20;0;52;16;0;0;0;0
2020-07-21 20:30:00;45;35;14;27;0;41;7;0;0;0;0
2020-07-21 20:45:00;41;28;9;22;0;66;11;0;0;0;0
2020-07-21 21:00:00;57;33;11;28;0;97;21;7;0;0;0
2020-07-21 21:15:00;44;39;13;28;0;103;12;2;0;0;0
2020-07-21 21:30:00;54;39;5;31;0;64;10;0;0;0;0
2020-07-21 21:45:00;87;85;9;41;0;33;9;0;0;0;0
2020-07-21 22:00:00;126;107;22;23;0;39;12;0;0;0;0
2020-07-21 22:15:00;66;64;3;14;0;40;8;0;0;0;0
2020-07-21 22:30:00;54;31;9;11;0;26;6;0;0;0;0
2020-07-21 22:45:00;27;12;3;5;0;17;4;0;0;0;0
2020-07-21 23:00:00;20;24;10;10;0;17;3;1;0;0;0
2020-07-21 23:15:00;16;23;4;3;0;15;5;0;0;0;0
2020-07-21 23:30:00;23;13;2;5;0;11;7;0;0;0;0
