DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-12-11 00:00:00;4;1;2;2;2;0;0;0;1;0;0;0;0;0;0
2020-12-11 00:15:00;2;2;4;2;2;1;1;0;2;0;0;0;0;0;0
2020-12-11 00:30:00;3;3;3;1;1;2;2;1;3;0;0;0;0;0;0
2020-12-11 00:45:00;2;1;1;1;1;1;0;1;9;0;0;0;0;0;0
2020-12-11 01:00:00;3;0;3;5;5;0;0;0;7;0;0;0;0;0;0
2020-12-11 01:15:00;5;1;2;4;4;1;2;0;5;0;0;0;0;0;0
2020-12-11 01:30:00;3;1;3;2;2;0;0;0;5;0;0;0;0;0;0
2020-12-11 01:45:00;4;1;2;0;0;0;0;0;1;0;0;0;0;0;0
2020-12-11 02:00:00;4;0;1;2;2;0;0;0;3;0;0;0;0;0;0
2020-12-11 02:15:00;5;0;2;0;0;0;0;0;1;0;0;0;0;0;0
2020-12-11 02:30:00;5;2;4;1;1;1;1;0;6;0;0;0;0;0;0
2020-12-11 02:45:00;3;0;2;3;2;1;1;0;3;0;0;0;0;0;0
2020-12-11 03:00:00;5;0;3;2;2;2;0;0;2;0;0;0;0;0;0
2020-12-11 03:15:00;4;1;1;3;3;1;0;0;4;0;0;0;0;0;0
2020-12-11 03:30:00;0;2;3;2;2;1;1;0;5;0;0;0;0;0;0
2020-12-11 03:45:00;1;1;1;5;5;4;3;0;6;0;0;0;0;0;0
2020-12-11 04:00:00;3;2;3;2;2;0;0;0;5;0;0;0;0;0;0
2020-12-11 04:15:00;6;1;6;4;3;2;2;1;4;0;0;0;0;0;0
2020-12-11 04:30:00;8;6;9;6;6;1;0;2;6;0;0;0;0;0;0
2020-12-11 04:45:00;5;11;14;3;3;1;1;1;10;0;0;0;0;0;0
2020-12-11 05:00:00;16;53;53;3;3;2;1;3;13;0;0;0;0;0;0
2020-12-11 05:15:00;15;106;99;6;5;5;2;13;20;0;0;0;0;0;0
2020-12-11 05:30:00;30;79;82;20;21;9;9;6;53;0;0;0;0;0;0
2020-12-11 05:45:00;44;49;46;75;82;28;31;7;65;0;0;0;0;0;0
2020-12-11 06:00:00;56;32;32;76;81;38;42;0;41;0;0;0;0;0;0
2020-12-11 06:15:00;43;49;46;37;42;19;22;3;46;0;0;0;0;0;0
2020-12-11 06:30:00;65;53;58;27;29;10;8;5;88;0;0;0;0;0;0
2020-12-11 06:45:00;65;39;36;26;26;10;8;6;106;0;0;0;0;0;0
2020-12-11 07:00:00;80;38;38;12;13;7;7;5;73;0;0;0;0;0;0
2020-12-11 07:15:00;102;35;33;13;16;6;6;7;81;0;0;0;4;0;0
2020-12-11 07:30:00;97;58;63;26;29;15;16;15;93;0;0;1;0;0;0
2020-12-11 07:45:00;94;51;56;34;38;21;20;11;112;0;0;1;2;0;0
2020-12-11 08:00:00;83;36;37;22;23;21;18;11;82;0;0;0;0;0;0
2020-12-11 08:15:00;108;41;38;24;30;18;24;8;92;0;0;0;0;0;0
2020-12-11 08:30:00;91;30;31;22;19;15;14;9;85;0;0;0;2;0;0
2020-12-11 08:45:00;93;29;32;26;28;17;16;5;71;0;0;0;0;0;0
2020-12-11 09:00:00;93;24;28;22;23;15;14;4;65;0;0;0;0;0;0
2020-12-11 09:15:00;114;28;31;33;36;14;19;12;96;0;0;0;0;0;0
2020-12-11 09:30:00;93;31;32;17;18;15;16;8;86;0;0;1;0;0;0
2020-12-11 09:45:00;100;31;35;18;19;13;18;5;114;0;0;2;0;0;0
2020-12-11 10:00:00;90;22;31;36;39;24;24;10;72;0;0;0;0;0;0
2020-12-11 10:15:00;103;27;31;31;33;24;28;10;86;0;0;6;0;0;0
2020-12-11 10:30:00;101;29;31;29;33;20;25;14;87;0;0;0;0;0;0
2020-12-11 10:45:00;120;28;32;32;29;22;25;10;96;0;0;0;1;0;0
2020-12-11 11:00:00;115;33;34;20;20;23;24;10;85;0;0;0;1;0;0
2020-12-11 11:15:00;95;30;31;25;27;22;22;8;103;0;0;0;5;0;0
2020-12-11 11:30:00;134;44;42;31;33;15;17;7;83;0;0;0;0;0;0
2020-12-11 11:45:00;114;41;45;33;40;24;24;10;95;0;0;0;1;0;0
2020-12-11 12:00:00;139;41;44;47;52;34;39;12;101;0;0;0;0;0;0
2020-12-11 12:15:00;135;49;46;44;57;24;25;11;81;0;0;1;0;0;0
2020-12-11 12:30:00;116;44;43;44;48;25;27;7;111;0;0;0;1;0;0
2020-12-11 12:45:00;113;37;39;46;45;25;29;11;111;0;0;2;0;0;0
2020-12-11 13:00:00;97;55;53;48;62;35;32;7;97;0;0;0;0;0;0
2020-12-11 13:15:00;101;89;83;39;45;26;26;9;125;0;0;0;0;0;0
2020-12-11 13:30:00;103;115;119;46;49;27;27;24;106;0;0;0;0;0;0
