DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2019-09-03 00:00:00;10;14;8;8;1;5;0
2019-09-03 00:15:00;6;19;14;9;1;4;0
2019-09-03 00:30:00;9;3;12;13;3;2;0
2019-09-03 00:45:00;5;9;10;10;1;0;0
2019-09-03 01:00:00;11;12;14;16;0;1;0
2019-09-03 01:15:00;8;6;11;4;0;2;0
2019-09-03 01:30:00;5;2;6;8;1;1;0
2019-09-03 01:45:00;5;7;3;3;2;1;0
2019-09-03 02:00:00;6;7;7;5;0;1;0
2019-09-03 02:15:00;5;6;3;8;1;1;0
2019-09-03 02:30:00;5;3;8;1;0;0;0
2019-09-03 02:45:00;4;1;7;4;1;0;0
2019-09-03 03:00:00;3;3;9;4;2;0;0
2019-09-03 03:15:00;4;2;3;4;1;0;0
2019-09-03 03:30:00;8;5;7;3;0;0;0
2019-09-03 03:45:00;3;5;13;3;0;2;0
2019-09-03 04:00:00;10;10;11;9;0;1;0
2019-09-03 04:15:00;13;12;13;10;0;1;0
2019-09-03 04:30:00;25;16;21;4;3;1;0
2019-09-03 04:45:00;18;17;22;11;1;5;0
2019-09-03 05:00:00;35;19;85;33;6;11;5
2019-09-03 05:15:00;31;38;164;69;6;15;0
2019-09-03 05:30:00;44;59;188;104;7;17;0
2019-09-03 05:45:00;89;110;182;132;45;15;0
2019-09-03 06:00:00;121;148;138;111;7;29;0
2019-09-03 06:15:00;85;112;225;156;19;29;0
2019-09-03 06:30:00;72;109;227;181;10;51;0
2019-09-03 06:45:00;53;116;233;216;23;42;1
2019-09-03 07:00:00;74;111;231;200;18;41;0
2019-09-03 07:15:00;69;106;242;194;21;47;2
2019-09-03 07:30:00;94;122;250;207;14;61;0
2019-09-03 07:45:00;82;120;230;226;28;48;0
2019-09-03 08:00:00;61;99;240;170;20;41;2
2019-09-03 08:15:00;72;114;220;137;24;40;3
2019-09-03 08:30:00;78;123;190;162;14;36;0
2019-09-03 08:45:00;79;119;179;156;35;28;1
2019-09-03 09:00:00;81;116;143;124;13;19;0
2019-09-03 09:15:00;78;131;138;132;16;15;0
2019-09-03 09:30:00;73;96;125;123;26;32;0
2019-09-03 09:45:00;87;142;116;129;19;23;0
2019-09-03 10:00:00;89;118;126;133;55;21;0
2019-09-03 10:15:00;81;123;113;109;19;12;0
2019-09-03 10:30:00;92;138;125;128;17;22;0
2019-09-03 10:45:00;80;140;121;103;22;11;1
2019-09-03 11:00:00;92;153;132;134;23;32;1
2019-09-03 11:15:00;90;128;118;101;19;28;0
2019-09-03 11:30:00;101;172;121;116;24;29;0
2019-09-03 11:45:00;78;137;124;109;12;24;0
2019-09-03 12:00:00;106;154;103;90;20;42;3
2019-09-03 12:15:00;88;151;112;118;19;17;5
2019-09-03 12:30:00;108;151;117;104;16;24;0
2019-09-03 12:45:00;102;159;121;107;86;26;0
2019-09-03 13:00:00;85;145;108;96;13;30;0
2019-09-03 13:15:00;116;174;187;127;14;33;1
2019-09-03 13:30:00;113;174;206;140;18;39;0
2019-09-03 13:45:00;93;174;178;116;25;23;0
2019-09-03 14:00:00;143;205;135;112;25;32;0
2019-09-03 14:15:00;193;259;115;115;21;23;1
2019-09-03 14:30:00;160;247;117;134;21;18;0
2019-09-03 14:45:00;133;205;110;112;16;30;0
2019-09-03 15:00:00;165;232;107;125;19;26;0
2019-09-03 15:15:00;184;259;133;141;20;23;1
2019-09-03 15:30:00;179;247;120;151;61;23;0
2019-09-03 15:45:00;175;258;126;150;19;21;0
2019-09-03 16:00:00;205;265;123;138;17;36;0
2019-09-03 16:15:00;191;265;122;122;22;30;0
2019-09-03 16:30:00;193;265;133;153;21;30;0
2019-09-03 16:45:00;196;256;121;149;29;29;0
2019-09-03 17:00:00;177;265;116;163;18;20;2
2019-09-03 17:15:00;196;249;142;168;22;31;0
2019-09-03 17:30:00;175;222;127;137;18;40;0
2019-09-03 17:45:00;153;215;128;148;12;25;0
2019-09-03 18:00:00;137;211;116;149;17;27;0
2019-09-03 18:15:00;141;189;104;120;27;28;1
2019-09-03 18:30:00;115;185;103;128;20;22;0
2019-09-03 18:45:00;108;138;122;136;22;21;0
2019-09-03 19:00:00;86;134;99;115;17;23;0
2019-09-03 19:15:00;91;125;98;110;10;24;1
2019-09-03 19:30:00;73;100;74;83;13;24;0
2019-09-03 19:45:00;72;95;55;74;13;16;0
2019-09-03 20:00:00;79;123;58;70;7;14;0
2019-09-03 20:15:00;86;124;66;65;8;14;0
2019-09-03 20:30:00;65;90;72;57;4;8;0
2019-09-03 20:45:00;60;77;89;58;5;11;0
2019-09-03 21:00:00;50;75;107;56;5;6;0
2019-09-03 21:15:00;48;68;154;92;7;8;0
2019-09-03 21:30:00;53;64;92;45;4;15;0
2019-09-03 21:45:00;91;121;70;43;6;7;0
2019-09-03 22:00:00;139;168;38;27;1;6;0
2019-09-03 22:15:00;67;82;42;42;5;9;0
2019-09-03 22:30:00;45;47;42;37;3;5;0
2019-09-03 22:45:00;36;32;28;21;2;1;0
2019-09-03 23:00:00;27;22;24;21;0;4;0
2019-09-03 23:15:00;10;26;24;20;1;4;0
2019-09-03 23:30:00;15;16;22;13;2;2;0
2019-09-03 23:45:00;12;23;12;14;1;5;0
