DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-10-12 00:00:00;5;4;1;2;6;8;5
2020-10-12 00:15:00;4;3;1;3;4;12;2
2020-10-12 00:30:00;4;1;0;1;2;10;9
2020-10-12 00:45:00;6;1;0;1;3;7;3
2020-10-12 01:00:00;6;6;0;1;3;4;1
2020-10-12 01:15:00;4;2;1;1;3;2;2
2020-10-12 01:30:00;6;0;0;2;3;3;0
2020-10-12 01:45:00;1;1;0;1;2;2;3
2020-10-12 02:00:00;8;7;1;0;2;1;0
2020-10-12 02:15:00;9;3;0;2;3;5;2
2020-10-12 02:30:00;12;3;0;4;5;4;2
2020-10-12 02:45:00;4;2;0;1;1;4;2
2020-10-12 03:00:00;4;1;1;0;1;4;3
2020-10-12 03:15:00;2;0;0;1;1;2;0
2020-10-12 03:30:00;1;4;0;0;0;4;0
2020-10-12 03:45:00;4;3;0;1;1;7;1
2020-10-12 04:00:00;2;3;0;1;2;10;4
2020-10-12 04:15:00;11;8;0;3;3;19;6
2020-10-12 04:30:00;14;9;0;4;4;17;8
2020-10-12 04:45:00;21;11;0;5;8;38;18
2020-10-12 05:00:00;26;18;2;6;10;71;56
2020-10-12 05:15:00;44;40;1;2;5;110;124
2020-10-12 05:30:00;46;35;0;13;15;112;87
2020-10-12 05:45:00;49;54;5;12;28;111;109
2020-10-12 06:00:00;68;60;2;11;26;107;91
2020-10-12 06:15:00;61;66;3;6;14;115;139
2020-10-12 06:30:00;64;71;2;6;22;130;119
2020-10-12 06:45:00;90;98;5;3;27;148;175
2020-10-12 07:00:00;67;65;1;14;27;152;154
2020-10-12 07:15:00;64;82;6;11;28;161;198
2020-10-12 07:30:00;92;68;0;13;24;148;159
2020-10-12 07:45:00;82;93;5;30;37;128;158
2020-10-12 08:00:00;85;69;12;10;27;123;123
2020-10-12 08:15:00;73;63;3;20;39;120;134
2020-10-12 08:30:00;85;79;5;23;43;109;139
2020-10-12 08:45:00;75;59;7;11;21;107;103
2020-10-12 09:00:00;89;58;4;15;23;113;123
2020-10-12 09:15:00;96;56;9;17;27;79;85
2020-10-12 09:30:00;89;56;5;17;29;74;75
2020-10-12 09:45:00;76;60;3;8;23;90;82
2020-10-12 10:00:00;99;70;6;17;35;93;70
2020-10-12 10:15:00;117;76;7;10;18;82;78
2020-10-12 10:30:00;112;63;5;15;28;95;97
2020-10-12 10:45:00;101;76;8;17;29;96;82
2020-10-12 11:00:00;118;80;7;10;24;95;91
2020-10-12 11:15:00;124;66;3;9;23;87;71
2020-10-12 11:30:00;117;84;10;13;25;74;92
2020-10-12 11:45:00;104;81;9;16;30;89;73
2020-10-12 12:00:00;97;73;5;17;30;80;73
2020-10-12 12:15:00;137;95;10;17;39;86;97
2020-10-12 12:30:00;111;75;9;12;30;84;75
2020-10-12 12:45:00;94;92;10;16;31;99;92
2020-10-12 13:00:00;132;79;3;23;42;97;118
2020-10-12 13:15:00;83;52;5;18;24;117;116
2020-10-12 13:30:00;146;114;12;23;50;140;160
2020-10-12 13:45:00;138;105;7;10;31;113;120
2020-10-12 14:00:00;125;115;6;17;36;106;109
2020-10-12 14:15:00;178;135;5;23;32;86;117
2020-10-12 14:30:00;183;161;6;12;33;77;74
2020-10-12 14:45:00;173;127;7;27;42;95;86
2020-10-12 15:00:00;151;126;6;30;38;81;84
2020-10-12 15:15:00;152;131;7;14;27;87;90
2020-10-12 15:30:00;201;143;8;23;44;103;119
2020-10-12 15:45:00;186;153;12;21;48;89;105
2020-10-12 16:00:00;185;166;10;24;47;83;96
2020-10-12 16:15:00;162;170;5;19;38;97;114
2020-10-12 16:30:00;160;162;7;21;40;96;111
2020-10-12 16:45:00;181;164;6;22;43;99;114
2020-10-12 17:00:00;177;173;8;18;43;98;97
2020-10-12 17:15:00;198;150;11;26;54;101;97
2020-10-12 17:30:00;159;149;8;25;49;100;103
2020-10-12 17:45:00;145;143;3;19;37;89;104
2020-10-12 18:00:00;135;120;6;11;38;89;94
2020-10-12 18:15:00;136;106;3;22;29;77;74
2020-10-12 18:30:00;90;91;5;15;32;77;74
2020-10-12 18:45:00;109;92;8;14;27;71;73
2020-10-12 19:00:00;88;64;7;11;27;47;58
2020-10-12 19:15:00;76;55;6;12;27;45;39
2020-10-12 19:30:00;69;41;3;6;14;45;39
2020-10-12 19:45:00;56;40;4;11;21;44;30
2020-10-12 20:00:00;63;43;8;12;25;51;44
2020-10-12 20:15:00;60;39;3;12;13;50;38
2020-10-12 20:30:00;72;40;4;6;13;54;26
2020-10-12 20:45:00;34;22;4;14;14;48;49
2020-10-12 21:00:00;51;27;4;13;20;75;70
2020-10-12 21:15:00;54;37;5;10;18;86;84
2020-10-12 21:30:00;51;26;4;2;8;53;38
2020-10-12 21:45:00;110;68;8;3;14;28;22
2020-10-12 22:00:00;159;108;7;7;15;32;23
2020-10-12 22:15:00;95;74;4;11;18;32;18
2020-10-12 22:30:00;41;22;2;4;10;27;16
2020-10-12 22:45:00;22;12;1;7;13;16;9
2020-10-12 23:00:00;16;8;2;2;7;15;16
2020-10-12 23:15:00;16;13;4;3;7;14;9
2020-10-12 23:30:00;8;7;2;6;10;11;3
2020-10-12 23:45:00;11;7;1;4;4;15;8
