DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2019-12-03 00:00:00;6;10;0;5;14;0;2;4;1;0;0;0;0;0
2019-12-03 00:15:00;9;18;1;7;12;3;2;5;0;0;0;0;0;0
2019-12-03 00:30:00;9;15;0;3;7;2;0;0;1;0;0;0;0;0
2019-12-03 00:45:00;7;14;0;4;6;3;2;3;0;0;0;0;0;0
2019-12-03 01:00:00;8;7;0;4;6;1;2;0;0;0;0;0;0;0
2019-12-03 01:15:00;3;5;0;8;5;0;0;0;0;0;0;0;0;0
2019-12-03 01:30:00;1;3;0;1;5;4;1;1;1;0;0;0;0;0
2019-12-03 01:45:00;3;2;0;6;6;0;0;1;0;0;0;0;0;0
2019-12-03 02:00:00;3;1;0;5;5;0;1;0;0;0;0;0;0;0
2019-12-03 02:15:00;3;7;0;4;5;1;0;1;0;0;0;0;0;0
2019-12-03 02:30:00;4;3;0;1;6;0;0;1;1;0;0;0;0;0
2019-12-03 02:45:00;3;6;0;3;4;0;0;1;0;0;0;0;0;0
2019-12-03 03:00:00;4;8;0;5;6;3;0;0;0;0;0;0;0;0
2019-12-03 03:15:00;1;4;0;3;4;0;0;0;0;0;0;0;0;0
2019-12-03 03:30:00;4;2;0;5;7;1;1;1;0;0;0;0;0;0
2019-12-03 03:45:00;8;7;0;4;8;1;0;0;1;0;0;0;0;0
2019-12-03 04:00:00;2;3;0;4;10;1;0;0;1;0;0;0;0;0
2019-12-03 04:15:00;5;12;0;10;18;2;0;0;0;0;0;0;0;0
2019-12-03 04:30:00;13;17;0;11;8;1;0;1;0;0;0;0;0;0
2019-12-03 04:45:00;21;21;0;13;22;1;0;0;0;0;0;0;0;0
2019-12-03 05:00:00;52;63;0;24;38;3;3;4;0;0;0;0;0;0
2019-12-03 05:15:00;110;116;0;19;47;5;1;3;1;0;0;0;0;0
2019-12-03 05:30:00;127;135;1;33;65;7;1;1;0;0;0;0;0;0
2019-12-03 05:45:00;112;128;0;61;92;17;1;6;1;4;0;0;0;0
2019-12-03 06:00:00;70;103;0;72;114;18;2;1;2;1;0;0;0;0
2019-12-03 06:15:00;131;162;0;74;116;37;4;10;4;4;0;0;0;0
2019-12-03 06:30:00;167;193;0;85;115;43;6;16;4;3;0;0;0;0
2019-12-03 06:45:00;171;200;0;82;94;46;8;21;8;7;0;0;0;0
2019-12-03 07:00:00;185;192;0;83;118;65;11;24;4;6;1;0;0;0
2019-12-03 07:15:00;178;192;0;106;118;86;26;38;10;17;3;3;4;0
2019-12-03 07:30:00;145;171;0;119;102;117;49;44;8;29;0;36;5;1
