DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2019-11-21 00:00:00;13;9;0;0;0;0;0
2019-11-21 00:15:00;20;13;0;0;0;0;0
2019-11-21 00:30:00;22;8;0;0;0;0;0
2019-11-21 00:45:00;14;3;0;0;0;0;0
2019-11-21 01:00:00;12;7;0;0;0;0;0
2019-11-21 01:15:00;9;7;0;0;0;0;0
2019-11-21 01:30:00;6;10;0;0;0;0;0
2019-11-21 01:45:00;5;14;0;0;0;0;0
2019-11-21 02:00:00;5;6;0;0;0;0;0
2019-11-21 02:15:00;3;10;0;0;0;0;0
2019-11-21 02:30:00;3;2;0;0;0;0;0
2019-11-21 02:45:00;8;12;0;0;0;0;0
2019-11-21 03:00:00;4;9;0;0;0;0;0
2019-11-21 03:15:00;8;5;0;0;0;0;0
2019-11-21 03:30:00;3;6;0;0;0;0;0
2019-11-21 03:45:00;10;6;0;0;0;0;0
2019-11-21 04:00:00;8;14;0;0;0;0;0
2019-11-21 04:15:00;12;12;1;1;0;0;0
2019-11-21 04:30:00;14;14;2;2;0;0;0
2019-11-21 04:45:00;10;13;0;0;0;0;0
2019-11-21 05:00:00;39;22;1;1;0;0;0
2019-11-21 05:15:00;67;49;0;0;0;0;0
2019-11-21 05:30:00;81;66;3;3;0;0;0
2019-11-21 05:45:00;132;96;5;5;0;0;0
2019-11-21 06:00:00;86;80;2;2;0;0;0
2019-11-21 06:15:00;162;155;5;5;0;0;0
2019-11-21 06:30:00;177;155;7;7;0;0;0
2019-11-21 06:45:00;226;141;5;5;0;0;0
2019-11-21 07:00:00;234;192;7;7;2;0;0
2019-11-21 07:15:00;228;225;15;15;14;0;0
2019-11-21 07:30:00;220;225;16;16;15;0;0
2019-11-21 07:45:00;255;219;22;22;9;0;0
2019-11-21 08:00:00;218;177;15;15;0;0;0
2019-11-21 08:15:00;238;191;7;7;2;0;0
2019-11-21 08:30:00;232;195;9;9;1;0;0
2019-11-21 08:45:00;244;188;9;9;3;0;0
2019-11-21 09:00:00;224;155;7;7;4;0;0
2019-11-21 09:15:00;221;161;11;11;2;0;0
2019-11-21 09:30:00;205;184;9;9;3;0;0
2019-11-21 09:45:00;192;168;11;11;0;0;0
2019-11-21 10:00:00;202;155;11;11;0;0;0
2019-11-21 10:15:00;225;184;8;8;1;0;0
2019-11-21 10:30:00;195;194;9;9;1;0;0
2019-11-21 10:45:00;212;196;13;13;1;0;0
2019-11-21 11:00:00;179;154;12;12;8;0;0
2019-11-21 11:15:00;213;179;9;9;10;0;0
2019-11-21 11:30:00;221;183;6;6;5;0;0
2019-11-21 11:45:00;207;183;11;11;21;0;0
2019-11-21 12:00:00;196;163;11;11;0;0;0
2019-11-21 12:15:00;221;193;10;10;1;0;0
2019-11-21 12:30:00;209;165;9;9;1;0;0
2019-11-21 12:45:00;215;195;6;6;15;0;0
2019-11-21 13:00:00;190;167;1;1;0;0;0
2019-11-21 13:15:00;231;195;12;12;3;0;0
2019-11-21 13:30:00;198;198;5;5;18;0;0
2019-11-21 13:45:00;233;211;4;4;4;0;0
2019-11-21 14:00:00;227;207;11;11;52;0;0
2019-11-21 14:15:00;199;164;7;7;149;0;0
2019-11-21 14:30:00;215;224;11;11;6;0;0
2019-11-21 14:45:00;205;228;5;5;7;0;0
2019-11-21 15:00:00;232;235;12;12;1;0;0
2019-11-21 15:15:00;231;214;11;11;5;0;0
2019-11-21 15:30:00;235;242;14;14;14;0;0
2019-11-21 15:45:00;239;205;15;15;2;0;0
2019-11-21 16:00:00;218;201;10;10;0;0;0
2019-11-21 16:15:00;246;239;14;14;16;0;0
2019-11-21 16:30:00;262;233;9;9;13;0;0
2019-11-21 16:45:00;232;230;12;12;22;0;0
2019-11-21 17:00:00;240;233;7;7;4;0;0
2019-11-21 17:15:00;223;261;13;13;23;0;0
2019-11-21 17:30:00;242;222;12;12;9;0;0
2019-11-21 17:45:00;251;237;9;9;20;0;0
2019-11-21 18:00:00;245;232;9;9;3;0;0
2019-11-21 18:15:00;244;250;7;7;6;0;0
2019-11-21 18:30:00;208;253;12;12;5;0;0
2019-11-21 18:45:00;187;225;10;10;10;0;0
2019-11-21 19:00:00;192;218;9;9;22;0;0
2019-11-21 19:15:00;163;210;12;12;2;0;0
2019-11-21 19:30:00;142;193;4;4;4;0;0
2019-11-21 19:45:00;130;171;8;8;0;0;0
2019-11-21 20:00:00;124;144;9;9;1;0;0
2019-11-21 20:15:00;106;119;3;3;0;0;0
2019-11-21 20:30:00;105;98;2;2;0;0;0
2019-11-21 20:45:00;93;91;8;8;0;0;0
2019-11-21 21:00:00;101;80;3;3;0;0;0
2019-11-21 21:15:00;90;68;2;2;0;0;0
2019-11-21 21:30:00;119;92;2;2;0;0;0
2019-11-21 21:45:00;90;95;1;1;0;0;0
2019-11-21 22:00:00;119;99;5;5;0;0;0
2019-11-21 22:15:00;65;72;5;5;0;0;0
2019-11-21 22:30:00;96;66;4;4;0;0;0
2019-11-21 22:45:00;84;69;1;1;0;0;0
2019-11-21 23:00:00;64;55;2;2;0;0;0
2019-11-21 23:15:00;55;37;6;6;1;0;0
2019-11-21 23:30:00;39;24;2;2;0;0;0
2019-11-21 23:45:00;22;23;0;0;0;0;0
