DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-05-31 00:00:00;12;17;11;1;20;18;5;9;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 00:15:00;9;13;12;1;14;19;5;12;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 00:30:00;13;19;15;0;11;18;3;10;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 00:45:00;14;13;7;1;13;16;1;5;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 01:00:00;13;15;9;2;14;15;3;10;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 01:15:00;6;13;6;1;10;9;2;7;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 01:30:00;8;12;8;0;7;12;3;7;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 01:45:00;9;14;10;2;10;15;7;12;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 02:00:00;2;8;8;0;9;12;5;8;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 02:15:00;4;6;2;0;7;9;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 02:30:00;4;6;6;2;5;7;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 02:45:00;2;6;3;0;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 03:00:00;6;5;2;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 03:15:00;2;1;2;2;2;4;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 03:30:00;3;2;1;0;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 03:45:00;3;5;1;0;3;2;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 04:00:00;4;6;3;0;4;6;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 04:15:00;5;5;2;0;3;3;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 04:30:00;1;4;3;0;4;4;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 04:45:00;2;2;1;0;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 05:00:00;6;6;2;0;10;7;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 05:15:00;3;4;2;0;5;5;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 05:30:00;9;11;5;1;7;5;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 05:45:00;9;7;4;1;2;5;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 06:00:00;7;7;5;0;14;11;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 06:15:00;6;6;4;0;8;8;1;2;1;0;0;0;0;0;0;0;0;0;0
2020-05-31 06:30:00;9;11;5;1;12;11;4;6;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 06:45:00;9;11;4;1;11;8;2;6;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 07:00:00;17;16;6;0;16;16;2;6;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 07:15:00;16;14;6;2;7;7;4;6;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 07:30:00;11;11;7;6;12;13;2;9;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 07:45:00;16;11;6;2;15;19;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 08:00:00;17;19;11;4;21;26;6;13;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 08:15:00;16;16;9;2;16;20;2;7;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 08:30:00;16;25;16;6;28;33;7;14;0;0;0;0;0;0;0;3;0;0;0
2020-05-31 08:45:00;27;21;14;8;24;23;5;12;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 09:00:00;28;23;25;4;34;40;8;16;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 09:15:00;24;26;27;3;47;45;11;23;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 09:30:00;50;57;34;6;37;36;18;30;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 09:45:00;39;54;36;6;46;53;17;33;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 10:00:00;44;46;34;4;60;57;15;35;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 10:15:00;41;34;31;8;53;62;6;26;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 10:30:00;50;61;35;12;61;57;16;33;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 10:45:00;58;52;33;4;52;55;14;34;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 11:00:00;48;59;38;7;62;60;20;37;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 11:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-31 11:30:00;72;75;48;12;73;73;17;45;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 11:45:00;59;66;38;13;69;74;17;43;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 12:00:00;65;65;53;8;84;85;22;47;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 12:15:00;41;60;45;7;68;61;24;47;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 12:30:00;61;78;49;9;63;73;22;45;0;0;0;0;0;0;0;1;0;0;0
2020-05-31 12:45:00;57;71;56;12;70;73;22;46;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 13:00:00;56;65;57;13;70;70;24;49;1;0;0;0;0;0;0;1;0;0;0
2020-05-31 13:15:00;50;55;35;5;57;54;20;34;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 13:30:00;76;87;51;7;69;72;18;43;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 13:45:00;73;71;53;6;81;80;25;41;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 14:00:00;63;82;54;6;88;83;30;50;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 14:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-31 14:30:00;64;83;55;12;82;88;20;45;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 14:45:00;57;73;56;11;80;84;20;52;0;0;0;0;0;0;0;1;0;0;0
2020-05-31 15:00:00;79;96;57;8;81;84;25;64;0;0;0;0;0;0;0;6;1;0;0
2020-05-31 15:15:00;69;73;56;12;87;78;31;48;0;0;0;0;0;0;0;9;0;0;0
2020-05-31 15:30:00;64;74;49;11;99;90;17;54;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 15:45:00;57;65;52;11;92;71;22;52;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 16:00:00;69;78;53;5;80;52;24;50;0;0;0;0;0;0;0;2;0;0;0
2020-05-31 16:15:00;49;61;40;6;70;56;16;40;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 16:30:00;71;75;59;4;71;80;18;46;0;0;0;0;0;0;0;3;0;0;0
2020-05-31 16:45:00;48;59;40;9;59;65;16;35;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 17:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-31 17:15:00;56;64;48;7;95;79;19;50;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 17:30:00;67;90;55;12;81;79;27;57;0;0;0;0;0;0;0;1;4;0;0
2020-05-31 17:45:00;74;89;57;12;83;88;24;56;0;0;0;0;0;0;0;1;0;0;0
2020-05-31 18:00:00;76;94;60;6;91;94;25;55;0;0;0;0;0;0;0;5;0;0;0
2020-05-31 18:15:00;64;79;54;13;68;74;18;46;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 18:30:00;64;79;46;15;56;70;14;45;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 18:45:00;68;76;51;11;62;70;21;47;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 19:00:00;72;85;57;7;88;89;23;51;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 19:15:00;52;65;47;10;59;57;16;40;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 19:30:00;54;65;46;8;56;56;16;36;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 19:45:00;53;65;47;7;66;63;22;40;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 20:00:00;55;72;46;5;65;71;19;43;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 20:15:00;46;52;39;9;49;49;14;34;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 20:30:00;49;59;28;8;46;50;13;29;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 20:45:00;39;51;32;4;45;45;16;22;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 21:00:00;33;50;34;7;50;43;19;30;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 21:15:00;30;47;19;6;43;40;10;19;0;0;0;0;0;0;0;1;0;0;0
2020-05-31 21:30:00;40;46;30;1;51;55;14;26;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 21:45:00;33;36;23;5;40;38;8;23;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 22:00:00;44;47;28;4;41;45;12;22;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 22:15:00;25;27;17;3;36;36;2;16;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 22:30:00;28;45;17;5;29;26;10;16;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 22:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-31 23:00:00;23;31;16;3;34;37;5;13;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 23:15:00;22;28;12;3;29;30;5;15;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 23:30:00;25;37;17;2;25;26;5;15;0;0;0;0;0;0;0;0;0;0;0
2020-05-31 23:45:00;8;13;8;0;13;15;3;8;0;0;0;0;0;0;0;0;0;0;0
