DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-12-24 00:00:00;0;1;0;0;1;0;0;0
2020-12-24 00:15:00;0;0;0;0;1;0;0;0
2020-12-24 00:30:00;0;0;0;0;0;0;0;0
2020-12-24 00:45:00;0;0;0;0;1;0;0;0
2020-12-24 01:00:00;0;0;0;0;0;0;0;0
2020-12-24 01:15:00;1;0;0;0;0;1;0;0
2020-12-24 01:30:00;0;0;0;0;1;2;0;0
2020-12-24 01:45:00;0;0;0;0;2;1;0;0
2020-12-24 02:00:00;2;2;0;0;0;0;0;0
2020-12-24 02:15:00;0;1;0;0;0;0;0;0
2020-12-24 02:30:00;0;0;0;0;1;1;0;0
2020-12-24 02:45:00;0;1;0;0;1;1;0;0
2020-12-24 03:00:00;0;1;0;0;1;1;0;0
2020-12-24 03:15:00;0;0;0;0;0;0;0;0
2020-12-24 03:30:00;1;1;0;0;1;0;0;0
2020-12-24 03:45:00;0;1;0;0;1;2;0;0
2020-12-24 04:00:00;0;2;0;0;0;0;0;0
2020-12-24 04:15:00;1;0;0;0;1;2;0;0
2020-12-24 04:30:00;0;1;0;0;0;2;0;0
2020-12-24 04:45:00;0;1;0;0;2;1;0;0
2020-12-24 05:00:00;0;2;0;0;2;0;0;0
2020-12-24 05:15:00;0;1;0;0;4;3;0;0
2020-12-24 05:30:00;1;2;0;0;2;2;0;0
2020-12-24 05:45:00;4;6;0;0;3;0;0;0
2020-12-24 06:00:00;0;4;0;0;7;2;0;0
2020-12-24 06:15:00;0;5;0;0;1;2;0;0
2020-12-24 06:30:00;2;5;0;0;8;4;0;0
2020-12-24 06:45:00;1;1;0;0;7;4;0;0
2020-12-24 07:00:00;3;6;0;0;2;1;0;0
2020-12-24 07:15:00;3;4;1;0;2;2;0;0
2020-12-24 07:30:00;4;5;0;0;4;1;0;0
2020-12-24 07:45:00;4;5;0;0;3;0;0;0
2020-12-24 08:00:00;6;5;0;0;7;4;0;0
2020-12-24 08:15:00;5;8;2;0;3;1;0;0
2020-12-24 08:30:00;8;9;0;0;7;5;0;0
2020-12-24 08:45:00;6;7;1;0;5;4;0;0
2020-12-24 09:00:00;9;8;0;0;15;7;0;0
2020-12-24 09:15:00;10;8;0;0;6;5;0;0
2020-12-24 09:30:00;16;11;3;0;11;10;0;0
2020-12-24 09:45:00;9;10;3;0;16;8;0;0
2020-12-24 10:00:00;19;17;2;0;17;9;0;0
2020-12-24 10:15:00;14;9;1;0;17;10;0;0
2020-12-24 10:30:00;18;13;0;0;16;6;0;0
2020-12-24 10:45:00;17;16;1;0;15;8;0;0
2020-12-24 11:00:00;12;13;0;0;17;11;0;0
2020-12-24 11:15:00;14;18;3;0;17;13;0;0
2020-12-24 11:30:00;19;16;0;0;19;12;0;0
2020-12-24 11:45:00;15;13;0;0;16;16;1;0
2020-12-24 12:00:00;17;17;0;0;20;7;0;0
2020-12-24 12:15:00;20;20;0;0;23;19;0;0
2020-12-24 12:30:00;21;11;0;0;15;20;0;0
2020-12-24 12:45:00;13;16;0;0;17;5;0;0
2020-12-24 13:00:00;9;12;0;0;32;13;0;0
2020-12-24 13:15:00;13;15;0;0;23;13;0;0
2020-12-24 13:30:00;15;25;0;0;22;12;0;0
2020-12-24 13:45:00;10;19;0;0;16;14;0;0
2020-12-24 14:00:00;12;15;1;0;34;15;0;0
2020-12-24 14:15:00;16;15;0;0;23;12;0;0
2020-12-24 14:30:00;24;14;0;0;17;11;0;0
2020-12-24 14:45:00;19;19;0;0;21;12;0;0
2020-12-24 15:00:00;12;16;0;0;21;15;0;0
2020-12-24 15:15:00;14;11;0;0;24;14;0;0
2020-12-24 15:30:00;11;11;0;0;24;21;0;0
2020-12-24 15:45:00;14;18;1;0;21;10;0;0
2020-12-24 16:00:00;14;17;0;0;20;9;0;0
2020-12-24 16:15:00;15;22;0;0;20;19;0;0
2020-12-24 16:30:00;12;15;0;0;10;14;0;0
2020-12-24 16:45:00;10;9;1;0;21;10;0;0
2020-12-24 17:00:00;9;13;0;0;18;7;0;0
2020-12-24 17:15:00;7;11;0;0;9;6;0;0
2020-12-24 17:30:00;7;5;0;0;13;8;0;0
2020-12-24 17:45:00;6;8;0;0;12;8;0;0
2020-12-24 18:00:00;3;8;0;0;5;5;0;0
2020-12-24 18:15:00;5;10;0;0;11;6;0;0
2020-12-24 18:30:00;2;5;0;0;10;11;0;0
2020-12-24 18:45:00;2;11;0;0;5;3;0;0
2020-12-24 19:00:00;9;11;0;0;6;11;0;0
2020-12-24 19:15:00;5;14;0;0;2;5;0;0
2020-12-24 19:30:00;3;10;0;0;11;7;0;0
2020-12-24 19:45:00;9;10;0;0;5;5;0;0
2020-12-24 20:00:00;6;18;0;0;16;6;0;0
2020-12-24 20:15:00;14;22;0;0;10;9;0;0
2020-12-24 20:30:00;23;23;0;0;20;14;0;0
2020-12-24 20:45:00;21;18;2;0;22;9;0;0
2020-12-24 21:00:00;5;9;0;0;5;5;0;0
2020-12-24 21:15:00;1;2;0;0;2;1;0;0
2020-12-24 21:30:00;0;3;0;0;1;3;0;0
2020-12-24 21:45:00;2;6;0;0;1;0;0;0
2020-12-24 22:00:00;4;1;0;0;3;0;0;0
2020-12-24 22:15:00;0;0;0;0;0;1;0;0
2020-12-24 22:30:00;0;3;0;0;1;0;0;0
2020-12-24 22:45:00;0;1;0;0;0;1;0;0
2020-12-24 23:00:00;0;2;0;0;1;0;0;0
2020-12-24 23:15:00;0;1;0;0;1;1;0;0
