DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-06-22 00:00:00;0;2;4;14;0;0;0;0;0;0
2020-06-22 00:15:00;3;4;2;14;1;2;0;0;0;0
2020-06-22 00:30:00;0;0;4;12;5;1;0;0;0;0
2020-06-22 00:45:00;0;1;2;11;1;1;0;0;0;0
2020-06-22 01:00:00;0;1;2;10;1;0;0;0;0;0
2020-06-22 01:15:00;0;1;1;8;0;1;0;0;0;0
2020-06-22 01:30:00;1;2;1;7;2;3;0;0;0;0
2020-06-22 01:45:00;1;2;2;0;0;2;0;0;0;0
2020-06-22 02:00:00;0;0;2;7;0;1;0;0;0;0
2020-06-22 02:15:00;0;0;1;5;0;0;0;0;0;0
2020-06-22 02:30:00;1;1;3;7;0;1;0;0;0;0
2020-06-22 03:00:00;1;3;3;10;0;2;0;0;0;0
2020-06-22 03:15:00;0;0;2;1;1;0;0;0;0;0
2020-06-22 03:30:00;1;2;3;6;0;0;0;0;0;0
2020-06-22 03:45:00;0;0;0;5;2;0;0;0;0;0
2020-06-22 04:00:00;0;1;3;6;0;0;0;0;0;0
2020-06-22 04:15:00;0;2;7;7;1;0;0;0;0;0
2020-06-22 04:30:00;0;0;5;15;1;0;0;0;0;0
2020-06-22 05:00:00;0;3;11;43;3;2;0;0;0;0
2020-06-22 05:15:00;3;3;31;108;3;3;0;0;0;0
2020-06-22 05:30:00;7;10;38;112;0;0;0;0;0;0
2020-06-22 05:45:00;9;15;52;103;5;0;0;0;0;0
2020-06-22 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-22 06:15:00;10;21;71;139;6;1;0;0;0;0
2020-06-22 06:30:00;12;23;63;107;14;3;0;0;0;0
2020-06-22 06:45:00;11;38;96;155;29;1;0;0;0;0
2020-06-22 07:00:00;15;27;113;174;24;3;0;0;0;0
2020-06-22 07:15:00;7;38;156;147;21;5;0;0;0;0
2020-06-22 07:30:00;32;65;137;157;42;4;0;0;0;0
2020-06-22 07:45:00;22;63;151;156;41;6;0;0;0;0
2020-06-22 08:00:00;10;33;123;187;46;2;0;0;0;0
2020-06-22 08:15:00;16;37;121;147;34;3;0;0;0;0
2020-06-22 08:30:00;14;41;110;153;19;3;0;0;0;0
2020-06-22 08:45:00;23;49;123;161;22;2;0;0;0;0
2020-06-22 09:00:00;16;36;77;140;19;2;0;0;0;0
2020-06-22 09:15:00;26;33;90;137;7;4;0;0;0;0
2020-06-22 09:30:00;22;28;97;111;14;2;0;0;0;0
2020-06-22 09:45:00;17;32;88;149;23;3;0;0;0;0
2020-06-22 10:00:00;29;40;96;127;21;3;0;0;0;0
2020-06-22 10:15:00;21;47;103;140;27;1;0;0;0;0
2020-06-22 10:30:00;26;21;89;123;17;3;0;0;0;0
2020-06-22 10:45:00;14;41;93;140;15;5;0;0;0;0
2020-06-22 11:00:00;12;41;94;119;17;3;0;0;0;0
2020-06-22 11:15:00;12;42;90;150;14;2;0;0;0;0
2020-06-22 11:30:00;30;57;86;129;16;2;0;0;0;0
2020-06-22 11:45:00;33;44;103;135;29;3;0;0;0;0
2020-06-22 12:00:00;26;46;90;138;22;6;0;0;0;0
2020-06-22 12:15:00;30;53;94;146;20;2;0;0;0;0
2020-06-22 12:30:00;22;60;116;161;23;256;0;0;0;0
2020-06-22 12:45:00;39;59;114;165;31;2;0;0;0;0
2020-06-22 13:00:00;46;74;96;115;24;7;0;0;0;0
2020-06-22 13:15:00;40;57;123;183;16;2;0;0;0;0
2020-06-22 13:45:00;27;46;110;165;25;0;0;0;0;0
2020-06-22 14:00:00;24;56;103;142;24;5;0;0;0;0
2020-06-22 14:15:00;18;61;85;121;14;2;0;0;0;0
2020-06-22 14:30:00;31;59;94;143;15;5;0;0;0;0
2020-06-22 14:45:00;30;60;106;132;16;2;0;0;0;0
2020-06-22 15:00:00;43;43;111;152;27;5;0;0;0;0
2020-06-22 15:15:00;48;66;90;166;17;2;0;0;0;0
2020-06-22 15:30:00;43;79;123;136;18;4;0;0;0;0
2020-06-22 15:45:00;40;72;98;163;24;4;0;0;0;0
2020-06-22 16:00:00;47;88;101;162;16;2;0;0;0;0
2020-06-22 16:15:00;47;66;112;175;27;3;0;0;0;0
2020-06-22 16:30:00;40;72;102;162;10;2;0;0;0;0
2020-06-22 16:45:00;46;77;108;168;25;3;0;0;0;0
2020-06-22 17:00:00;45;64;124;130;22;3;0;0;0;0
2020-06-22 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-22 17:30:00;42;52;126;185;19;6;0;0;0;0
2020-06-22 17:45:00;37;40;116;167;21;1;0;0;0;0
2020-06-22 18:00:00;45;52;102;144;30;2;0;0;0;0
2020-06-22 18:15:00;30;42;106;160;16;1;0;0;0;0
2020-06-22 18:30:00;34;47;100;137;12;3;0;0;0;0
2020-06-22 18:45:00;20;48;89;132;18;3;0;0;0;0
2020-06-22 19:00:00;17;43;78;124;26;3;0;0;0;0
2020-06-22 19:15:00;21;38;67;119;17;0;0;0;0;0
2020-06-22 19:30:00;19;39;53;89;18;2;0;0;0;0
2020-06-22 19:45:00;20;29;68;108;15;3;0;0;0;0
2020-06-22 20:00:00;25;33;53;90;8;0;0;0;0;0
2020-06-22 20:15:00;21;28;44;64;16;3;0;0;0;0
2020-06-22 20:30:00;19;27;35;74;11;2;0;0;0;0
2020-06-22 20:45:00;16;33;44;91;6;1;0;0;0;0
2020-06-22 21:00:00;21;27;47;106;4;1;0;0;0;0
2020-06-22 21:15:00;9;23;67;110;7;2;0;0;0;0
2020-06-22 21:30:00;8;24;40;52;8;2;0;0;0;0
2020-06-22 21:45:00;14;23;30;48;10;1;0;0;0;0
2020-06-22 22:00:00;14;22;25;47;7;3;0;0;0;0
2020-06-22 22:15:00;11;21;26;42;6;1;0;0;0;0
2020-06-22 22:30:00;13;14;21;41;9;4;0;0;0;0
2020-06-22 22:45:00;12;12;7;34;2;3;0;0;0;0
2020-06-22 23:00:00;5;19;12;19;3;3;0;0;0;0
2020-06-22 23:15:00;6;8;15;34;0;1;0;0;0;0
2020-06-22 23:30:00;7;14;8;18;3;1;0;0;0;0
2020-06-22 23:45:00;3;2;9;9;1;0;0;0;0;0
