DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2019-08-07 00:00:00;9;7;0;9;6;0;0;0;0;0
2019-08-07 00:15:00;10;6;0;7;10;0;0;0;0;0
2019-08-07 00:30:00;9;6;0;6;8;0;0;0;0;0
2019-08-07 00:45:00;8;7;1;14;10;0;0;0;0;0
2019-08-07 01:00:00;4;7;1;5;5;1;0;0;0;0
2019-08-07 01:15:00;6;5;2;6;4;0;0;0;0;0
2019-08-07 01:30:00;7;5;2;3;4;0;0;0;0;0
2019-08-07 01:45:00;8;4;0;5;2;0;0;0;0;0
2019-08-07 02:00:00;8;3;0;3;3;0;0;0;0;0
2019-08-07 02:15:00;2;5;1;10;6;0;0;0;0;0
2019-08-07 02:30:00;7;4;1;3;0;0;0;0;0;0
2019-08-07 02:45:00;3;1;0;9;3;0;0;0;0;0
2019-08-07 03:00:00;11;6;0;6;2;0;0;0;0;0
2019-08-07 03:15:00;5;3;1;6;5;0;0;0;0;0
2019-08-07 03:30:00;6;6;0;9;3;0;0;0;0;0
2019-08-07 03:45:00;6;6;0;5;4;0;0;0;0;0
2019-08-07 04:00:00;3;4;0;11;7;0;0;0;0;0
2019-08-07 04:15:00;9;7;1;7;3;0;0;0;0;0
2019-08-07 04:30:00;8;3;0;13;1;0;0;0;0;0
2019-08-07 04:45:00;20;12;1;22;10;3;0;0;0;0
2019-08-07 05:00:00;16;8;0;19;10;1;0;0;0;0
2019-08-07 05:15:00;26;17;1;41;16;0;0;0;0;0
2019-08-07 05:30:00;47;29;1;40;18;1;0;0;0;0
2019-08-07 05:45:00;48;25;1;54;36;0;0;0;0;0
2019-08-07 06:00:00;59;25;3;60;20;1;0;0;0;0
2019-08-07 06:15:00;61;34;0;66;36;5;0;0;0;0
2019-08-07 06:30:00;97;48;0;92;54;1;0;0;0;0
2019-08-07 06:45:00;91;69;1;69;40;4;0;0;0;0
2019-08-07 07:00:00;96;46;0;75;37;4;1;0;0;0
2019-08-07 07:15:00;115;52;0;104;47;3;2;0;0;0
2019-08-07 07:30:00;79;43;2;94;62;2;0;0;0;0
2019-08-07 07:45:00;103;79;2;68;42;3;0;0;0;0
2019-08-07 08:00:00;102;76;3;69;53;8;0;0;0;0
2019-08-07 08:15:00;77;94;0;92;45;6;0;0;0;0
2019-08-07 08:30:00;96;85;1;75;49;7;0;0;0;0
2019-08-07 08:45:00;75;71;0;74;46;5;0;0;0;0
2019-08-07 09:00:00;96;78;2;82;53;10;0;0;0;0
2019-08-07 09:15:00;79;68;1;96;60;7;6;0;0;0
2019-08-07 09:30:00;81;64;1;107;65;8;3;0;0;0
2019-08-07 09:45:00;80;57;4;101;47;5;6;0;0;0
2019-08-07 10:00:00;82;67;2;103;70;14;0;0;0;0
2019-08-07 10:15:00;94;48;1;97;71;7;2;0;0;0
2019-08-07 10:30:00;95;85;11;108;61;261;0;0;0;0
2019-08-07 10:45:00;97;71;2;76;56;4;2;0;0;0
2019-08-07 11:00:00;134;96;6;100;60;7;0;0;0;0
2019-08-07 11:15:00;128;79;7;99;60;8;25;0;0;0
2019-08-07 11:30:00;120;120;7;115;59;9;9;0;0;0
2019-08-07 11:45:00;125;122;4;93;51;7;3;0;0;0
2019-08-07 12:00:00;160;137;14;94;77;5;2;0;0;0
2019-08-07 12:15:00;124;111;8;100;69;6;1;0;0;0
2019-08-07 12:30:00;123;115;9;344;88;9;8;0;0;0
2019-08-07 12:45:00;130;124;11;3;162;7;2;0;0;0
2019-08-07 13:00:00;123;98;13;101;61;8;3;0;0;0
2019-08-07 13:15:00;127;87;2;107;76;8;4;0;0;0
2019-08-07 13:30:00;137;124;7;95;63;9;1;0;0;0
2019-08-07 13:45:00;130;99;6;108;56;5;4;0;0;0
2019-08-07 14:00:00;122;108;8;105;61;260;0;0;0;0
2019-08-07 14:15:00;129;123;4;117;64;5;1;0;0;0
2019-08-07 14:30:00;137;130;3;111;72;9;5;0;0;0
2019-08-07 14:45:00;136;118;8;96;40;4;1;0;0;0
2019-08-07 15:00:00;128;85;6;109;68;7;0;0;0;0
2019-08-07 15:15:00;124;101;256;102;76;9;0;0;0;0
