DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-05-21 00:00:00;1;5;7;0;0;0;4;0;0
2020-05-21 00:15:00;8;11;15;2;2;0;14;0;0
2020-05-21 00:30:00;3;10;16;1;0;0;15;0;0
2020-05-21 00:45:00;2;5;5;5;1;1;9;0;0
2020-05-21 01:00:00;5;5;10;1;0;1;6;0;0
2020-05-21 01:15:00;3;9;9;1;1;1;8;0;0
2020-05-21 01:30:00;5;9;6;3;2;2;4;0;0
2020-05-21 01:45:00;1;2;5;0;0;0;8;0;0
2020-05-21 02:00:00;2;9;11;3;3;2;6;0;0
2020-05-21 02:15:00;1;5;6;1;0;0;1;0;0
2020-05-21 02:30:00;0;2;1;0;0;0;5;0;0
2020-05-21 02:45:00;1;0;2;0;0;0;3;0;0
2020-05-21 03:00:00;1;3;3;0;0;0;2;0;0
2020-05-21 03:15:00;2;5;6;0;0;0;2;0;0
2020-05-21 03:30:00;0;1;3;1;0;0;5;0;0
2020-05-21 03:45:00;1;2;4;1;0;0;3;0;0
2020-05-21 04:00:00;1;4;5;2;1;2;1;0;0
2020-05-21 04:15:00;3;3;3;1;0;0;1;0;0
2020-05-21 04:30:00;0;1;1;1;0;0;1;0;0
2020-05-21 04:45:00;3;3;4;0;0;0;1;0;0
2020-05-21 05:00:00;2;3;4;1;0;0;0;0;0
2020-05-21 05:15:00;1;1;3;0;0;1;2;0;0
2020-05-21 05:30:00;2;0;2;3;0;0;7;0;0
2020-05-21 05:45:00;2;5;7;3;0;0;11;0;0
2020-05-21 06:00:00;4;9;10;3;0;0;7;0;0
2020-05-21 06:15:00;6;6;10;4;1;1;7;0;0
2020-05-21 06:30:00;4;6;11;1;0;0;8;0;0
2020-05-21 06:45:00;7;4;11;0;0;0;6;0;0
2020-05-21 07:00:00;4;9;10;1;0;1;10;0;0
2020-05-21 07:15:00;5;6;11;0;0;0;6;0;0
2020-05-21 07:30:00;4;3;8;4;0;0;8;0;0
2020-05-21 07:45:00;3;7;7;2;0;0;7;0;0
2020-05-21 08:00:00;4;7;12;3;0;0;9;0;0
2020-05-21 08:15:00;7;11;16;1;0;0;11;0;0
2020-05-21 08:30:00;3;5;10;6;0;0;12;0;0
2020-05-21 08:45:00;9;9;16;4;0;0;19;0;2
2020-05-21 09:00:00;17;14;18;1;0;0;14;0;4
2020-05-21 09:15:00;12;15;18;5;3;0;17;0;4
2020-05-21 09:30:00;10;12;21;8;7;0;22;0;1
2020-05-21 09:45:00;20;16;27;8;5;2;22;0;1
2020-05-21 10:00:00;13;20;36;4;5;3;26;2;0
2020-05-21 10:15:00;20;25;34;8;7;1;27;3;1
2020-05-21 10:30:00;14;23;34;10;5;1;30;4;2
2020-05-21 10:45:00;15;19;28;1;1;1;31;2;0
2020-05-21 11:00:00;17;32;43;10;4;0;26;5;7
