DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2019-10-02 00:00:00;1;1;2;0;1;6;8;1;6;4;5;3;8;10;5;0;0;0;21;0;0;0;0;0
2019-10-02 00:15:00;4;6;6;5;2;9;7;4;5;3;4;1;13;17;7;1;0;0;30;0;0;0;0;0
2019-10-02 00:30:00;1;3;4;4;3;13;7;4;3;5;11;11;8;14;5;0;0;0;30;0;0;0;0;0
2019-10-02 00:45:00;1;3;7;4;0;10;6;1;5;1;5;2;5;8;5;1;0;0;30;0;0;0;0;0
2019-10-02 01:00:00;1;0;3;1;0;11;8;4;2;4;5;4;5;8;3;0;0;0;35;0;0;0;0;0
2019-10-02 01:15:00;0;0;3;0;0;3;6;2;4;0;3;0;11;12;4;0;0;1;39;0;0;0;0;0
2019-10-02 01:30:00;0;0;2;0;0;3;2;3;3;3;6;2;5;15;9;0;0;1;39;0;0;0;0;0
2019-10-02 01:45:00;2;2;1;1;2;0;1;2;3;0;3;0;3;7;4;0;0;0;36;0;0;0;0;0
2019-10-02 02:00:00;0;0;0;0;1;4;4;0;2;1;3;2;1;8;8;1;0;0;39;0;0;0;0;0
2019-10-02 02:15:00;1;2;2;2;1;1;2;3;4;1;1;1;3;12;9;0;0;1;39;0;0;0;0;0
2019-10-02 02:30:00;1;1;0;1;0;2;0;0;1;1;1;0;1;4;3;0;0;0;39;0;0;0;0;0
2019-10-02 02:45:00;1;0;0;0;1;4;5;0;1;0;5;0;0;7;6;0;0;0;39;0;0;0;0;0
2019-10-02 03:00:00;0;1;2;1;1;7;1;0;1;0;1;0;2;7;5;0;0;1;39;0;0;0;0;0
2019-10-02 03:15:00;0;0;1;1;2;5;1;1;5;0;1;2;2;5;3;0;0;2;39;0;0;0;0;0
2019-10-02 03:30:00;0;0;0;0;0;1;2;3;6;0;6;1;4;7;6;1;0;0;36;0;0;0;0;0
2019-10-02 03:45:00;0;0;0;0;0;9;5;2;5;0;5;1;3;9;9;1;0;1;39;0;0;0;0;0
2019-10-02 04:00:00;1;0;2;4;4;8;3;1;2;0;1;1;3;9;8;0;0;0;36;0;0;0;0;0
2019-10-02 04:15:00;1;2;0;2;0;3;2;0;5;1;7;3;9;23;14;0;0;0;39;0;0;0;0;0
2019-10-02 04:30:00;0;0;3;1;0;6;4;1;9;1;10;5;8;25;17;0;0;0;39;0;0;0;0;0
2019-10-02 04:45:00;2;2;0;0;0;11;10;2;8;2;16;16;9;32;28;4;0;0;39;0;0;0;0;0
2019-10-02 05:00:00;0;3;1;1;2;18;11;6;12;8;36;33;32;54;36;0;0;0;30;0;0;0;0;0
2019-10-02 05:15:00;1;2;4;7;3;36;15;8;8;7;65;61;29;64;49;3;0;0;30;0;0;0;0;0
2019-10-02 05:30:00;0;2;8;7;4;37;27;10;15;13;46;41;35;94;69;3;0;0;30;0;0;0;0;0
2019-10-02 05:45:00;3;3;6;7;6;35;32;19;16;18;47;50;52;86;72;1;0;0;30;0;0;0;0;0
2019-10-02 06:00:00;5;9;16;11;13;43;40;28;26;15;30;38;84;88;76;7;0;0;30;0;0;0;0;0
2019-10-02 06:15:00;4;7;17;10;19;45;33;20;22;24;57;47;66;109;99;15;0;0;30;0;0;0;0;0
2019-10-02 06:30:00;3;8;19;10;13;61;58;27;24;48;74;85;76;78;87;15;0;2;30;0;0;0;0;0
2019-10-02 06:45:00;4;13;16;13;28;77;67;29;26;51;69;75;58;94;100;16;0;0;30;0;0;0;0;0
2019-10-02 07:00:00;11;14;25;16;34;81;74;37;40;59;77;83;62;98;100;24;0;0;30;0;0;0;0;0
2019-10-02 07:15:00;12;18;27;25;69;77;96;35;39;94;92;93;73;101;98;43;0;0;30;0;0;0;0;0
2019-10-02 07:30:00;21;24;38;32;74;82;80;51;45;118;88;94;55;74;95;50;0;0;30;0;0;0;0;0
2019-10-02 07:45:00;25;34;49;36;63;75;71;40;36;77;65;71;76;77;85;66;0;0;30;0;0;0;0;0
2019-10-02 08:00:00;23;21;30;28;46;72;77;51;36;83;73;72;87;83;89;33;0;0;30;0;0;0;0;0
2019-10-02 08:15:00;18;22;34;28;39;73;81;48;44;72;60;54;88;107;96;31;0;0;30;0;0;0;0;0
2019-10-02 08:30:00;18;19;31;24;26;67;70;45;41;49;67;65;68;96;97;30;0;0;30;0;0;0;0;0
2019-10-02 08:45:00;20;24;27;28;25;65;65;53;37;46;64;59;91;76;105;20;0;0;30;0;0;0;0;0
2019-10-02 09:00:00;16;16;27;21;30;58;63;38;31;49;58;54;83;85;101;30;0;0;30;0;0;0;0;0
2019-10-02 09:15:00;13;20;22;22;27;55;52;49;41;47;59;47;77;103;96;29;0;0;30;0;0;0;0;0
2019-10-02 09:30:00;18;17;34;22;28;63;63;49;38;45;53;51;83;81;84;25;0;0;30;0;0;0;0;0
2019-10-02 09:45:00;22;18;27;18;29;62;67;55;41;46;66;50;77;99;87;22;0;0;30;0;0;0;0;0
2019-10-02 10:00:00;16;22;33;26;25;69;71;49;40;41;64;49;86;93;94;25;0;0;30;0;0;0;0;0
2019-10-02 10:15:00;20;23;26;16;28;68;70;51;48;53;59;59;82;96;96;21;0;0;30;0;0;0;0;0
2019-10-02 10:30:00;19;28;24;23;22;59;67;47;41;45;58;48;94;103;85;24;0;0;30;0;0;0;0;0
2019-10-02 10:45:00;21;27;36;21;31;69;61;55;53;50;55;43;85;121;103;28;0;0;30;0;0;0;0;0
2019-10-02 11:00:00;21;32;42;25;23;64;78;43;39;35;56;50;106;105;85;25;0;0;30;0;0;0;0;0
2019-10-02 11:15:00;33;22;41;32;23;68;67;44;44;30;55;59;112;124;104;24;0;0;30;0;0;0;0;0
2019-10-02 11:30:00;17;26;33;26;20;80;93;58;48;38;54;42;103;92;91;23;0;1;27;0;0;0;0;0
2019-10-02 11:45:00;19;23;36;21;27;68;77;40;48;47;56;48;102;102;90;22;0;0;30;0;0;0;0;0
2019-10-02 12:00:00;23;22;33;32;23;74;72;51;43;40;58;51;85;94;89;15;0;0;30;0;0;0;0;0
2019-10-02 12:15:00;35;31;39;35;34;78;78;49;47;38;43;42;93;96;88;20;0;1;30;0;0;0;0;0
2019-10-02 12:30:00;31;28;45;33;35;76;83;46;40;35;46;52;91;121;90;11;0;0;30;0;0;0;0;0
