DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-02-01 00:00:00;2;5;0;0;0;0
2020-02-01 00:15:00;1;5;0;0;0;0
2020-02-01 00:30:00;4;1;0;0;0;0
2020-02-01 00:45:00;2;5;0;0;0;0
2020-02-01 01:00:00;3;1;0;0;0;0
2020-02-01 01:15:00;0;1;0;0;0;0
2020-02-01 01:30:00;1;1;0;0;0;0
2020-02-01 01:45:00;1;0;0;0;0;0
2020-02-01 02:00:00;1;2;0;0;0;0
2020-02-01 02:15:00;4;1;0;0;0;0
2020-02-01 02:30:00;0;0;0;0;0;0
2020-02-01 02:45:00;1;0;0;0;0;0
2020-02-01 03:00:00;2;0;0;0;0;0
2020-02-01 03:15:00;0;0;0;0;0;0
2020-02-01 03:30:00;1;1;0;0;0;0
2020-02-01 03:45:00;0;0;0;0;0;0
2020-02-01 04:00:00;0;0;0;0;0;0
2020-02-01 04:15:00;1;0;0;0;0;0
2020-02-01 04:30:00;1;1;0;0;0;0
2020-02-01 04:45:00;0;0;0;0;0;0
2020-02-01 05:00:00;1;0;0;0;0;0
2020-02-01 05:15:00;0;0;0;0;0;0
2020-02-01 05:30:00;1;2;0;0;0;0
2020-02-01 05:45:00;1;0;0;0;0;0
2020-02-01 06:00:00;0;1;0;0;0;0
2020-02-01 06:15:00;2;6;0;0;0;0
2020-02-01 06:30:00;2;2;0;0;0;0
2020-02-01 06:45:00;2;3;0;0;0;0
2020-02-01 07:00:00;1;3;0;0;0;0
2020-02-01 07:15:00;2;0;0;0;0;0
2020-02-01 07:30:00;3;3;0;0;0;0
2020-02-01 07:45:00;2;7;0;0;0;0
2020-02-01 08:00:00;7;12;0;0;0;0
2020-02-01 08:15:00;1;3;0;0;0;0
2020-02-01 08:30:00;3;4;0;0;0;0
2020-02-01 08:45:00;2;3;0;0;0;0
2020-02-01 09:00:00;3;8;0;0;0;0
2020-02-01 09:15:00;3;5;0;0;0;0
2020-02-01 09:30:00;11;4;0;2;0;0
2020-02-01 09:45:00;5;4;0;1;0;0
2020-02-01 10:00:00;5;13;0;2;0;0
2020-02-01 10:15:00;9;8;0;0;0;0
2020-02-01 10:30:00;8;9;3;1;0;0
2020-02-01 10:45:00;13;19;1;2;0;0
2020-02-01 11:00:00;14;14;4;0;0;0
2020-02-01 11:15:00;14;16;3;3;0;0
2020-02-01 11:30:00;8;14;4;0;0;0
2020-02-01 11:45:00;11;8;0;0;0;0
2020-02-01 12:00:00;8;11;1;1;0;0
2020-02-01 12:15:00;17;7;1;1;0;0
2020-02-01 12:30:00;22;10;4;0;0;0
2020-02-01 12:45:00;18;11;2;2;0;0
2020-02-01 13:00:00;18;16;2;4;0;0
2020-02-01 13:15:00;20;14;1;2;0;0
2020-02-01 13:30:00;18;9;0;7;0;0
2020-02-01 13:45:00;9;13;2;4;0;0
2020-02-01 14:00:00;9;13;0;1;0;0
2020-02-01 14:15:00;7;11;4;0;0;0
2020-02-01 14:30:00;4;10;9;0;0;0
2020-02-01 14:45:00;14;17;1;0;0;0
2020-02-01 15:00:00;9;15;0;1;0;0
2020-02-01 15:15:00;11;17;0;2;0;0
2020-02-01 15:30:00;14;11;1;0;0;0
2020-02-01 15:45:00;12;10;0;0;0;0
2020-02-01 16:00:00;5;40;1;0;0;0
2020-02-01 16:15:00;7;83;10;6;0;0
2020-02-01 16:30:00;13;65;2;1;0;0
2020-02-01 16:45:00;5;20;0;4;0;0
2020-02-01 17:00:00;12;19;0;0;0;0
2020-02-01 17:15:00;6;8;3;1;0;0
2020-02-01 17:30:00;7;7;2;0;0;0
2020-02-01 17:45:00;14;14;1;0;0;0
2020-02-01 18:00:00;6;9;0;0;0;0
2020-02-01 18:15:00;5;6;0;0;0;0
2020-02-01 18:30:00;18;15;0;3;0;0
2020-02-01 18:45:00;10;10;0;0;0;0
2020-02-01 19:00:00;17;15;1;0;0;0
2020-02-01 19:15:00;12;16;0;0;0;0
2020-02-01 19:30:00;7;3;0;0;0;0
2020-02-01 19:45:00;12;9;0;0;0;0
2020-02-01 20:00:00;6;6;1;0;0;0
2020-02-01 20:15:00;10;7;0;0;0;0
2020-02-01 20:30:00;11;7;0;0;0;0
2020-02-01 20:45:00;10;12;0;0;0;0
2020-02-01 21:00:00;12;7;1;0;0;0
2020-02-01 21:15:00;16;8;0;0;0;0
2020-02-01 21:30:00;13;8;0;0;0;0
2020-02-01 21:45:00;16;14;0;0;0;0
2020-02-01 22:00:00;12;14;0;0;0;0
2020-02-01 22:15:00;10;9;1;0;0;0
2020-02-01 22:30:00;4;7;0;0;0;0
2020-02-01 22:45:00;9;36;0;0;0;0
2020-02-01 23:00:00;6;15;0;0;0;0
2020-02-01 23:15:00;8;6;0;0;0;0
2020-02-01 23:30:00;1;4;0;0;0;0
2020-02-01 23:45:00;2;8;0;0;0;0
