DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-01-03 00:00:00;1;2;0;0;0;0;0;0;1;0;0;0;0;0
2020-01-03 00:15:00;5;4;0;0;1;0;0;2;5;0;0;0;0;0
2020-01-03 00:30:00;0;1;1;1;0;2;1;2;2;0;0;0;0;0
2020-01-03 00:45:00;2;2;0;0;5;1;0;0;3;0;0;0;1;0
2020-01-03 01:00:00;2;3;0;0;1;0;0;0;2;0;0;0;0;0
2020-01-03 01:15:00;0;5;0;0;1;0;1;2;5;0;0;0;0;0
2020-01-03 01:30:00;0;4;0;0;1;1;0;2;3;0;0;0;0;0
2020-01-03 01:45:00;2;3;0;2;0;0;0;4;5;0;0;0;0;0
2020-01-03 02:00:00;1;1;0;0;1;0;0;0;3;0;0;0;0;0
2020-01-03 02:15:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-01-03 02:30:00;0;0;0;1;0;0;0;1;1;0;0;0;0;0
2020-01-03 02:45:00;0;1;0;0;0;2;0;1;2;0;0;0;0;0
2020-01-03 03:00:00;2;2;1;1;0;0;0;1;2;0;0;0;0;0
2020-01-03 03:15:00;0;3;0;0;0;0;0;1;2;0;0;0;0;0
2020-01-03 03:30:00;0;2;1;1;0;1;0;0;0;0;0;0;0;0
2020-01-03 03:45:00;1;4;0;0;1;1;0;2;1;0;0;0;0;0
2020-01-03 04:00:00;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-01-03 04:15:00;1;1;1;1;1;0;0;0;1;0;0;0;0;0
2020-01-03 04:30:00;1;2;0;0;0;0;0;0;2;0;0;0;0;0
2020-01-03 04:45:00;3;2;0;0;0;0;0;0;1;0;0;0;0;0
2020-01-03 05:00:00;2;5;0;0;0;0;0;3;6;0;0;0;0;0
2020-01-03 05:15:00;3;9;1;1;0;0;0;4;10;0;0;0;0;0
2020-01-03 05:30:00;5;10;4;3;0;0;0;16;18;0;0;0;0;0
2020-01-03 05:45:00;4;3;2;2;0;0;0;10;10;0;0;0;0;0
2020-01-03 06:00:00;7;7;0;0;2;1;0;14;14;0;0;0;0;0
2020-01-03 06:15:00;7;17;5;6;2;2;0;11;10;0;0;0;0;0
2020-01-03 06:30:00;9;13;13;14;0;0;0;27;22;0;0;0;0;0
2020-01-03 06:45:00;11;15;5;7;3;0;0;18;25;0;0;0;3;2
2020-01-03 07:00:00;9;13;6;8;3;1;0;21;19;0;0;0;0;0
2020-01-03 07:15:00;13;17;8;6;4;0;1;15;17;0;0;0;0;0
2020-01-03 07:30:00;12;21;6;4;7;3;0;18;18;0;0;0;0;0
2020-01-03 07:45:00;15;17;4;7;6;3;0;19;19;0;0;0;0;0
2020-01-03 08:00:00;11;16;1;1;7;4;3;18;20;0;0;0;0;0
2020-01-03 08:15:00;14;21;4;6;4;0;2;26;19;0;0;0;0;0
2020-01-03 08:30:00;19;24;5;7;3;2;0;19;17;1;0;0;0;0
2020-01-03 08:45:00;17;19;4;6;1;5;0;22;22;0;0;0;3;18
2020-01-03 09:00:00;19;9;5;5;4;1;6;40;19;2;0;0;1;1
2020-01-03 09:15:00;14;19;8;9;6;2;0;18;17;0;0;0;0;0
2020-01-03 09:30:00;21;23;4;6;9;0;0;24;16;0;0;0;0;0
2020-01-03 09:45:00;24;32;8;13;11;4;1;28;17;0;0;0;0;0
2020-01-03 10:00:00;23;29;11;12;7;3;2;27;21;0;0;0;0;0
2020-01-03 10:15:00;26;41;5;6;6;5;3;28;25;0;0;0;0;0
2020-01-03 10:30:00;26;31;6;7;8;6;1;30;26;0;0;0;0;0
2020-01-03 10:45:00;39;38;11;15;7;4;0;25;26;0;0;0;2;0
2020-01-03 11:00:00;25;23;8;8;10;4;0;28;25;0;0;0;3;0
