DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2019-09-20 00:00:00;15;18;8;11;8;0;0;3;0;3;2
2019-09-20 00:15:00;8;13;6;14;11;1;0;4;0;2;1
2019-09-20 00:30:00;13;22;10;12;10;2;0;1;0;4;2
2019-09-20 00:45:00;13;17;8;6;7;2;0;4;0;5;3
2019-09-20 01:00:00;8;13;6;8;1;1;1;7;0;1;0
2019-09-20 01:15:00;8;10;9;7;4;0;0;1;0;3;3
2019-09-20 01:30:00;11;14;4;5;5;4;2;2;0;1;1
2019-09-20 01:45:00;8;10;10;6;1;0;0;0;0;1;0
2019-09-20 02:00:00;9;10;8;3;2;0;0;3;0;0;1
2019-09-20 02:15:00;6;7;3;3;2;3;1;1;0;1;1
2019-09-20 02:30:00;7;8;9;10;6;1;0;0;0;0;0
2019-09-20 02:45:00;10;12;8;8;3;1;1;2;0;0;1
2019-09-20 03:00:00;8;9;9;3;2;1;0;0;0;1;0
2019-09-20 03:15:00;3;8;9;11;6;1;0;0;0;2;0
2019-09-20 03:30:00;8;10;7;6;5;4;1;2;0;0;2
2019-09-20 03:45:00;7;13;8;5;7;2;0;4;0;1;2
2019-09-20 04:00:00;15;15;13;7;5;0;0;1;0;4;1
2019-09-20 04:15:00;16;18;5;8;3;0;0;2;0;4;4
2019-09-20 04:30:00;22;24;14;9;8;0;1;2;0;4;5
2019-09-20 04:45:00;40;43;25;12;13;7;0;6;0;3;6
2019-09-20 05:00:00;55;59;46;16;15;12;2;13;0;10;16
2019-09-20 05:15:00;67;73;57;19;20;20;5;13;0;15;22
2019-09-20 05:30:00;102;111;83;37;22;39;4;22;0;23;29
2019-09-20 05:45:00;87;96;84;48;35;19;10;33;0;19;20
2019-09-20 06:00:00;84;105;77;45;46;33;7;43;0;19;23
2019-09-20 06:15:00;118;151;108;43;46;24;9;33;0;35;35
2019-09-20 06:30:00;125;149;132;75;63;39;12;48;0;33;52
2019-09-20 06:45:00;149;176;152;86;60;33;14;39;0;28;42
2019-09-20 07:00:00;159;181;154;103;69;36;15;27;0;35;51
2019-09-20 07:15:00;126;159;141;113;78;49;27;31;0;45;65
2019-09-20 07:30:00;145;178;152;115;114;59;39;41;0;40;68
2019-09-20 07:45:00;120;155;144;101;96;49;33;47;0;41;59
2019-09-20 08:00:00;133;166;139;102;86;36;21;37;0;47;70
2019-09-20 08:15:00;122;152;137;83;88;37;14;46;0;31;42
2019-09-20 08:30:00;133;159;133;97;88;24;16;35;0;31;38
2019-09-20 08:45:00;101;134;121;84;89;44;20;40;0;42;56
2019-09-20 09:00:00;108;145;103;95;67;20;14;48;0;39;30
2019-09-20 09:15:00;101;127;111;91;73;27;21;29;0;28;27
2019-09-20 09:30:00;114;154;106;93;74;36;27;39;0;34;39
2019-09-20 09:45:00;111;152;128;97;84;36;17;60;0;28;35
2019-09-20 10:00:00;110;142;118;103;96;60;11;52;0;24;28
2019-09-20 10:15:00;105;140;103;89;75;24;17;53;0;28;33
2019-09-20 10:30:00;100;136;104;102;70;48;15;47;0;30;31
2019-09-20 10:45:00;87;132;99;110;72;46;10;48;0;26;35
2019-09-20 11:00:00;115;163;113;115;87;27;19;39;0;33;34
2019-09-20 11:15:00;99;152;114;113;89;19;15;48;0;36;33
2019-09-20 11:30:00;110;142;115;90;92;29;10;51;0;24;29
2019-09-20 11:45:00;112;148;113;127;108;39;26;58;0;30;43
2019-09-20 12:00:00;120;161;123;140;126;24;6;73;0;34;37
2019-09-20 12:15:00;113;170;129;157;141;30;19;74;0;37;38
2019-09-20 12:30:00;107;152;107;135;126;31;16;58;0;32;30
2019-09-20 12:45:00;126;176;143;147;127;78;20;77;0;38;51
2019-09-20 13:00:00;114;161;126;130;122;25;9;58;0;32;53
2019-09-20 13:15:00;125;177;136;144;132;40;20;59;0;45;50
2019-09-20 13:30:00;127;187;134;158;120;29;24;80;0;39;50
2019-09-20 13:45:00;126;163;140;154;125;32;16;86;0;39;41
2019-09-20 14:00:00;134;181;131;140;150;28;39;79;0;53;54
2019-09-20 14:15:00;123;166;130;150;120;33;47;102;0;41;48
2019-09-20 14:30:00;117;171;127;146;138;28;16;79;0;35;53
2019-09-20 14:45:00;105;170;108;144;154;47;14;112;0;41;34
2019-09-20 15:00:00;118;190;125;160;158;49;18;92;0;35;40
2019-09-20 15:15:00;121;166;129;194;159;37;26;93;0;52;43
2019-09-20 15:30:00;133;191;121;172;149;32;11;106;0;41;54
2019-09-20 15:45:00;125;198;146;162;147;27;20;102;0;39;46
2019-09-20 16:00:00;117;168;113;148;136;41;16;80;0;29;34
2019-09-20 16:15:00;117;164;124;161;150;36;21;107;0;45;45
2019-09-20 16:30:00;121;170;138;150;127;32;22;92;0;33;42
2019-09-20 16:45:00;121;172;143;162;125;37;18;60;0;38;50
2019-09-20 17:00:00;135;189;140;146;130;27;17;69;0;45;55
2019-09-20 17:15:00;129;167;125;153;131;34;13;89;0;43;47
2019-09-20 17:30:00;132;177;145;152;119;27;31;77;0;32;36
2019-09-20 17:45:00;119;167;145;156;134;21;18;66;0;43;66
2019-09-20 18:00:00;141;188;136;149;127;32;11;66;0;44;35
2019-09-20 18:15:00;124;179;143;140;119;27;17;83;0;45;45
2019-09-20 18:30:00;119;177;143;121;111;25;10;68;0;41;44
2019-09-20 18:45:00;110;148;139;138;114;33;14;80;0;49;49
2019-09-20 19:00:00;124;167;126;99;75;79;13;53;0;40;25
2019-09-20 19:15:00;106;139;111;83;85;25;14;49;0;33;26
2019-09-20 19:30:00;75;107;74;99;80;12;5;46;0;30;28
2019-09-20 19:45:00;81;116;81;65;57;16;11;37;0;31;9
2019-09-20 20:00:00;74;115;79;76;63;53;13;45;0;27;22
2019-09-20 20:15:00;68;105;61;79;80;21;15;43;0;27;19
2019-09-20 20:30:00;74;99;54;76;66;19;11;41;0;21;16
2019-09-20 20:45:00;74;100;76;56;46;14;7;31;0;21;26
2019-09-20 21:00:00;72;102;74;53;41;11;2;38;0;30;26
2019-09-20 21:15:00;61;83;72;56;49;11;6;33;0;28;20
2019-09-20 21:30:00;59;77;55;62;29;11;5;36;0;19;17
2019-09-20 21:45:00;52;76;50;79;40;18;8;38;0;26;15
2019-09-20 22:00:00;64;100;75;167;154;12;9;62;0;20;10
2019-09-20 22:15:00;77;116;68;108;57;7;8;67;0;10;11
2019-09-20 22:30:00;46;61;37;56;41;8;5;32;0;11;14
2019-09-20 22:45:00;59;69;45;44;41;5;2;23;0;13;17
2019-09-20 23:00:00;41;63;32;49;31;12;4;22;0;7;6
2019-09-20 23:15:00;37;56;39;38;39;4;5;14;0;12;5
2019-09-20 23:30:00;32;44;30;35;34;8;1;11;0;12;6
2019-09-20 23:45:00;39;45;32;40;22;9;4;12;0;6;7
