DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-01-19 00:00:00;16;19;10;3;4;9;18;12
2020-01-19 00:15:00;25;22;16;8;9;17;27;19
2020-01-19 00:30:00;18;17;8;5;4;11;17;13
2020-01-19 00:45:00;16;16;9;6;3;14;18;12
2020-01-19 01:00:00;11;16;9;7;6;9;15;8
2020-01-19 01:15:00;14;8;6;4;2;8;18;8
2020-01-19 01:30:00;16;10;3;2;4;8;15;9
2020-01-19 01:45:00;13;19;14;5;6;10;9;12
2020-01-19 02:00:00;10;11;7;7;7;11;9;8
2020-01-19 02:15:00;5;12;7;5;4;6;20;10
2020-01-19 02:30:00;12;7;6;3;4;4;6;10
2020-01-19 02:45:00;10;7;9;0;1;2;18;12
2020-01-19 03:00:00;11;5;3;3;2;2;10;3
2020-01-19 03:15:00;8;2;0;1;1;5;10;3
2020-01-19 03:30:00;6;7;6;2;3;5;6;5
2020-01-19 03:45:00;4;5;4;2;1;2;4;3
2020-01-19 04:00:00;4;3;7;1;0;2;10;3
2020-01-19 04:15:00;4;11;7;1;1;2;11;6
2020-01-19 04:30:00;4;6;5;0;1;1;10;7
2020-01-19 04:45:00;4;10;8;2;3;5;9;4
2020-01-19 05:00:00;5;7;2;1;1;3;12;2
2020-01-19 05:15:00;6;7;2;9;5;15;10;4
2020-01-19 05:30:00;4;8;4;2;3;6;9;8
2020-01-19 05:45:00;4;6;5;4;6;9;14;5
2020-01-19 06:00:00;5;12;11;3;4;7;8;0
2020-01-19 06:15:00;10;10;5;5;5;9;12;7
2020-01-19 06:30:00;2;7;6;6;7;9;10;2
2020-01-19 06:45:00;6;11;9;3;3;7;14;7
2020-01-19 07:00:00;8;10;7;3;5;9;4;3
2020-01-19 07:15:00;9;9;10;6;6;13;11;7
2020-01-19 07:30:00;9;7;12;8;3;11;16;4
2020-01-19 07:45:00;12;10;12;7;4;16;22;9
2020-01-19 08:00:00;7;8;15;7;4;12;15;7
2020-01-19 08:15:00;18;14;13;8;3;16;23;6
2020-01-19 08:30:00;14;20;24;6;3;17;24;9
2020-01-19 08:45:00;33;24;15;5;8;25;30;16
2020-01-19 09:00:00;25;32;20;12;10;33;30;15
2020-01-19 09:15:00;30;23;24;9;12;26;35;22
2020-01-19 09:30:00;37;26;25;22;27;62;41;26
2020-01-19 09:45:00;39;34;25;25;29;61;52;33
2020-01-19 10:00:00;49;38;24;23;21;51;52;30
2020-01-19 10:15:00;43;40;28;17;22;45;52;31
2020-01-19 10:30:00;49;32;39;22;28;55;40;36
2020-01-19 10:45:00;47;32;27;13;16;40;51;32
2020-01-19 11:00:00;45;43;31;16;22;43;46;30
2020-01-19 11:15:00;39;39;32;18;20;50;30;31
2020-01-19 11:30:00;44;49;39;25;23;65;48;35
2020-01-19 11:45:00;41;38;32;15;23;53;68;52
2020-01-19 12:00:00;46;40;44;25;39;55;47;42
2020-01-19 12:15:00;38;46;28;25;23;57;50;39
2020-01-19 12:30:00;44;48;26;25;21;48;52;44
2020-01-19 12:45:00;37;37;26;26;15;44;37;43
2020-01-19 13:00:00;50;50;27;29;17;54;59;38
2020-01-19 13:15:00;45;47;44;29;25;58;53;44
2020-01-19 13:30:00;44;53;38;63;20;65;60;45
2020-01-19 13:45:00;34;44;36;36;24;73;54;58
2020-01-19 14:00:00;54;43;21;23;20;64;56;39
2020-01-19 14:15:00;58;55;44;27;24;86;52;48
2020-01-19 14:30:00;48;44;37;32;29;88;75;66
2020-01-19 14:45:00;51;59;32;120;27;90;77;65
2020-01-19 15:00:00;53;63;45;27;25;88;70;75
2020-01-19 15:15:00;42;55;26;25;20;80;73;62
2020-01-19 15:30:00;44;49;38;19;26;98;82;71
2020-01-19 15:45:00;39;55;39;19;24;87;72;59
2020-01-19 16:00:00;39;38;25;21;22;61;86;66
2020-01-19 16:15:00;46;52;35;23;24;68;55;44
2020-01-19 16:30:00;36;57;40;12;16;51;64;58
2020-01-19 16:45:00;43;45;33;14;18;58;53;51
2020-01-19 17:00:00;41;44;39;17;22;71;58;53
2020-01-19 17:15:00;44;43;43;32;33;82;67;47
2020-01-19 17:30:00;32;47;29;26;33;79;61;54
2020-01-19 17:45:00;39;54;31;31;26;79;60;53
2020-01-19 18:00:00;42;52;38;19;20;63;65;49
2020-01-19 18:15:00;31;50;36;22;24;64;78;63
2020-01-19 18:30:00;40;50;32;19;29;77;62;46
2020-01-19 18:45:00;63;93;70;17;24;55;52;47
2020-01-19 19:00:00;90;92;91;33;22;74;65;64
2020-01-19 19:15:00;40;36;29;25;20;58;56;57
2020-01-19 19:30:00;39;61;36;25;16;49;39;35
2020-01-19 19:45:00;36;37;27;29;17;62;61;34
2020-01-19 20:00:00;36;51;27;19;15;56;53;51
2020-01-19 20:15:00;28;43;24;27;20;50;45;32
2020-01-19 20:30:00;24;30;26;11;11;32;44;34
2020-01-19 20:45:00;21;29;35;22;14;38;33;29
2020-01-19 21:00:00;21;33;18;20;14;49;39;45
2020-01-19 21:15:00;27;20;11;31;21;53;34;28
2020-01-19 21:30:00;19;23;25;10;30;47;36;27
2020-01-19 21:45:00;32;29;27;7;11;33;34;22
2020-01-19 22:00:00;27;17;15;7;9;30;30;16
2020-01-19 22:15:00;19;26;14;9;13;40;31;21
2020-01-19 22:30:00;23;13;7;8;6;29;24;12
2020-01-19 22:45:00;14;8;7;6;5;17;24;20
2020-01-19 23:00:00;8;11;4;5;6;13;22;15
2020-01-19 23:15:00;9;8;8;7;9;19;17;7
2020-01-19 23:30:00;4;9;3;5;5;17;17;9
2020-01-19 23:45:00;9;8;9;5;5;13;16;8
