DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2019-10-26 00:00:00;17;63;28;8;3;26;20
2019-10-26 00:15:00;26;58;18;4;1;19;18
2019-10-26 00:30:00;17;51;27;7;2;11;22
2019-10-26 00:45:00;13;50;16;6;3;7;9
2019-10-26 01:00:00;16;39;10;5;2;24;25
2019-10-26 01:15:00;13;39;15;8;1;14;15
2019-10-26 01:30:00;9;22;2;5;3;17;21
2019-10-26 01:45:00;5;25;3;1;2;11;16
2019-10-26 02:00:00;6;23;5;4;1;3;15
2019-10-26 02:15:00;9;30;12;4;0;4;15
2019-10-26 02:30:00;9;21;5;4;0;11;6
2019-10-26 02:45:00;14;18;4;0;3;4;6
2019-10-26 03:00:00;2;16;4;2;0;6;9
2019-10-26 03:15:00;7;13;7;2;1;7;20
2019-10-26 03:30:00;4;13;4;4;1;1;8
2019-10-26 03:45:00;0;13;3;3;2;4;7
2019-10-26 04:00:00;3;17;5;10;3;15;8
2019-10-26 04:15:00;4;13;3;6;1;4;11
2019-10-26 04:30:00;3;11;3;2;1;3;4
2019-10-26 04:45:00;12;19;4;1;1;4;11
2019-10-26 05:00:00;13;20;3;9;4;7;25
2019-10-26 05:15:00;26;35;4;8;2;9;22
2019-10-26 05:30:00;34;67;18;5;4;14;23
2019-10-26 05:45:00;21;54;12;4;4;36;48
2019-10-26 06:00:00;9;33;5;13;0;56;75
2019-10-26 06:15:00;19;42;11;10;1;45;61
2019-10-26 06:30:00;21;53;14;30;6;32;40
2019-10-26 06:45:00;13;41;8;15;6;22;40
2019-10-26 07:00:00;19;31;11;19;8;29;27
2019-10-26 07:15:00;24;51;13;14;6;36;47
2019-10-26 07:30:00;17;66;9;26;14;36;42
2019-10-26 07:45:00;25;67;16;21;12;39;38
2019-10-26 08:00:00;26;78;16;33;14;36;40
2019-10-26 08:15:00;26;73;25;35;15;49;46
2019-10-26 08:30:00;39;108;27;43;12;61;71
2019-10-26 08:45:00;43;106;30;41;18;70;85
2019-10-26 09:00:00;47;134;30;53;16;56;56
2019-10-26 09:15:00;51;128;45;58;18;66;72
2019-10-26 09:30:00;52;148;46;60;18;79;98
2019-10-26 09:45:00;61;160;48;65;23;94;120
2019-10-26 10:00:00;49;147;40;57;19;99;109
2019-10-26 10:15:00;80;159;48;56;16;83;107
2019-10-26 10:30:00;69;165;54;56;21;99;113
2019-10-26 10:45:00;85;154;47;70;19;104;110
2019-10-26 11:00:00;92;173;56;61;30;90;95
2019-10-26 11:15:00;95;187;70;59;22;101;109
2019-10-26 11:30:00;86;234;64;64;13;102;106
2019-10-26 11:45:00;80;226;61;63;18;109;115
2019-10-26 12:00:00;85;216;52;65;25;113;126
2019-10-26 12:15:00;92;216;69;59;22;120;130
2019-10-26 12:30:00;91;232;66;61;29;117;126
2019-10-26 12:45:00;79;230;57;66;23;123;130
2019-10-26 13:00:00;84;221;73;62;18;126;127
2019-10-26 13:15:00;78;235;54;66;17;119;123
2019-10-26 13:30:00;77;227;69;62;8;104;120
2019-10-26 13:45:00;78;212;63;35;18;96;115
2019-10-26 14:00:00;96;204;77;56;16;128;129
2019-10-26 14:15:00;85;192;69;59;25;130;121
2019-10-26 14:30:00;75;183;54;63;16;120;136
2019-10-26 14:45:00;82;223;64;51;15;127;135
2019-10-26 15:00:00;89;234;70;47;20;126;119
2019-10-26 15:15:00;69;194;60;53;16;123;122
2019-10-26 15:30:00;62;199;67;52;17;116;119
2019-10-26 15:45:00;63;200;57;46;18;114;105
2019-10-26 16:00:00;71;218;59;42;19;101;121
2019-10-26 16:15:00;92;239;72;47;21;118;124
2019-10-26 16:30:00;88;213;60;59;17;116;117
2019-10-26 16:45:00;97;216;63;66;21;115;108
2019-10-26 17:00:00;86;203;65;45;17;103;101
2019-10-26 17:15:00;73;186;48;46;20;109;121
2019-10-26 17:30:00;85;203;61;62;27;125;110
2019-10-26 17:45:00;93;222;61;69;21;117;141
2019-10-26 18:00:00;86;196;53;53;14;118;133
2019-10-26 18:15:00;60;189;52;64;22;111;127
2019-10-26 18:30:00;55;177;47;52;18;102;101
2019-10-26 18:45:00;61;186;56;53;7;102;115
2019-10-26 19:00:00;80;163;55;40;14;95;119
2019-10-26 19:15:00;47;154;44;43;11;109;123
2019-10-26 19:30:00;42;132;39;41;12;97;105
2019-10-26 19:45:00;31;107;30;35;13;72;79
2019-10-26 20:00:00;46;130;38;29;9;103;107
2019-10-26 20:15:00;29;110;39;25;16;87;101
2019-10-26 20:30:00;35;122;45;21;9;54;62
2019-10-26 20:45:00;39;109;41;23;6;45;57
2019-10-26 21:00:00;36;96;35;18;4;52;57
2019-10-26 21:15:00;39;106;33;19;5;29;42
2019-10-26 21:30:00;35;88;23;14;5;48;45
2019-10-26 21:45:00;28;76;24;16;6;37;47
2019-10-26 22:00:00;38;108;29;22;4;51;56
2019-10-26 22:15:00;32;107;30;20;7;47;46
2019-10-26 22:30:00;30;102;36;10;8;53;54
2019-10-26 22:45:00;34;94;31;6;4;53;55
2019-10-26 23:00:00;48;87;23;7;0;47;37
2019-10-26 23:15:00;35;64;19;8;4;35;41
2019-10-26 23:30:00;23;82;17;9;2;26;30
2019-10-26 23:45:00;21;75;24;11;5;25;28
