DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2019-10-03 00:00:00;21;8;1;1;7;16;8
2019-10-03 00:15:00;21;10;1;2;7;22;7
2019-10-03 00:30:00;17;6;0;2;7;20;6
2019-10-03 00:45:00;20;11;4;4;16;14;3
2019-10-03 01:00:00;11;12;2;5;9;14;4
2019-10-03 01:15:00;16;6;1;0;6;20;8
2019-10-03 01:30:00;14;7;1;2;8;15;4
2019-10-03 01:45:00;16;7;3;4;11;10;7
2019-10-03 02:00:00;12;7;0;4;10;14;5
2019-10-03 02:15:00;8;5;0;3;4;9;3
2019-10-03 02:30:00;5;7;0;0;0;8;1
2019-10-03 02:45:00;18;8;1;2;2;9;3
2019-10-03 03:00:00;7;5;0;1;4;6;4
2019-10-03 03:15:00;9;5;0;1;3;10;5
2019-10-03 03:30:00;10;5;0;4;6;15;0
2019-10-03 03:45:00;2;5;2;2;5;10;1
2019-10-03 04:00:00;10;3;1;1;2;5;4
2019-10-03 04:15:00;11;10;1;1;3;7;2
2019-10-03 04:30:00;13;5;0;0;2;8;3
2019-10-03 04:45:00;6;5;0;2;5;9;2
2019-10-03 05:00:00;11;7;0;2;3;9;5
2019-10-03 05:15:00;22;9;0;2;4;15;6
2019-10-03 05:30:00;26;20;2;4;5;16;9
2019-10-03 05:45:00;80;35;4;3;11;18;6
2019-10-03 06:00:00;106;47;1;5;6;10;9
2019-10-03 06:15:00;75;33;0;4;14;24;8
2019-10-03 06:30:00;30;21;2;6;10;14;1
2019-10-03 06:45:00;27;20;1;2;4;12;6
2019-10-03 07:00:00;12;14;0;5;8;10;4
2019-10-03 07:15:00;19;14;2;11;13;11;3
2019-10-03 07:30:00;18;13;0;2;7;19;6
2019-10-03 07:45:00;22;25;6;14;28;17;3
2019-10-03 08:00:00;17;24;4;9;14;14;6
2019-10-03 08:15:00;23;22;2;7;15;15;5
2019-10-03 08:30:00;22;19;2;8;12;14;6
2019-10-03 08:45:00;33;20;2;12;11;20;9
2019-10-03 09:00:00;40;22;5;8;13;25;6
2019-10-03 09:15:00;39;53;6;13;19;35;15
2019-10-03 09:30:00;41;25;1;7;13;30;11
2019-10-03 09:45:00;44;37;4;16;31;39;24
2019-10-03 10:00:00;40;36;1;15;21;41;24
2019-10-03 10:15:00;59;46;4;15;20;46;19
2019-10-03 10:30:00;48;29;3;10;18;40;18
2019-10-03 10:45:00;67;53;2;19;39;71;34
2019-10-03 11:00:00;44;40;0;10;19;50;22
2019-10-03 11:15:00;62;58;6;17;28;46;28
2019-10-03 11:30:00;46;37;6;13;27;63;33
2019-10-03 11:45:00;54;31;7;21;22;57;30
2019-10-03 12:00:00;61;36;0;16;25;34;24
2019-10-03 12:15:00;55;40;7;19;33;57;29
2019-10-03 12:30:00;43;17;1;14;21;52;25
2019-10-03 12:45:00;62;43;8;18;29;62;35
2019-10-03 13:00:00;42;34;7;18;33;53;27
2019-10-03 13:15:00;60;40;4;20;27;55;31
2019-10-03 13:30:00;53;36;4;10;21;59;35
2019-10-03 13:45:00;62;48;6;18;36;81;32
2019-10-03 14:00:00;55;47;4;11;31;57;31
2019-10-03 14:15:00;71;43;7;20;42;88;44
2019-10-03 14:30:00;65;44;4;12;30;69;26
2019-10-03 14:45:00;63;43;2;10;21;55;26
2019-10-03 15:00:00;51;33;5;16;35;60;25
2019-10-03 15:15:00;54;37;3;19;32;65;35
2019-10-03 15:30:00;48;43;4;22;34;73;41
2019-10-03 15:45:00;58;46;7;15;38;80;33
2019-10-03 16:00:00;45;30;3;8;15;51;31
2019-10-03 16:15:00;60;52;5;16;37;70;31
2019-10-03 16:30:00;56;44;6;27;35;50;28
2019-10-03 16:45:00;77;45;4;18;25;75;39
2019-10-03 17:00:00;54;45;3;20;28;51;25
2019-10-03 17:15:00;56;53;3;20;35;70;36
2019-10-03 17:30:00;49;51;6;21;39;53;36
2019-10-03 17:45:00;67;39;7;22;37;75;49
2019-10-03 18:00:00;72;39;10;25;39;71;44
2019-10-03 18:15:00;69;48;5;18;31;61;35
2019-10-03 18:30:00;57;38;7;17;29;60;44
2019-10-03 18:45:00;45;30;5;22;35;59;38
2019-10-03 19:00:00;55;34;7;20;35;60;40
2019-10-03 19:15:00;50;36;3;28;35;58;34
2019-10-03 19:30:00;47;37;2;14;29;55;29
2019-10-03 19:45:00;46;26;2;18;27;58;33
2019-10-03 20:00:00;47;30;5;11;19;44;29
2019-10-03 20:15:00;33;24;4;15;28;49;16
2019-10-03 20:30:00;52;23;5;16;29;35;26
2019-10-03 20:45:00;39;26;4;12;20;51;18
2019-10-03 21:00:00;37;25;5;9;16;43;24
2019-10-03 21:15:00;42;32;3;7;18;38;20
2019-10-03 21:30:00;28;22;3;12;17;32;22
2019-10-03 21:45:00;36;20;1;7;15;36;24
2019-10-03 22:00:00;33;23;6;11;19;29;12
2019-10-03 22:15:00;42;16;1;7;10;25;9
2019-10-03 22:30:00;30;22;5;9;17;31;13
2019-10-03 22:45:00;24;9;0;6;12;28;12
2019-10-03 23:00:00;16;8;3;6;15;18;12
2019-10-03 23:15:00;15;9;3;7;14;23;10
2019-10-03 23:30:00;12;8;2;2;12;16;10
2019-10-03 23:45:00;17;3;0;8;13;20;8
