DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-08-06 00:00:00;2;1;0;0;0;6;0;0
2020-08-06 00:15:00;1;8;0;0;8;5;0;0
2020-08-06 00:30:00;2;5;0;0;3;0;0;0
2020-08-06 00:45:00;1;4;0;0;2;7;0;0
2020-08-06 01:00:00;2;4;0;0;1;1;0;0
2020-08-06 01:15:00;3;0;0;0;4;2;0;0
2020-08-06 01:30:00;0;1;0;0;1;1;0;0
2020-08-06 01:45:00;2;0;0;0;0;2;0;0
2020-08-06 02:00:00;0;3;0;0;0;1;0;0
2020-08-06 02:15:00;1;0;0;0;0;0;0;0
2020-08-06 02:30:00;0;2;0;0;3;3;0;0
2020-08-06 02:45:00;1;0;0;0;2;1;0;0
2020-08-06 03:00:00;3;2;0;0;1;0;0;0
2020-08-06 03:15:00;0;1;0;0;0;0;0;0
2020-08-06 03:30:00;0;1;0;0;2;0;0;0
2020-08-06 03:45:00;3;1;0;0;1;1;0;0
2020-08-06 04:00:00;3;1;0;0;1;1;0;0
2020-08-06 04:15:00;0;2;0;0;1;2;0;0
2020-08-06 04:30:00;0;3;0;0;1;2;0;0
2020-08-06 04:45:00;0;2;0;0;4;3;4;0
2020-08-06 05:00:00;3;10;0;0;5;7;0;0
2020-08-06 05:15:00;2;5;0;0;8;11;2;0
2020-08-06 05:30:00;5;27;0;0;26;18;12;0
2020-08-06 05:45:00;8;26;0;0;43;23;8;0
2020-08-06 06:00:00;18;32;0;0;33;21;30;3
2020-08-06 06:15:00;9;32;1;0;25;14;5;2
2020-08-06 06:30:00;12;37;0;0;36;40;16;0
2020-08-06 06:45:00;16;39;0;0;47;25;14;1
2020-08-06 07:00:00;14;32;2;0;39;24;12;0
2020-08-06 07:15:00;30;45;3;0;51;40;23;1
2020-08-06 07:30:00;35;49;2;0;38;47;9;0
2020-08-06 07:45:00;28;50;3;0;41;49;11;2
2020-08-06 08:00:00;31;53;5;0;41;39;18;0
2020-08-06 08:15:00;32;40;7;0;34;37;12;0
2020-08-06 08:30:00;35;52;7;0;38;28;8;2
2020-08-06 08:45:00;32;40;5;0;31;21;5;1
2020-08-06 09:00:00;31;36;4;0;30;30;16;0
2020-08-06 09:15:00;30;37;7;0;34;40;3;0
2020-08-06 09:30:00;30;32;7;0;35;27;3;4
2020-08-06 09:45:00;34;41;7;0;30;40;1;1
2020-08-06 10:00:00;29;37;8;0;31;31;0;0
2020-08-06 10:15:00;29;35;5;0;26;24;4;0
2020-08-06 10:30:00;33;35;3;0;36;22;0;1
2020-08-06 10:45:00;27;33;5;0;30;26;17;2
2020-08-06 11:00:00;35;33;4;0;28;23;0;2
2020-08-06 11:15:00;32;43;9;0;23;21;3;7
2020-08-06 11:30:00;30;36;5;0;23;18;3;5
2020-08-06 11:45:00;25;37;10;0;35;22;0;2
2020-08-06 12:00:00;30;32;4;0;27;15;3;10
2020-08-06 12:15:00;30;24;6;0;22;32;1;8
2020-08-06 12:30:00;24;34;4;0;28;25;2;16
2020-08-06 12:45:00;31;33;7;0;28;30;4;7
2020-08-06 13:00:00;26;29;8;0;48;19;1;1
2020-08-06 13:15:00;32;37;4;0;28;20;0;7
2020-08-06 13:30:00;25;35;6;0;31;47;3;5
2020-08-06 13:45:00;36;37;7;0;47;38;6;4
2020-08-06 14:00:00;35;35;2;0;41;27;6;15
2020-08-06 14:15:00;42;34;7;0;30;22;0;12
2020-08-06 14:30:00;39;45;3;0;43;22;0;11
2020-08-06 14:45:00;42;40;7;0;46;18;0;12
2020-08-06 15:00:00;29;49;5;0;48;32;0;13
2020-08-06 15:15:00;32;40;5;0;53;35;0;9
2020-08-06 15:30:00;28;41;3;0;43;39;0;14
2020-08-06 15:45:00;48;43;7;0;38;24;0;18
2020-08-06 16:00:00;44;46;3;0;55;43;0;16
2020-08-06 16:15:00;35;44;7;0;47;29;0;11
2020-08-06 16:30:00;46;36;0;0;38;25;0;9
2020-08-06 16:45:00;32;50;3;0;50;29;0;9
2020-08-06 17:00:00;46;40;2;0;36;30;2;22
2020-08-06 17:15:00;31;34;4;0;41;30;0;7
2020-08-06 17:30:00;36;42;3;0;41;15;1;3
2020-08-06 17:45:00;43;37;4;0;37;20;0;2
2020-08-06 18:00:00;23;35;4;0;33;18;0;6
2020-08-06 18:15:00;29;30;2;0;27;15;0;0
2020-08-06 18:30:00;28;21;5;0;29;16;0;0
2020-08-06 18:45:00;20;27;2;0;27;16;2;6
2020-08-06 19:00:00;22;24;0;0;22;12;0;0
2020-08-06 19:15:00;17;21;0;0;21;10;0;0
2020-08-06 19:30:00;12;24;0;0;18;8;0;0
2020-08-06 19:45:00;25;20;1;0;22;16;0;1
2020-08-06 20:00:00;17;23;0;0;26;7;0;0
2020-08-06 20:15:00;12;8;0;0;6;9;0;0
2020-08-06 20:30:00;13;13;0;0;12;6;0;0
2020-08-06 20:45:00;13;9;0;0;10;7;0;0
2020-08-06 21:00:00;16;13;0;0;16;11;0;0
2020-08-06 21:15:00;12;25;0;0;12;9;0;0
2020-08-06 21:30:00;17;8;0;0;20;13;0;0
2020-08-06 21:45:00;17;19;0;0;10;11;0;5
2020-08-06 22:00:00;14;4;0;0;18;8;0;0
2020-08-06 22:15:00;7;9;0;0;14;7;0;0
2020-08-06 22:30:00;4;9;0;0;11;8;0;0
2020-08-06 22:45:00;7;4;0;0;7;6;0;0
2020-08-06 23:00:00;1;5;0;0;12;6;0;0
2020-08-06 23:15:00;2;5;0;0;6;3;0;0
2020-08-06 23:30:00;3;7;0;0;8;4;0;0
2020-08-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
