DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-06-01 00:00:00;0;7;8;16;7;1;0;0;0;0;0;0;0
2020-06-01 00:15:00;0;17;10;14;8;1;1;1;0;0;0;0;0
2020-06-01 00:30:00;0;20;8;17;7;0;0;0;0;0;0;0;0
2020-06-01 00:45:00;0;10;4;13;9;0;0;0;0;0;0;0;0
2020-06-01 01:00:00;0;15;5;13;6;1;0;0;0;0;0;0;0
2020-06-01 01:15:00;0;5;3;7;7;0;0;0;0;0;0;0;0
2020-06-01 01:30:00;0;6;0;12;4;0;0;1;0;0;0;0;0
2020-06-01 01:45:00;0;8;2;8;2;0;0;0;0;0;0;0;0
2020-06-01 02:00:00;0;12;4;9;5;0;0;0;0;0;0;0;0
2020-06-01 02:15:00;0;8;3;9;3;0;0;0;0;0;0;0;0
2020-06-01 02:30:00;1;6;3;6;7;0;0;0;0;0;0;0;0
2020-06-01 02:45:00;0;6;0;5;2;0;1;1;0;0;0;0;0
2020-06-01 03:00:00;0;5;1;2;3;0;0;0;0;0;0;0;0
2020-06-01 03:15:00;0;8;4;0;3;0;0;0;0;0;0;0;0
2020-06-01 03:30:00;0;5;3;3;2;0;0;0;0;0;0;0;0
2020-06-01 03:45:00;0;4;1;2;4;0;0;0;0;0;0;0;0
2020-06-01 04:00:00;0;0;0;4;1;0;0;0;0;0;0;0;0
2020-06-01 04:15:00;0;4;3;5;3;0;0;0;0;0;0;0;0
2020-06-01 04:30:00;0;6;0;2;1;0;0;0;0;0;0;0;0
2020-06-01 04:45:00;0;4;1;6;1;0;0;0;0;0;0;0;0
2020-06-01 05:00:00;0;5;2;9;6;0;0;0;0;0;0;0;0
2020-06-01 05:15:00;0;7;2;9;2;0;0;0;0;0;0;0;0
2020-06-01 05:30:00;0;4;1;13;10;0;0;2;0;0;0;0;0
2020-06-01 05:45:00;0;13;6;6;3;0;1;1;0;0;0;0;0
2020-06-01 06:00:00;0;18;7;1;2;0;0;0;0;0;0;0;0
2020-06-01 06:15:00;0;8;4;11;1;1;0;0;0;0;0;0;0
2020-06-01 06:30:00;0;7;4;4;3;0;0;0;0;0;0;0;0
2020-06-01 06:45:00;0;8;1;7;0;0;0;0;0;0;0;0;0
2020-06-01 07:00:00;0;11;1;2;1;0;0;0;0;0;0;0;0
2020-06-01 07:15:00;2;10;6;8;2;0;0;0;0;0;0;0;0
2020-06-01 07:30:00;0;18;7;11;1;1;1;2;0;0;0;0;0
2020-06-01 07:45:00;0;12;8;8;2;0;0;1;0;0;0;0;0
2020-06-01 08:00:00;0;15;8;15;3;0;0;1;0;0;0;0;0
2020-06-01 08:15:00;2;15;11;10;3;0;1;0;0;0;0;0;0
2020-06-01 08:30:00;0;23;10;14;3;0;0;1;0;0;0;0;0
2020-06-01 08:45:00;0;33;22;13;9;1;0;0;0;0;0;0;0
2020-06-01 09:00:00;1;36;19;19;4;0;1;3;0;0;0;0;0
2020-06-01 09:15:00;0;30;16;23;12;0;0;1;0;0;0;0;0
2020-06-01 09:30:00;1;21;24;25;8;0;2;3;0;0;0;0;0
2020-06-01 09:45:00;2;39;12;29;17;0;1;3;0;0;0;0;0
2020-06-01 10:00:00;1;44;26;24;15;2;0;0;0;0;0;0;0
2020-06-01 10:15:00;2;43;25;36;13;0;1;3;0;0;0;0;0
2020-06-01 10:30:00;0;47;38;30;10;0;0;2;0;0;0;0;0
2020-06-01 10:45:00;1;50;38;40;8;0;0;0;0;0;0;0;0
2020-06-01 11:00:00;2;47;34;47;19;1;0;0;0;0;0;0;0
2020-06-01 11:15:00;1;69;43;35;15;2;2;3;0;0;0;0;0
2020-06-01 11:30:00;1;49;36;42;17;1;1;1;0;0;0;0;0
2020-06-01 11:45:00;1;55;28;38;15;1;1;1;0;0;0;0;0
2020-06-01 12:00:00;3;59;44;55;19;1;1;2;0;0;5;0;0
2020-06-01 12:15:00;3;46;38;35;15;1;4;5;0;0;0;0;0
2020-06-01 12:30:00;1;57;50;48;22;1;1;1;0;0;0;0;0
2020-06-01 12:45:00;2;60;34;57;33;0;0;1;0;0;0;0;0
2020-06-01 13:00:00;2;55;49;44;26;2;3;5;1;0;0;0;0
2020-06-01 13:15:00;1;58;35;62;25;0;1;3;0;0;0;0;0
2020-06-01 13:30:00;0;63;38;54;35;0;2;2;0;0;0;0;0
2020-06-01 13:45:00;3;46;39;52;29;1;1;2;0;0;0;0;0
2020-06-01 14:00:00;1;59;47;63;25;2;2;3;1;1;1;0;0
2020-06-01 14:15:00;2;65;38;43;18;1;1;1;0;0;0;0;0
2020-06-01 14:30:00;1;61;31;55;33;2;1;6;0;0;0;0;0
2020-06-01 14:45:00;2;54;33;52;23;1;1;1;0;0;0;0;0
2020-06-01 15:00:00;0;54;36;54;31;1;0;0;0;0;0;0;0
2020-06-01 15:15:00;0;50;33;48;29;3;2;2;0;0;1;0;0
2020-06-01 15:30:00;2;42;31;59;33;4;3;6;4;0;0;0;0
2020-06-01 15:45:00;2;48;40;69;22;0;1;1;0;0;0;0;0
2020-06-01 16:00:00;4;54;30;46;22;2;0;2;0;0;0;0;0
2020-06-01 16:15:00;0;55;38;50;21;1;0;3;0;0;0;0;0
2020-06-01 16:30:00;1;59;38;52;28;1;0;0;0;0;2;0;0
2020-06-01 16:45:00;3;51;38;55;40;1;1;5;0;0;0;0;0
2020-06-01 17:00:00;3;59;37;52;29;0;0;1;0;0;0;0;0
2020-06-01 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 17:30:00;0;62;37;77;29;2;0;0;0;0;0;0;0
2020-06-01 17:45:00;8;51;35;85;47;2;3;10;0;0;0;0;0
2020-06-01 18:00:00;2;51;38;64;43;2;1;3;0;0;0;0;0
2020-06-01 18:15:00;0;51;32;62;42;1;2;2;0;0;0;0;0
2020-06-01 18:30:00;1;42;26;69;32;0;1;0;0;0;0;0;0
2020-06-01 18:45:00;2;54;29;72;33;1;0;2;0;0;1;0;0
2020-06-01 19:00:00;2;54;27;65;34;2;0;2;1;0;0;0;0
2020-06-01 19:15:00;6;48;30;67;34;2;2;4;0;0;0;0;0
2020-06-01 19:30:00;3;53;36;62;42;0;1;5;0;0;0;0;0
2020-06-01 19:45:00;1;43;34;64;34;2;2;4;2;0;9;4;0
2020-06-01 20:00:00;2;45;33;55;28;2;0;2;1;0;0;0;0
2020-06-01 20:15:00;4;40;28;58;23;0;5;6;0;0;0;0;0
2020-06-01 20:30:00;3;37;19;55;24;0;1;3;0;0;0;0;0
2020-06-01 20:45:00;2;35;30;57;31;1;0;2;0;0;0;0;0
2020-06-01 21:00:00;4;29;30;53;36;2;1;6;0;0;0;0;0
2020-06-01 21:15:00;1;34;27;53;26;1;1;3;0;0;0;0;0
2020-06-01 21:30:00;1;27;21;61;33;1;1;4;0;0;0;0;0
2020-06-01 21:45:00;0;34;22;36;18;0;2;2;0;0;0;0;0
2020-06-01 22:00:00;0;29;22;44;22;0;0;0;0;0;0;0;0
2020-06-01 22:15:00;0;27;13;32;21;0;0;1;0;0;0;0;0
2020-06-01 22:30:00;1;25;13;29;19;0;1;1;0;0;0;0;0
2020-06-01 22:45:00;0;16;10;17;6;0;0;0;0;0;0;0;0
2020-06-01 23:00:00;1;29;8;22;13;1;0;0;0;0;0;0;0
2020-06-01 23:15:00;1;16;4;18;14;0;0;1;0;0;0;0;0
2020-06-01 23:30:00;0;16;7;13;9;0;0;0;0;0;0;0;0
2020-06-01 23:45:00;0;11;3;10;4;0;0;0;0;0;0;0;0
