DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-03-15 00:00:00;21;15;29;13;0;0;0
2020-03-15 00:15:00;26;23;29;12;1;0;0
2020-03-15 00:30:00;25;17;33;17;0;0;0
2020-03-15 00:45:00;28;8;35;8;0;0;0
2020-03-15 01:00:00;15;6;14;4;0;0;1
2020-03-15 01:15:00;7;11;23;11;0;0;0
2020-03-15 01:30:00;12;10;20;7;1;0;0
2020-03-15 01:45:00;19;8;18;2;0;0;0
2020-03-15 02:00:00;17;11;20;5;1;0;0
2020-03-15 02:15:00;11;8;21;2;1;0;0
2020-03-15 02:30:00;12;9;9;5;2;0;0
2020-03-15 02:45:00;7;4;19;3;0;0;1
2020-03-15 03:00:00;8;5;15;1;0;0;0
2020-03-15 03:15:00;6;4;11;3;0;0;0
2020-03-15 03:30:00;5;3;5;1;0;0;0
2020-03-15 03:45:00;11;5;16;4;0;0;0
2020-03-15 04:00:00;11;5;7;2;0;0;0
2020-03-15 04:15:00;7;1;4;2;0;1;0
2020-03-15 04:30:00;6;5;8;0;1;0;1
2020-03-15 04:45:00;6;6;8;2;0;0;0
2020-03-15 05:00:00;10;7;8;1;2;3;0
2020-03-15 05:15:00;10;4;15;2;2;0;0
2020-03-15 05:30:00;11;3;6;5;2;1;0
2020-03-15 05:45:00;13;7;16;5;2;2;0
2020-03-15 06:00:00;6;4;16;3;2;0;1
2020-03-15 06:15:00;16;16;22;6;1;0;0
2020-03-15 06:30:00;10;7;16;2;0;0;0
2020-03-15 06:45:00;14;12;15;4;2;0;0
2020-03-15 07:00:00;23;11;24;2;2;0;0
2020-03-15 07:15:00;18;14;18;5;2;0;0
2020-03-15 07:30:00;20;15;26;7;2;1;2
2020-03-15 07:45:00;19;19;38;7;2;0;0
2020-03-15 08:00:00;25;22;24;8;6;1;0
2020-03-15 08:15:00;29;23;52;11;2;0;0
2020-03-15 08:30:00;28;26;30;17;1;1;0
2020-03-15 08:45:00;42;31;61;20;0;0;0
2020-03-15 09:00:00;28;40;57;18;0;0;0
2020-03-15 09:15:00;46;44;55;20;3;1;0
2020-03-15 09:30:00;41;32;67;22;2;1;0
2020-03-15 09:45:00;70;59;76;36;3;0;0
2020-03-15 10:00:00;57;54;84;24;4;0;1
2020-03-15 10:15:00;71;52;99;28;0;0;0
2020-03-15 10:30:00;64;51;89;27;0;0;0
2020-03-15 10:45:00;97;62;105;37;3;0;0
2020-03-15 11:00:00;62;40;83;37;2;2;1
2020-03-15 11:15:00;69;56;110;51;1;0;0
2020-03-15 11:30:00;70;46;104;44;5;0;0
2020-03-15 11:45:00;82;58;126;40;6;0;0
2020-03-15 12:00:00;88;69;93;34;4;1;0
2020-03-15 12:15:00;66;44;103;42;4;0;0
2020-03-15 12:30:00;84;61;107;44;3;0;3
2020-03-15 12:45:00;91;66;125;54;3;0;1
2020-03-15 13:00:00;89;73;92;42;1;1;1
2020-03-15 13:15:00;90;51;111;62;0;1;0
2020-03-15 13:30:00;89;51;95;53;3;0;0
2020-03-15 13:45:00;111;73;128;67;5;1;0
2020-03-15 14:00:00;99;66;99;60;1;1;0
2020-03-15 14:15:00;116;77;139;71;4;1;0
2020-03-15 14:30:00;104;64;96;54;2;1;0
2020-03-15 14:45:00;98;71;139;63;5;0;0
2020-03-15 15:00:00;115;60;115;62;4;1;0
2020-03-15 15:15:00;106;75;112;54;5;0;0
2020-03-15 15:30:00;83;63;107;50;2;0;0
2020-03-15 15:45:00;117;90;144;62;5;1;0
2020-03-15 16:00:00;100;81;138;63;5;0;1
2020-03-15 16:15:00;105;67;107;65;3;1;3
2020-03-15 16:30:00;108;71;99;50;4;0;0
2020-03-15 16:45:00;112;84;115;66;9;1;0
2020-03-15 17:00:00;110;70;137;60;6;1;0
2020-03-15 17:15:00;98;71;133;71;6;0;0
2020-03-15 17:30:00;120;78;122;80;8;2;1
2020-03-15 17:45:00;109;79;122;63;6;1;1
2020-03-15 18:00:00;100;72;119;46;2;1;0
2020-03-15 18:15:00;106;73;121;64;5;1;0
2020-03-15 18:30:00;89;74;91;44;7;1;1
2020-03-15 18:45:00;100;71;112;52;1;0;0
2020-03-15 19:00:00;89;51;90;40;0;0;0
2020-03-15 19:15:00;83;57;89;37;4;0;0
2020-03-15 19:30:00;68;59;81;37;7;1;0
2020-03-15 19:45:00;71;56;78;30;0;0;0
2020-03-15 20:00:00;67;49;91;36;3;0;1
2020-03-15 20:15:00;67;47;82;23;8;2;0
2020-03-15 20:30:00;40;34;59;19;3;0;1
2020-03-15 20:45:00;51;40;77;28;4;1;1
2020-03-15 21:00:00;43;29;70;23;2;0;2
2020-03-15 21:15:00;49;38;68;31;1;2;1
2020-03-15 21:30:00;32;31;55;23;5;0;0
2020-03-15 21:45:00;47;24;40;18;3;2;0
2020-03-15 22:00:00;26;19;37;14;2;0;0
2020-03-15 22:15:00;32;24;35;19;4;1;0
2020-03-15 22:30:00;27;18;34;15;2;0;1
2020-03-15 22:45:00;36;20;22;13;2;0;1
2020-03-15 23:00:00;30;17;34;6;3;2;1
2020-03-15 23:15:00;23;16;16;6;1;0;0
2020-03-15 23:30:00;13;5;17;6;3;0;0
2020-03-15 23:45:00;17;9;17;6;4;0;0
