DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-09-17 00:00:00;15;2;0;3;0;10;0;0;0
2019-09-17 00:15:00;11;1;0;3;0;14;1;0;0
2019-09-17 00:30:00;5;0;1;2;0;12;1;0;0
2019-09-17 00:45:00;8;2;0;4;0;13;1;0;0
2019-09-17 01:00:00;7;4;0;7;0;12;1;0;0
2019-09-17 01:15:00;2;0;1;4;0;14;1;0;0
2019-09-17 01:30:00;2;1;0;4;0;10;0;0;0
2019-09-17 01:45:00;1;0;0;2;0;14;1;0;0
2019-09-17 02:00:00;5;2;0;3;0;12;1;0;0
2019-09-17 02:15:00;3;1;1;5;0;14;1;0;0
2019-09-17 02:30:00;3;2;0;2;0;12;1;0;0
2019-09-17 02:45:00;6;4;0;1;0;13;0;0;0
2019-09-17 03:00:00;4;0;0;1;0;12;1;0;0
2019-09-17 03:15:00;2;1;0;2;0;14;1;0;0
2019-09-17 03:30:00;3;2;0;3;0;12;1;0;0
2019-09-17 03:45:00;5;3;0;2;0;14;1;0;0
2019-09-17 04:00:00;6;0;0;4;0;12;0;0;0
2019-09-17 04:15:00;7;3;1;8;0;13;1;0;0
2019-09-17 04:30:00;10;4;0;12;0;12;1;0;0
2019-09-17 04:45:00;35;2;0;14;0;14;1;0;0
2019-09-17 05:00:00;70;13;0;23;0;9;0;0;0
2019-09-17 05:15:00;128;10;1;71;0;10;1;0;0
2019-09-17 05:30:00;116;12;4;110;0;8;1;0;0
2019-09-17 05:45:00;155;32;2;201;0;10;0;0;0
2019-09-17 06:00:00;123;33;2;142;0;10;1;0;0
2019-09-17 06:15:00;143;17;1;148;0;10;0;0;0
2019-09-17 06:30:00;95;24;5;183;0;10;1;0;0
2019-09-17 06:45:00;91;17;6;160;20;10;1;0;0
2019-09-17 07:00:00;102;20;9;183;29;10;0;0;0
2019-09-17 07:15:00;84;20;8;193;4;10;1;0;0
2019-09-17 07:30:00;81;27;8;236;9;10;1;0;0
2019-09-17 07:45:00;84;18;4;198;18;10;0;0;0
2019-09-17 08:00:00;130;18;9;187;0;10;1;0;0
2019-09-17 08:15:00;141;13;12;169;3;10;0;0;0
2019-09-17 08:30:00;113;12;7;152;2;10;1;0;0
2019-09-17 08:45:00;109;19;10;153;6;10;1;0;0
2019-09-17 09:00:00;101;13;12;121;0;13;0;0;0
2019-09-17 09:15:00;87;19;15;120;1;13;1;0;0
2019-09-17 09:30:00;85;15;17;103;0;12;0;0;0
2019-09-17 09:45:00;89;12;14;115;3;13;1;0;0
2019-09-17 10:00:00;111;14;24;114;24;13;1;0;0
2019-09-17 10:15:00;109;9;21;107;1;13;1;0;0
2019-09-17 10:30:00;88;10;16;105;1;13;0;0;0
2019-09-17 10:45:00;114;15;17;125;0;13;1;0;0
2019-09-17 11:00:00;97;18;14;116;2;13;1;0;0
2019-09-17 11:15:00;97;21;17;93;0;12;0;0;0
2019-09-17 11:30:00;122;16;14;106;0;13;1;0;0
2019-09-17 11:45:00;115;17;17;110;18;13;1;0;0
2019-09-17 12:00:00;117;24;32;119;4;13;1;0;0
2019-09-17 12:15:00;124;10;20;96;0;13;0;0;0
2019-09-17 12:30:00;131;16;13;98;13;13;1;0;0
2019-09-17 12:45:00;97;20;15;97;0;13;1;0;0
2019-09-17 13:00:00;122;16;15;96;1;12;0;0;0
2019-09-17 13:15:00;163;17;12;121;12;10;1;0;0
2019-09-17 13:30:00;133;17;17;148;2;10;1;0;0
2019-09-17 13:45:00;151;19;15;127;0;10;0;0;0
2019-09-17 14:00:00;136;15;11;142;0;10;1;0;0
2019-09-17 14:15:00;123;22;16;153;0;10;0;0;0
2019-09-17 14:30:00;134;19;21;152;16;10;1;0;0
2019-09-17 14:45:00;134;15;20;159;8;10;1;0;0
2019-09-17 15:00:00;139;20;22;159;6;10;0;0;0
2019-09-17 15:15:00;152;23;17;154;10;10;1;0;0
2019-09-17 15:30:00;159;28;25;164;28;10;1;0;0
2019-09-17 15:45:00;147;24;27;167;7;10;0;0;0
2019-09-17 16:00:00;153;29;31;158;6;10;1;0;0
2019-09-17 16:15:00;166;17;23;169;13;10;0;0;0
