DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-08-29 00:00:00;15;12;10;0;0;11;8;5;9
2020-08-29 00:15:00;13;24;14;4;6;12;15;4;3
2020-08-29 00:30:00;14;16;18;6;5;18;14;2;3
2020-08-29 00:45:00;11;5;6;1;2;9;6;0;0
2020-08-29 01:00:00;13;11;11;3;2;8;13;0;0
2020-08-29 01:15:00;12;20;19;14;9;16;10;1;1
2020-08-29 01:30:00;7;3;2;1;2;12;5;2;0
2020-08-29 01:45:00;6;6;7;2;3;13;6;3;5
2020-08-29 02:00:00;8;9;4;2;1;15;3;0;0
2020-08-29 02:15:00;7;4;4;1;1;3;3;1;1
2020-08-29 02:30:00;7;6;4;4;2;10;4;0;0
2020-08-29 02:45:00;5;8;8;6;5;7;3;0;2
2020-08-29 03:00:00;5;6;6;1;1;8;7;0;0
2020-08-29 03:15:00;13;9;5;2;0;4;3;0;0
2020-08-29 03:30:00;4;5;7;2;2;7;10;2;1
2020-08-29 03:45:00;3;6;0;0;0;3;2;0;0
2020-08-29 04:00:00;2;6;7;4;4;13;8;1;3
2020-08-29 04:15:00;10;4;0;0;0;7;6;0;0
2020-08-29 04:30:00;7;6;8;3;0;3;3;0;0
2020-08-29 04:45:00;6;7;2;0;0;4;4;1;1
2020-08-29 05:00:00;5;0;5;0;0;7;7;1;1
2020-08-29 05:15:00;8;8;7;1;1;16;10;1;1
2020-08-29 05:30:00;9;11;9;4;3;20;10;0;1
2020-08-29 05:45:00;15;16;10;5;5;8;11;1;0
2020-08-29 06:00:00;12;8;13;3;1;10;7;3;4
2020-08-29 06:15:00;19;9;7;1;2;17;9;2;2
2020-08-29 06:30:00;16;10;13;2;3;23;12;1;4
2020-08-29 06:45:00;11;10;7;1;1;13;10;0;0
2020-08-29 07:00:00;17;18;20;7;6;18;8;4;5
2020-08-29 07:15:00;20;20;19;10;7;24;16;2;6
2020-08-29 07:30:00;19;17;23;3;7;14;12;4;4
2020-08-29 07:45:00;33;25;22;5;8;44;13;8;7
2020-08-29 08:00:00;20;16;24;8;9;29;15;4;9
2020-08-29 08:15:00;23;24;24;6;7;35;26;3;6
2020-08-29 08:30:00;34;24;40;10;7;46;26;2;8
2020-08-29 08:45:00;26;25;34;10;10;49;31;9;11
2020-08-29 09:00:00;42;37;46;8;9;60;44;6;13
2020-08-29 09:15:00;47;41;59;14;14;56;51;10;12
2020-08-29 09:30:00;58;68;52;16;9;69;43;11;14
2020-08-29 09:45:00;56;74;68;24;14;83;56;6;13
2020-08-29 10:00:00;64;67;66;26;12;97;73;9;15
2020-08-29 10:15:00;72;71;68;22;15;95;82;7;12
2020-08-29 10:30:00;99;94;69;22;10;103;59;13;20
2020-08-29 10:45:00;87;86;63;15;15;98;72;13;13
2020-08-29 11:00:00;73;75;80;16;11;101;70;13;17
2020-08-29 11:15:00;71;86;95;18;14;101;78;11;19
2020-08-29 11:30:00;99;102;96;20;19;104;92;17;23
2020-08-29 11:45:00;95;98;69;30;17;100;60;11;15
2020-08-29 12:00:00;101;99;67;19;10;100;77;13;17
2020-08-29 12:15:00;90;94;90;20;15;101;82;13;29
2020-08-29 12:30:00;86;103;78;21;12;116;73;13;18
2020-08-29 12:45:00;78;105;73;25;14;113;87;11;17
2020-08-29 13:00:00;98;109;84;22;9;105;72;12;16
2020-08-29 13:15:00;95;95;70;19;14;96;76;12;11
2020-08-29 13:30:00;87;84;85;20;16;92;85;14;18
2020-08-29 13:45:00;81;92;89;24;12;126;94;9;15
2020-08-29 14:00:00;91;83;59;12;9;95;66;10;13
2020-08-29 14:15:00;104;97;82;27;15;111;80;10;14
2020-08-29 14:30:00;86;84;66;31;13;107;86;13;15
2020-08-29 14:45:00;72;81;80;24;9;107;85;6;15
2020-08-29 15:00:00;95;114;94;20;11;83;75;16;24
2020-08-29 15:15:00;89;98;74;19;13;95;56;13;20
2020-08-29 15:30:00;92;87;80;27;11;112;82;7;11
2020-08-29 15:45:00;90;95;85;23;12;94;74;9;13
2020-08-29 16:00:00;91;69;66;14;11;110;65;6;9
2020-08-29 16:15:00;86;104;75;25;12;115;67;11;55
2020-08-29 16:30:00;78;93;67;21;12;95;71;8;14
2020-08-29 16:45:00;99;107;76;19;14;85;69;7;15
2020-08-29 17:00:00;80;84;53;20;15;79;55;13;20
2020-08-29 17:15:00;98;112;91;22;14;91;60;9;15
2020-08-29 17:30:00;96;111;86;28;11;79;68;6;10
2020-08-29 17:45:00;76;80;64;17;13;77;68;6;9
2020-08-29 18:00:00;78;102;58;25;9;79;39;8;11
2020-08-29 18:15:00;62;83;60;13;13;78;70;11;11
2020-08-29 18:30:00;80;89;60;21;12;69;63;8;12
2020-08-29 18:45:00;67;80;56;22;12;69;53;9;20
2020-08-29 19:00:00;66;68;55;21;14;72;41;9;11
2020-08-29 19:15:00;57;61;58;17;15;68;47;7;16
2020-08-29 19:30:00;54;71;52;16;8;48;37;6;7
2020-08-29 19:45:00;59;66;45;24;14;55;29;8;10
2020-08-29 20:00:00;41;48;28;11;9;54;48;6;10
2020-08-29 20:15:00;44;50;34;18;18;51;33;8;15
2020-08-29 20:30:00;38;56;42;18;12;44;27;6;11
2020-08-29 20:45:00;37;43;29;8;15;43;32;4;7
2020-08-29 21:00:00;40;37;30;12;12;38;17;0;5
2020-08-29 21:15:00;46;43;36;11;10;41;24;1;3
2020-08-29 21:30:00;35;35;34;11;7;27;25;2;4
2020-08-29 21:45:00;41;37;32;10;6;33;21;2;5
2020-08-29 22:00:00;28;29;21;6;4;32;20;2;2
2020-08-29 22:15:00;28;35;20;8;9;21;20;4;7
2020-08-29 22:30:00;23;27;14;6;6;33;17;3;4
2020-08-29 22:45:00;31;24;20;9;5;17;13;3;3
2020-08-29 23:00:00;22;22;15;6;7;28;18;1;2
2020-08-29 23:15:00;25;15;10;2;5;34;8;3;5
2020-08-29 23:30:00;24;28;16;7;6;26;13;3;6
2020-08-29 23:45:00;26;23;15;7;9;17;12;1;2
