DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-08-15 00:00:00;17;16;11;3;3;19;10;3;4
2020-08-15 00:15:00;20;22;16;5;5;21;10;1;2
2020-08-15 00:30:00;20;22;20;8;5;23;10;5;8
2020-08-15 00:45:00;10;13;12;2;1;20;8;0;0
2020-08-15 01:00:00;13;12;8;3;1;11;6;0;1
2020-08-15 01:15:00;14;6;4;2;1;17;4;1;1
2020-08-15 01:30:00;8;9;12;7;1;17;11;1;0
2020-08-15 01:45:00;6;7;8;3;6;12;3;2;4
2020-08-15 02:00:00;6;5;7;2;3;11;5;1;2
2020-08-15 02:15:00;8;3;5;2;1;6;4;1;1
2020-08-15 02:30:00;8;9;9;5;0;3;4;1;2
2020-08-15 02:45:00;10;11;8;7;5;8;3;2;3
2020-08-15 03:00:00;8;11;7;3;1;7;5;0;1
2020-08-15 03:15:00;8;5;4;2;1;9;4;0;0
2020-08-15 03:30:00;6;9;9;4;2;7;4;2;4
2020-08-15 03:45:00;3;2;5;1;0;5;3;0;0
2020-08-15 04:00:00;2;4;3;1;0;8;4;0;0
2020-08-15 04:15:00;4;1;1;0;0;2;3;1;2
2020-08-15 04:30:00;7;3;6;0;0;8;10;2;3
2020-08-15 04:45:00;8;1;5;2;0;5;6;0;0
2020-08-15 05:00:00;7;4;5;1;1;12;3;1;1
2020-08-15 05:15:00;2;4;4;1;1;7;3;0;0
2020-08-15 05:30:00;7;4;6;0;0;8;10;1;1
2020-08-15 05:45:00;5;7;11;3;3;8;10;0;1
2020-08-15 06:00:00;5;4;3;2;2;13;4;2;2
2020-08-15 06:15:00;6;7;13;7;1;22;9;2;1
2020-08-15 06:30:00;7;4;1;1;1;10;6;2;2
2020-08-15 06:45:00;8;8;10;4;0;16;4;1;2
2020-08-15 07:00:00;5;4;11;1;2;13;14;2;4
2020-08-15 07:15:00;14;9;13;6;3;21;12;5;6
2020-08-15 07:30:00;18;6;6;1;0;23;8;4;3
2020-08-15 07:45:00;16;9;12;5;2;15;9;4;3
2020-08-15 08:00:00;15;5;14;2;2;23;15;1;6
2020-08-15 08:15:00;10;16;15;2;4;27;18;5;9
2020-08-15 08:30:00;21;14;18;6;4;43;20;5;9
2020-08-15 08:45:00;30;18;22;5;2;41;19;8;12
2020-08-15 09:00:00;17;12;14;3;7;36;12;6;7
2020-08-15 09:15:00;20;31;23;7;7;41;29;3;6
2020-08-15 09:30:00;25;30;28;9;13;54;27;13;17
2020-08-15 09:45:00;27;45;43;16;13;44;25;9;14
2020-08-15 10:00:00;33;28;28;6;12;47;30;11;12
2020-08-15 10:15:00;38;33;33;10;12;59;48;5;12
2020-08-15 10:30:00;29;31;41;7;10;55;30;6;9
