DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-11-17 00:00:00;9;3;4;4;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-17 00:15:00;5;7;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 00:30:00;8;10;3;14;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-17 00:45:00;5;6;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 01:00:00;6;6;3;5;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 01:15:00;3;2;1;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 01:30:00;3;7;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 01:45:00;5;3;4;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 02:00:00;7;3;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 02:15:00;7;3;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 02:30:00;2;5;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 02:45:00;2;3;4;6;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-17 03:00:00;4;6;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 03:15:00;4;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 03:30:00;3;11;8;10;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-17 03:45:00;12;7;8;13;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-17 04:00:00;10;16;8;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 04:15:00;10;13;4;13;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-17 04:30:00;16;21;5;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-17 04:45:00;23;40;15;38;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-11-17 05:00:00;58;119;30;112;4;4;4;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-17 05:15:00;66;109;20;97;1;1;1;3;3;0;0;0;0;0;0;0;0;0;0
2020-11-17 05:30:00;78;121;13;93;4;3;3;6;5;3;0;0;0;0;0;0;0;0;0
2020-11-17 05:45:00;78;103;19;94;2;8;2;3;3;0;0;0;0;0;0;0;0;0;2
2020-11-17 06:00:00;120;126;18;113;8;8;8;4;4;0;0;1;0;0;0;0;0;0;0
2020-11-17 06:15:00;123;168;18;123;5;4;5;9;9;1;0;1;0;0;0;0;0;0;0
