DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-07-21 00:00:00;0;2;1;2;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-21 00:15:00;1;9;0;7;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-21 00:30:00;0;5;0;6;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-07-21 00:45:00;0;8;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-21 01:00:00;0;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-21 01:15:00;0;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-21 01:30:00;1;3;0;4;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-07-21 01:45:00;0;6;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-21 02:00:00;0;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-21 02:15:00;0;4;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-21 02:30:00;0;3;0;5;3;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0
2020-07-21 02:45:00;1;5;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-21 03:00:00;0;4;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-07-21 03:15:00;0;4;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-21 03:30:00;0;5;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-21 03:45:00;0;5;0;3;4;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-07-21 04:00:00;1;8;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-21 04:15:00;0;13;0;6;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-07-21 04:30:00;0;9;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-21 04:45:00;2;16;0;7;9;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
2020-07-21 05:00:00;1;26;1;14;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-21 05:15:00;1;30;6;25;11;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-07-21 05:30:00;7;46;7;35;7;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-07-21 05:45:00;12;64;14;33;21;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-07-21 06:00:00;4;57;13;35;11;1;3;0;0;2;2;0;2;2;0;0;0;0;0;0
2020-07-21 06:15:00;14;97;19;56;17;3;1;1;2;0;1;0;0;1;0;0;0;0;0;0
2020-07-21 06:30:00;21;78;32;46;26;5;4;3;4;2;2;3;2;2;1;0;0;0;0;0
2020-07-21 06:45:00;37;87;48;51;29;9;8;3;2;3;1;2;4;0;0;2;0;1;0;0
