2020-07-28 10:00:00;16;84;21;40;46;3;2;9;1;6;3;1;6;3;0;2;0;8;0;0
2020-07-28 10:15:00;17;80;20;58;52;8;5;8;2;8;4;1;7;5;1;0;0;1;0;0
2020-07-28 10:30:00;16;79;18;60;45;4;6;9;5;10;8;3;11;9;1;0;4;0;0;0
2020-07-28 10:45:00;18;81;23;56;50;5;2;9;5;11;2;1;12;2;0;2;0;35;0;0
2020-07-28 11:00:00;14;63;16;35;49;7;2;12;5;11;9;1;10;9;0;0;0;5;0;0
2020-07-28 11:15:00;19;70;22;52;45;13;1;7;3;8;5;3;9;5;2;1;1;9;0;0
2020-07-28 11:30:00;19;59;31;68;55;7;8;12;8;14;5;5;13;6;0;2;1;0;0;0
2020-07-28 11:45:00;9;83;24;39;61;8;7;5;3;10;6;2;9;7;1;0;0;1;0;0
2020-07-28 12:00:00;16;85;21;65;50;7;7;4;3;14;12;2;14;10;1;4;1;5;0;0
2020-07-28 12:15:00;11;61;19;63;47;6;4;9;10;12;9;8;12;10;0;2;2;14;0;0
2020-07-28 12:30:00;10;79;21;63;48;3;3;5;4;7;5;1;8;5;2;3;1;5;0;2
2020-07-28 12:45:00;6;73;21;58;63;6;4;9;6;15;9;4;14;7;1;0;10;0;1;0
2020-07-28 13:00:00;9;101;22;62;48;5;7;8;7;16;9;6;17;9;0;0;0;0;0;0
2020-07-28 13:15:00;11;91;13;49;44;7;3;12;4;11;3;3;10;4;0;7;5;5;0;0
2020-07-28 13:30:00;17;77;34;69;44;7;4;6;8;7;5;7;8;4;3;3;14;6;0;0
2020-07-28 13:45:00;11;78;20;66;62;2;4;14;4;15;9;1;15;9;0;1;3;21;1;0
2020-07-28 14:00:00;14;60;27;65;30;5;4;10;5;21;5;1;19;5;2;3;44;6;0;0
2020-07-28 14:15:00;16;73;28;63;44;2;6;12;6;13;4;3;13;4;2;1;4;3;0;0
2020-07-28 14:30:00;10;54;20;56;33;3;3;5;5;9;3;3;8;3;0;4;0;26;0;0
2020-07-28 14:45:00;10;40;16;42;29;1;2;4;1;10;3;0;9;4;1;1;0;4;0;0
2020-07-28 15:00:00;14;79;22;71;63;4;9;13;2;16;11;3;16;11;1;0;1;0;0;1
2020-07-28 15:15:00;22;83;31;67;38;8;8;10;6;14;5;4;12;3;7;1;49;7;2;8
2020-07-28 15:30:00;20;85;21;77;31;1;7;18;13;18;10;10;20;12;1;0;1;0;0;0
2020-07-28 15:45:00;11;97;21;85;54;5;2;10;6;20;7;3;21;6;3;4;31;5;0;0
2020-07-28 16:00:00;19;94;32;94;53;6;5;9;9;23;12;7;21;12;1;4;1;0;0;0
2020-07-28 16:15:00;18;99;36;92;52;3;2;7;8;18;16;5;17;16;0;1;0;0;0;0
2020-07-28 16:30:00;17;94;30;96;60;3;7;8;6;17;14;4;18;14;1;1;2;39;0;1
2020-07-28 16:45:00;19;108;42;87;43;1;1;9;4;18;11;1;17;12;1;7;5;6;0;0
2020-07-28 17:00:00;13;84;31;110;59;2;11;6;5;24;16;0;22;15;4;0;2;0;0;0
2020-07-28 17:15:00;23;88;31;87;34;2;4;6;4;24;9;0;22;9;4;1;21;19;0;0
2020-07-28 17:30:00;12;82;23;62;31;3;7;8;3;16;8;1;16;8;1;3;1;0;0;0
2020-07-28 17:45:00;12;72;23;64;25;1;1;10;3;17;6;2;16;7;6;1;15;3;0;0
2020-07-28 18:00:00;9;62;17;68;37;4;5;7;2;19;5;1;20;5;1;1;4;0;0;0
2020-07-28 18:15:00;7;66;13;64;34;2;4;7;2;16;11;1;15;10;0;6;0;29;1;0
2020-07-28 18:30:00;5;36;13;54;22;2;1;1;1;13;5;0;14;6;3;1;5;0;0;0
2020-07-28 18:45:00;6;52;12;49;23;2;1;8;4;14;3;0;14;4;1;0;0;7;0;0
2020-07-28 19:00:00;4;38;7;38;14;2;3;3;3;9;6;1;9;6;1;1;1;0;0;0
2020-07-28 19:15:00;3;39;6;32;19;2;0;1;2;8;4;2;9;4;1;0;1;0;19;0
