DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-03-03 00:00:00;13;3;5;3;0;0;0;10;0;0;0;0;0
2020-03-03 00:15:00;10;8;8;4;1;1;2;17;0;0;0;0;0
2020-03-03 00:30:00;10;8;7;2;2;1;0;17;0;0;0;0;0
2020-03-03 00:45:00;7;4;10;5;2;1;1;16;0;0;0;0;0
2020-03-03 01:00:00;9;5;5;0;0;0;0;13;0;0;0;0;0
2020-03-03 01:15:00;10;1;3;1;0;0;0;4;0;0;0;0;0
2020-03-03 01:30:00;10;1;4;1;0;0;0;11;0;0;0;0;0
2020-03-03 01:45:00;7;2;2;3;0;0;0;4;0;0;0;0;0
2020-03-03 02:00:00;11;0;1;1;1;0;1;7;0;0;0;0;0
2020-03-03 02:15:00;6;4;4;3;2;2;0;3;0;0;0;0;0
2020-03-03 02:30:00;8;3;6;0;0;0;0;7;0;0;0;0;0
2020-03-03 02:45:00;4;3;3;3;0;0;0;3;0;0;0;0;0
2020-03-03 03:00:00;9;5;5;1;0;0;0;9;0;0;0;0;0
2020-03-03 03:15:00;3;1;0;0;0;0;0;1;0;0;0;0;0
2020-03-03 03:30:00;8;3;5;2;1;1;0;9;0;0;0;0;0
2020-03-03 03:45:00;4;5;4;0;0;0;1;6;0;0;0;0;0
2020-03-03 04:00:00;10;3;4;2;0;0;1;8;0;0;0;0;0
2020-03-03 04:15:00;13;7;5;2;0;0;0;10;0;0;0;0;0
2020-03-03 04:30:00;10;5;7;3;0;0;2;19;0;0;0;0;0
2020-03-03 04:45:00;13;4;5;0;2;2;2;15;0;0;0;0;0
2020-03-03 05:00:00;22;18;20;7;3;2;1;27;0;0;0;0;0
2020-03-03 05:15:00;51;20;23;13;4;6;10;51;0;0;0;0;0
2020-03-03 05:30:00;55;10;21;7;8;8;4;107;0;0;0;0;0
2020-03-03 05:45:00;65;26;30;7;7;8;3;120;0;0;0;0;0
2020-03-03 06:00:00;98;19;27;12;5;8;8;93;0;0;0;0;0
2020-03-03 06:15:00;123;11;16;9;6;10;6;107;0;0;0;0;0
2020-03-03 06:30:00;129;26;29;14;17;45;15;170;1;2;0;0;0
2020-03-03 06:45:00;105;26;28;21;20;28;17;196;1;6;0;0;0
2020-03-03 07:00:00;178;27;34;23;13;12;4;214;0;0;0;0;0
2020-03-03 07:15:00;193;24;27;22;22;23;29;213;1;1;0;0;0
2020-03-03 07:30:00;218;27;31;27;19;21;22;239;1;2;0;0;0
2020-03-03 07:45:00;180;32;35;25;29;29;30;216;2;4;0;0;0
2020-03-03 08:00:00;179;17;26;13;26;27;30;212;3;1;0;0;0
2020-03-03 08:15:00;166;21;31;23;26;27;26;213;4;3;0;0;0
2020-03-03 08:30:00;146;19;23;25;27;28;23;179;2;0;0;0;0
2020-03-03 08:45:00;176;38;35;24;33;33;29;209;4;1;0;0;0
2020-03-03 09:00:00;150;26;31;24;31;40;19;185;3;1;0;0;0
2020-03-03 09:15:00;132;17;20;15;30;31;29;190;3;0;0;0;0
2020-03-03 09:30:00;175;17;25;18;30;35;26;195;6;1;0;0;0
2020-03-03 09:45:00;164;23;25;27;36;41;36;205;5;3;0;0;0
2020-03-03 10:00:00;158;23;31;21;34;38;5;200;3;1;0;0;0
2020-03-03 10:15:00;177;26;30;26;31;32;6;191;3;1;0;0;0
2020-03-03 10:30:00;181;15;20;15;33;34;24;217;2;0;0;0;0
2020-03-03 10:45:00;154;22;25;24;19;24;12;160;5;0;0;0;0
2020-03-03 11:00:00;161;29;37;28;41;41;18;201;2;0;0;0;0
2020-03-03 11:15:00;173;17;19;15;32;30;14;208;3;0;0;0;0
2020-03-03 11:30:00;189;22;29;23;39;44;27;194;3;4;0;0;0
2020-03-03 11:45:00;146;24;27;21;32;35;20;176;0;3;0;0;0
2020-03-03 12:00:00;175;27;27;20;38;39;20;186;5;1;0;0;0
2020-03-03 12:15:00;175;24;30;18;26;30;13;155;4;1;0;0;0
2020-03-03 12:30:00;193;27;33;24;32;30;25;198;0;2;0;0;0
2020-03-03 12:45:00;163;26;31;27;25;32;14;188;1;2;0;0;0
2020-03-03 13:00:00;167;25;29;21;31;34;28;195;1;3;0;0;0
2020-03-03 13:15:00;186;19;19;18;28;32;34;249;0;0;0;0;0
2020-03-03 13:30:00;175;16;23;20;20;22;14;178;1;1;0;0;0
2020-03-03 13:45:00;146;15;23;19;35;39;11;164;2;2;0;0;0
2020-03-03 14:00:00;174;26;30;19;42;42;1;216;0;1;0;0;0
2020-03-03 14:15:00;190;26;33;29;24;26;5;189;2;3;0;0;0
2020-03-03 14:30:00;205;20;29;13;39;42;20;192;1;5;0;0;0
2020-03-03 14:45:00;201;16;19;17;22;21;15;207;0;2;0;0;0
2020-03-03 15:00:00;165;25;26;23;23;25;21;188;1;3;0;0;0
2020-03-03 15:15:00;207;19;29;22;42;38;18;216;2;0;0;0;0
2020-03-03 15:30:00;198;19;24;17;33;32;15;208;1;2;0;0;0
2020-03-03 15:45:00;205;19;24;21;37;37;23;198;4;2;0;0;0
2020-03-03 16:00:00;208;21;23;23;38;38;17;222;5;1;0;0;0
2020-03-03 16:15:00;226;22;23;21;43;44;15;236;0;1;0;0;0
2020-03-03 16:30:00;218;25;28;17;38;40;25;239;1;0;0;0;0
2020-03-03 16:45:00;213;15;15;12;41;45;17;214;3;0;0;0;0
