DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-02-21 00:00:00;5;8;21;4;11;7;5;2;5;7;0;0;0;0
2020-02-21 00:15:00;9;7;28;8;11;7;5;0;3;4;0;0;0;0
2020-02-21 00:30:00;7;4;30;6;10;8;6;2;4;6;0;0;0;0
2020-02-21 00:45:00;5;3;22;6;10;9;4;1;5;8;0;0;0;0
2020-02-21 01:00:00;4;3;23;8;9;10;3;0;2;5;0;0;0;0
2020-02-21 01:15:00;10;11;25;3;9;11;3;1;6;8;0;0;0;0
2020-02-21 01:30:00;4;5;23;5;19;9;3;1;1;5;0;0;0;0
2020-02-21 01:45:00;9;5;17;1;21;11;4;1;6;8;0;0;0;0
2020-02-21 02:00:00;4;5;14;2;8;7;3;1;3;7;0;0;0;0
2020-02-21 02:15:00;6;5;20;3;16;18;7;0;3;7;0;0;0;0
2020-02-21 02:30:00;6;4;11;2;8;5;3;0;4;3;0;0;0;0
2020-02-21 02:45:00;7;7;11;3;11;9;1;0;2;10;0;0;0;0
2020-02-21 03:00:00;6;6;18;1;5;8;3;0;2;3;0;0;0;0
2020-02-21 03:15:00;3;5;14;3;12;8;5;0;1;1;0;0;0;0
2020-02-21 03:30:00;8;6;19;1;8;10;1;1;3;2;0;0;0;0
2020-02-21 03:45:00;5;5;12;2;7;9;4;0;4;4;0;0;0;0
2020-02-21 04:00:00;6;6;8;2;11;8;6;2;1;6;0;0;0;0
2020-02-21 04:15:00;3;8;19;5;9;10;2;0;3;8;0;0;0;0
2020-02-21 04:30:00;12;15;23;4;17;12;4;1;6;10;0;0;0;0
2020-02-21 04:45:00;16;19;19;2;11;14;4;0;7;16;0;0;0;0
2020-02-21 05:00:00;34;54;20;6;13;7;7;4;10;18;0;0;0;0
2020-02-21 05:15:00;91;80;34;23;12;22;8;1;16;11;0;0;0;0
2020-02-21 05:30:00;97;74;47;33;26;23;9;7;17;14;0;0;0;0
2020-02-21 05:45:00;95;57;70;37;26;27;19;7;44;61;0;0;0;0
2020-02-21 06:00:00;84;50;42;27;21;26;21;6;32;48;0;0;0;0
2020-02-21 06:15:00;86;54;53;35;42;43;17;7;28;33;0;0;0;0
2020-02-21 06:30:00;134;86;80;58;47;44;24;11;24;34;0;0;0;0
2020-02-21 06:45:00;122;87;97;60;45;45;28;11;25;28;0;0;0;0
