DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-03-09 00:00:00;6;1;0;7;8;0;8;5;1;6
2020-03-09 00:15:00;9;8;0;4;10;1;9;5;9;8
2020-03-09 00:30:00;6;3;0;3;4;0;3;2;5;5
2020-03-09 00:45:00;5;1;0;3;2;2;3;2;1;3
2020-03-09 01:00:00;1;2;0;7;5;0;5;6;2;0
2020-03-09 01:15:00;4;3;3;4;4;0;3;3;4;4
2020-03-09 01:30:00;5;5;0;4;1;0;2;3;5;4
2020-03-09 01:45:00;0;0;0;4;3;1;3;4;0;0
2020-03-09 02:00:00;2;1;0;1;6;0;6;1;1;2
2020-03-09 02:15:00;5;1;0;3;3;1;3;2;2;4
2020-03-09 02:30:00;0;0;0;2;1;0;0;1;0;0
2020-03-09 02:45:00;7;7;1;2;1;1;1;2;5;7
2020-03-09 03:00:00;2;2;1;1;0;0;0;1;5;2
2020-03-09 03:15:00;4;3;1;1;0;1;0;0;4;4
2020-03-09 03:30:00;0;1;1;2;0;0;0;2;1;1
2020-03-09 03:45:00;2;7;0;4;6;3;5;2;7;0
2020-03-09 04:00:00;3;2;0;2;3;2;3;1;2;4
2020-03-09 04:15:00;6;4;1;4;9;0;8;2;3;5
2020-03-09 04:30:00;3;2;0;7;5;3;5;5;2;3
2020-03-09 04:45:00;14;6;1;5;19;3;19;6;6;13
2020-03-09 05:00:00;20;9;1;19;20;3;18;19;13;16
2020-03-09 05:15:00;42;16;2;33;63;15;74;34;19;36
2020-03-09 05:30:00;30;26;4;43;55;17;60;52;32;28
2020-03-09 05:45:00;42;24;3;54;84;14;85;55;26;40
2020-03-09 06:00:00;28;20;2;38;48;10;48;41;20;25
2020-03-09 06:15:00;60;57;3;117;85;26;102;95;67;35
2020-03-09 06:30:00;60;52;6;138;123;30;117;148;50;48
2020-03-09 06:45:00;59;39;6;155;145;23;147;156;32;55
2020-03-09 07:00:00;55;44;10;177;145;29;155;174;45;45
2020-03-09 07:15:00;58;55;12;166;162;25;154;183;53;51
2020-03-09 07:30:00;86;59;15;180;169;73;172;188;54;74
2020-03-09 07:45:00;92;56;25;141;145;124;138;170;64;76
2020-03-09 08:00:00;61;51;19;128;134;39;141;132;56;55
2020-03-09 08:15:00;80;51;26;115;120;27;122;126;47;65
2020-03-09 08:30:00;54;49;14;102;107;33;118;113;47;48
2020-03-09 08:45:00;77;54;11;82;100;28;103;92;55;67
2020-03-09 09:00:00;59;69;9;77;84;26;87;103;65;53
2020-03-09 09:15:00;59;33;15;70;81;31;90;82;41;53
2020-03-09 09:30:00;53;47;12;65;88;21;88;73;54;48
2020-03-09 09:45:00;64;53;21;71;57;21;74;55;56;54
2020-03-09 10:00:00;57;61;19;60;74;202;87;63;57;51
2020-03-09 10:15:00;43;86;20;64;88;23;98;67;62;45
2020-03-09 10:30:00;42;83;32;53;82;35;88;66;62;44
2020-03-09 10:45:00;73;80;15;58;74;20;79;65;70;64
2020-03-09 11:00:00;72;48;17;56;62;29;62;67;52;63
2020-03-09 11:15:00;74;59;15;50;66;19;64;60;56;55
2020-03-09 11:30:00;74;69;20;51;66;21;69;63;77;66
2020-03-09 11:45:00;68;66;16;66;68;20;76;61;67;66
2020-03-09 12:00:00;60;69;17;49;56;20;57;49;71;51
2020-03-09 12:15:00;72;57;27;53;68;27;79;58;62;62
2020-03-09 12:30:00;62;83;16;64;77;21;75;64;72;53
2020-03-09 12:45:00;61;62;12;52;66;25;67;72;58;60
2020-03-09 13:00:00;96;82;13;78;61;22;28;114;88;76
2020-03-09 13:15:00;102;93;13;72;82;35;81;91;105;93
2020-03-09 13:30:00;75;66;9;68;81;31;84;99;61;71
2020-03-09 13:45:00;73;39;13;69;79;26;87;71;44;60
2020-03-09 14:00:00;103;77;17;51;79;187;88;63;87;91
2020-03-09 14:15:00;95;87;25;55;83;20;86;63;91;79
2020-03-09 14:30:00;102;124;23;53;81;38;98;77;116;91
2020-03-09 14:45:00;116;86;24;67;94;21;93;80;91;102
2020-03-09 15:00:00;99;86;20;65;96;22;96;66;96;91
2020-03-09 15:15:00;126;119;22;68;85;28;96;77;131;112
2020-03-09 15:30:00;109;108;28;61;66;29;74;63;117;99
2020-03-09 15:45:00;125;119;19;69;89;25;92;70;123;111
2020-03-09 16:00:00;163;141;27;65;99;48;111;87;149;138
2020-03-09 16:15:00;131;120;23;64;110;34;107;87;123;120
2020-03-09 16:30:00;118;125;22;73;100;31;97;85;129;118
2020-03-09 16:45:00;139;117;29;79;115;23;117;72;117;130
2020-03-09 17:00:00;120;95;30;88;108;28;112;102;101;109
2020-03-09 17:15:00;122;122;40;61;100;24;103;81;128;118
2020-03-09 17:30:00;101;96;18;79;106;33;112;90;102;100
2020-03-09 17:45:00;104;93;10;68;87;29;87;90;88;88
2020-03-09 18:00:00;82;78;21;56;82;21;86;60;85;77
2020-03-09 18:15:00;83;75;22;47;61;18;65;41;84;67
2020-03-09 18:30:00;68;55;22;65;67;20;67;61;64;58
2020-03-09 18:45:00;73;47;13;53;68;20;72;52;55;65
2020-03-09 19:00:00;62;48;24;43;64;22;69;43;50;54
2020-03-09 19:15:00;54;42;14;27;47;15;51;30;46;48
2020-03-09 19:30:00;57;35;12;42;48;10;49;38;39;48
2020-03-09 19:45:00;48;24;10;28;41;20;45;32;30;34
2020-03-09 20:00:00;49;48;13;30;50;12;51;32;48;43
2020-03-09 20:15:00;37;38;6;35;31;14;35;31;34;35
2020-03-09 20:30:00;26;22;6;19;30;11;33;17;23;22
2020-03-09 20:45:00;35;33;5;30;43;6;46;26;35;30
2020-03-09 21:00:00;40;20;4;22;43;12;49;23;31;30
2020-03-09 21:15:00;42;24;6;20;45;12;46;30;26;36
2020-03-09 21:30:00;36;22;5;21;35;6;33;18;17;32
2020-03-09 21:45:00;33;19;18;17;24;6;24;15;23;31
2020-03-09 22:00:00;27;25;3;19;25;5;25;19;26;20
2020-03-09 22:15:00;41;43;10;18;26;8;32;20;46;34
2020-03-09 22:30:00;24;12;1;7;18;5;18;9;14;19
2020-03-09 22:45:00;30;15;3;12;15;2;15;13;17;24
2020-03-09 23:00:00;12;10;2;11;12;5;10;9;12;11
2020-03-09 23:15:00;12;9;0;8;15;3;15;8;9;11
2020-03-09 23:30:00;8;9;1;10;13;4;13;11;9;6
2020-03-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
