DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-07-13 00:00:00;0;8;1;1;1;0;14;8;1;1
2020-07-13 00:15:00;0;15;1;0;1;2;19;15;1;0
2020-07-13 00:30:00;0;8;3;0;1;0;11;6;1;1
2020-07-13 00:45:00;0;17;0;0;1;1;20;9;1;1
2020-07-13 01:00:00;0;9;0;1;2;3;9;7;0;0
2020-07-13 01:15:00;0;14;0;0;0;0;7;2;1;1
2020-07-13 01:30:00;0;5;0;1;0;0;7;6;1;1
2020-07-13 01:45:00;0;7;0;1;0;0;4;5;0;0
2020-07-13 02:00:00;0;6;0;0;0;0;4;3;0;0
2020-07-13 02:15:00;0;7;0;0;1;0;10;0;0;0
2020-07-13 02:30:00;0;5;0;0;0;2;3;3;0;0
2020-07-13 02:45:00;0;8;0;0;0;0;3;2;0;0
2020-07-13 03:00:00;0;3;0;0;0;0;6;5;0;0
2020-07-13 03:15:00;0;5;0;0;0;0;5;4;0;0
2020-07-13 03:30:00;0;5;0;0;0;0;7;3;0;0
2020-07-13 03:45:00;0;7;0;0;0;2;10;2;0;0
2020-07-13 04:00:00;0;7;0;0;0;4;6;4;0;0
2020-07-13 04:15:00;0;14;0;0;0;7;8;4;1;0
2020-07-13 04:30:00;0;12;0;0;1;13;7;8;2;0
2020-07-13 04:45:00;0;25;1;3;1;37;35;13;2;1
2020-07-13 05:00:00;0;26;0;2;3;63;66;44;2;4
2020-07-13 05:15:00;0;49;0;3;1;161;104;88;9;14
2020-07-13 05:30:00;0;69;1;5;3;192;78;112;5;11
2020-07-13 05:45:00;0;63;3;6;11;120;57;89;10;20
2020-07-13 06:00:00;0;65;20;19;24;102;62;86;11;12
2020-07-13 06:15:00;0;82;3;11;5;145;50;108;24;26
2020-07-13 06:30:00;0;90;1;6;7;172;62;146;20;28
2020-07-13 06:45:00;0;102;4;8;6;193;66;141;28;47
2020-07-13 07:00:00;0;84;8;12;7;135;71;154;15;24
2020-07-13 07:15:00;0;96;9;22;16;179;86;179;15;23
2020-07-13 07:30:00;0;119;18;16;17;193;86;190;24;24
2020-07-13 07:45:00;0;130;7;11;14;189;98;189;22;22
2020-07-13 08:00:00;0;99;12;13;16;148;86;147;18;18
2020-07-13 08:15:00;0;123;7;12;11;137;82;139;7;6
2020-07-13 08:30:00;0;103;6;12;11;124;69;142;10;10
2020-07-13 08:45:00;0;100;5;13;13;89;89;128;12;12
2020-07-13 09:00:00;0;93;6;18;18;70;86;143;10;6
2020-07-13 09:15:00;0;100;7;10;13;54;79;123;7;4
2020-07-13 09:30:00;0;104;8;17;17;49;72;112;4;3
2020-07-13 09:45:00;0;105;21;13;11;67;83;132;9;5
2020-07-13 10:00:00;0;104;7;12;13;53;93;118;12;7
2020-07-13 10:15:00;0;108;12;15;19;40;87;116;10;5
2020-07-13 10:30:00;0;124;12;15;17;43;83;141;11;10
2020-07-13 10:45:00;0;112;10;13;9;45;87;121;11;3
2020-07-13 11:00:00;0;131;8;15;14;38;95;139;6;4
2020-07-13 11:15:00;0;115;8;13;12;40;73;109;10;3
2020-07-13 11:30:00;0;135;6;16;16;53;87;126;15;8
2020-07-13 11:45:00;0;131;18;17;26;37;89;111;13;7
2020-07-13 12:00:00;0;127;17;21;28;45;82;136;8;1
2020-07-13 12:15:00;0;135;16;21;21;54;91;113;19;4
2020-07-13 12:30:00;0;122;12;24;25;45;71;118;6;2
2020-07-13 12:45:00;0;122;11;17;24;55;85;119;8;4
2020-07-13 13:00:00;0;106;9;20;22;74;92;107;11;2
2020-07-13 13:15:00;0;150;18;29;32;102;97;139;10;11
2020-07-13 13:30:00;0;125;12;20;24;122;93;128;16;13
2020-07-13 13:45:00;0;115;23;24;40;132;108;166;14;12
2020-07-13 14:00:00;0;158;26;59;73;78;96;151;7;7
2020-07-13 14:15:00;0;175;29;80;98;40;91;129;10;4
2020-07-13 14:30:00;0;193;33;92;100;41;95;128;7;2
2020-07-13 14:45:00;0;180;21;55;57;40;101;155;7;4
2020-07-13 15:00:00;0;172;35;56;55;31;84;133;4;7
2020-07-13 15:15:00;0;159;30;64;80;35;95;147;9;5
2020-07-13 15:30:00;0;133;33;57;64;36;115;163;13;6
2020-07-13 15:45:00;0;164;31;41;61;39;94;156;6;4
2020-07-13 16:00:00;0;192;39;71;85;34;91;142;14;9
2020-07-13 16:15:00;0;207;33;58;56;22;117;153;12;1
2020-07-13 16:30:00;0;157;15;58;59;25;114;146;13;5
2020-07-13 16:45:00;0;180;18;43;56;30;108;141;7;4
2020-07-13 17:00:00;0;148;21;57;64;19;121;145;8;2
2020-07-13 17:15:00;0;192;16;41;48;20;112;149;15;4
2020-07-13 17:30:00;0;158;13;45;50;36;101;129;13;2
2020-07-13 17:45:00;0;144;20;33;33;25;108;139;9;3
2020-07-13 18:00:00;0;134;19;34;42;28;103;139;8;7
2020-07-13 18:15:00;0;144;17;32;34;20;93;104;5;3
2020-07-13 18:30:00;0;111;7;23;31;16;93;112;7;3
2020-07-13 18:45:00;0;129;10;21;26;18;84;104;6;5
2020-07-13 19:00:00;0;105;7;14;23;20;79;97;10;5
2020-07-13 19:15:00;0;104;8;13;25;11;73;84;2;0
2020-07-13 19:30:00;0;83;3;9;10;15;67;70;6;2
2020-07-13 19:45:00;0;85;4;8;8;15;64;70;5;1
2020-07-13 20:00:00;0;90;4;10;4;18;57;67;3;0
2020-07-13 20:15:00;0;77;5;5;5;7;61;53;5;2
2020-07-13 20:30:00;0;70;2;5;6;32;58;67;1;1
2020-07-13 20:45:00;0;66;2;4;4;52;58;68;4;1
2020-07-13 21:00:00;0;71;1;7;9;86;84;80;9;5
2020-07-13 21:15:00;0;47;0;2;6;140;74;93;3;5
2020-07-13 21:30:00;0;58;8;8;10;92;60;71;7;7
2020-07-13 21:45:00;0;69;4;47;54;24;51;44;3;3
2020-07-13 22:00:00;0;110;27;73;81;10;53;41;1;0
2020-07-13 22:15:00;0;83;7;25;25;6;43;43;8;0
2020-07-13 22:30:00;0;42;4;4;4;5;30;36;1;0
2020-07-13 22:45:00;0;27;0;4;2;9;32;25;5;0
2020-07-13 23:00:00;0;33;4;2;7;2;22;16;1;0
2020-07-13 23:15:00;0;21;0;0;2;1;29;24;2;2
2020-07-13 23:30:00;0;18;1;0;2;1;25;14;1;0
2020-07-13 23:45:00;0;24;0;0;0;1;15;14;2;1
