DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2019-12-16 00:00:00;14;3;4;1;1;1;0;15;0;0;0;0;0
2019-12-16 00:15:00;15;4;6;4;1;1;1;13;0;0;0;0;0
2019-12-16 00:30:00;6;5;8;1;0;0;0;18;0;0;0;0;0
2019-12-16 00:45:00;4;4;8;3;0;0;0;19;0;0;0;0;0
2019-12-16 01:00:00;10;7;11;3;0;0;0;11;0;0;0;0;0
2019-12-16 01:15:00;9;3;8;0;0;0;0;12;0;0;0;0;0
2019-12-16 01:30:00;9;1;3;0;0;0;0;6;0;0;0;0;0
2019-12-16 01:45:00;8;5;5;3;0;0;0;8;0;0;0;0;0
2019-12-16 02:00:00;11;2;2;1;0;0;0;6;0;0;0;0;0
2019-12-16 02:15:00;8;1;1;0;0;0;0;2;0;0;0;0;0
2019-12-16 02:30:00;4;3;4;3;0;0;0;11;0;0;0;0;0
2019-12-16 02:45:00;9;4;3;0;0;0;0;4;0;0;0;0;0
2019-12-16 03:00:00;6;3;3;0;0;0;0;4;0;0;0;0;0
2019-12-16 03:15:00;4;1;0;1;0;0;0;2;0;0;0;0;0
2019-12-16 03:30:00;7;3;3;0;1;1;0;5;0;0;0;0;0
2019-12-16 03:45:00;9;6;6;3;1;1;1;6;0;0;0;0;0
2019-12-16 04:00:00;10;5;5;3;0;0;2;12;0;0;0;0;0
2019-12-16 04:15:00;16;9;8;2;1;1;0;14;0;0;0;0;0
2019-12-16 04:30:00;18;2;6;2;1;1;0;13;0;0;0;0;0
2019-12-16 04:45:00;16;3;6;4;2;1;1;10;0;0;0;0;0
2019-12-16 05:00:00;18;5;8;3;5;4;2;30;0;0;0;0;0
2019-12-16 05:15:00;26;8;11;4;6;8;4;40;0;0;0;0;0
2019-12-16 05:30:00;73;13;18;9;5;5;10;89;0;0;0;0;0
2019-12-16 05:45:00;46;16;23;12;12;15;13;94;0;0;0;0;0
2019-12-16 06:00:00;77;14;22;11;8;11;5;104;0;0;0;0;0
2019-12-16 06:15:00;81;15;24;10;3;7;11;105;0;0;0;0;0
2019-12-16 06:30:00;117;19;28;14;12;19;12;191;2;0;0;0;0
2019-12-16 06:45:00;132;23;28;16;15;17;19;212;0;2;0;0;0
2019-12-16 07:00:00;152;16;19;16;13;17;14;168;0;0;0;0;0
2019-12-16 07:15:00;193;21;24;20;19;23;28;239;0;4;0;0;0
2019-12-16 07:30:00;48;6;8;8;6;6;6;45;0;1;0;0;0
2019-12-16 07:45:00;
2019-12-16 08:00:00;
2019-12-16 08:15:00;
2019-12-16 08:30:00;
2019-12-16 08:45:00;
2019-12-16 09:00:00;33;5;4;1;5;4;5;47;0;1;0;0;0
2019-12-16 09:15:00;195;22;35;28;32;34;29;213;3;0;0;0;0
2019-12-16 09:30:00;158;25;27;21;33;36;32;222;4;1;0;0;0
2019-12-16 09:45:00;179;24;27;19;29;32;8;209;7;2;0;0;0
2019-12-16 10:00:00;206;22;25;21;31;34;5;218;4;0;0;0;0
2019-12-16 10:15:00;197;29;28;22;29;31;1;247;1;1;0;0;0
2019-12-16 10:30:00;204;24;24;23;33;37;11;203;3;1;0;0;0
2019-12-16 10:45:00;200;29;27;26;52;54;17;218;6;0;0;0;0
2019-12-16 11:00:00;148;22;24;24;32;35;19;193;7;0;0;0;0
2019-12-16 11:15:00;224;23;34;25;36;37;20;226;2;0;0;0;0
2019-12-16 11:30:00;224;24;28;17;44;46;32;244;3;0;0;0;0
2019-12-16 11:45:00;219;21;27;23;29;30;29;244;0;3;0;0;0
2019-12-16 12:00:00;192;22;26;24;44;48;20;231;9;1;0;0;0
2019-12-16 12:15:00;216;20;26;21;26;29;17;247;3;2;0;0;0
2019-12-16 12:30:00;188;23;26;22;34;33;23;233;1;3;0;0;0
2019-12-16 12:45:00;233;22;29;19;27;28;32;215;1;2;0;0;0
2019-12-16 13:00:00;216;18;28;17;29;31;30;222;2;0;0;0;0
2019-12-16 13:15:00;213;18;23;20;23;26;28;242;2;3;0;0;0
2019-12-16 13:30:00;187;18;23;15;20;24;30;228;3;2;0;0;0
2019-12-16 13:45:00;201;20;26;20;43;47;25;223;3;2;0;0;0
2019-12-16 14:00:00;218;29;28;24;36;36;25;217;0;4;0;0;0
2019-12-16 14:15:00;224;26;32;28;33;36;30;223;3;3;0;0;0
2019-12-16 14:30:00;205;24;29;26;32;37;27;229;3;2;0;0;0
2019-12-16 14:45:00;213;26;29;24;42;55;28;229;3;3;0;0;0
2019-12-16 15:00:00;199;30;28;23;39;43;25;189;5;1;0;0;0
2019-12-16 15:15:00;200;21;29;19;49;50;16;219;6;3;0;0;0
2019-12-16 15:30:00;220;25;25;23;45;46;25;229;2;2;0;0;0
2019-12-16 15:45:00;214;29;31;29;32;36;27;221;2;0;0;0;0
2019-12-16 16:00:00;206;20;27;19;60;62;27;228;1;0;0;0;0
2019-12-16 16:15:00;214;20;21;19;47;48;14;222;5;2;0;0;0
2019-12-16 16:30:00;210;16;22;13;31;34;26;213;3;2;0;0;0
2019-12-16 16:45:00;215;21;22;20;37;39;15;226;3;1;0;0;0
2019-12-16 17:00:00;228;16;20;14;53;60;34;230;4;0;0;0;0
2019-12-16 17:15:00;224;22;24;21;43;47;24;240;3;0;0;0;0
2019-12-16 17:30:00;254;17;21;17;32;35;23;227;3;4;0;0;0
2019-12-16 17:45:00;203;17;22;16;21;21;15;249;0;2;0;0;0
2019-12-16 18:00:00;226;19;25;19;25;29;24;208;2;1;0;0;0
2019-12-16 18:15:00;238;20;15;12;22;23;13;222;3;2;0;0;0
2019-12-16 18:30:00;206;25;24;19;25;26;21;190;3;0;0;0;0
2019-12-16 18:45:00;174;12;14;14;24;57;17;199;1;0;0;0;0
2019-12-16 19:00:00;186;14;25;13;20;27;10;181;2;0;0;0;0
