DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-03-02 00:00:00;2;2;6;9;5;0;0;0;0;0;0;0;0
2020-03-02 00:15:00;5;8;4;10;4;0;0;0;0;0;0;0;0
2020-03-02 00:30:00;3;6;2;6;4;0;0;0;0;0;0;0;0
2020-03-02 00:45:00;1;2;0;15;3;1;0;0;0;0;0;0;0
2020-03-02 01:00:00;1;1;7;4;1;0;0;0;0;0;0;0;0
2020-03-02 01:15:00;1;2;1;3;0;0;0;0;0;0;0;0;0
2020-03-02 01:30:00;2;1;1;4;0;0;0;0;0;0;0;0;0
2020-03-02 01:45:00;2;3;3;4;4;1;0;0;0;0;0;0;0
2020-03-02 02:00:00;0;1;2;6;3;1;0;0;0;0;0;0;0
2020-03-02 02:15:00;0;3;0;3;1;1;0;0;0;0;0;0;0
2020-03-02 02:30:00;2;2;3;8;3;0;0;0;0;0;0;0;0
2020-03-02 02:45:00;2;7;0;3;2;1;0;0;0;0;0;0;0
2020-03-02 03:00:00;2;0;3;5;2;0;0;0;0;0;0;0;0
2020-03-02 03:15:00;0;1;1;4;2;0;0;0;0;0;0;0;0
2020-03-02 03:30:00;3;4;2;5;4;0;0;0;0;0;0;0;0
2020-03-02 03:45:00;0;5;2;3;1;0;0;0;0;0;0;0;0
2020-03-02 04:00:00;2;2;2;2;4;1;0;0;0;0;0;0;0
2020-03-02 04:15:00;5;12;6;13;4;0;0;0;0;0;0;0;0
2020-03-02 04:30:00;2;8;1;24;10;0;0;0;0;0;0;0;0
2020-03-02 04:45:00;4;11;6;37;26;0;0;0;0;0;0;0;0
2020-03-02 05:00:00;2;11;5;67;64;0;0;1;0;0;0;0;0
2020-03-02 05:15:00;6;25;9;98;102;1;0;1;0;0;0;0;0
2020-03-02 05:30:00;15;35;16;88;94;2;0;1;6;0;0;2;0
2020-03-02 05:45:00;16;30;24;81;92;2;0;0;0;0;0;0;0
2020-03-02 06:00:00;20;53;17;78;92;5;0;0;0;0;0;0;0
2020-03-02 06:15:00;25;40;31;107;111;5;0;0;4;0;0;1;0
2020-03-02 06:30:00;17;36;32;108;103;4;0;0;2;2;0;0;0
2020-03-02 06:45:00;31;50;50;120;140;5;0;1;1;0;0;0;0
2020-03-02 07:00:00;23;60;27;125;140;11;0;0;1;0;0;0;0
2020-03-02 07:15:00;33;84;46;136;140;20;0;1;11;0;0;1;0
2020-03-02 07:30:00;53;102;63;167;175;24;0;2;3;3;0;0;0
2020-03-02 07:45:00;52;97;60;147;157;34;0;1;32;0;0;0;0
2020-03-02 08:00:00;76;88;54;151;153;26;0;1;9;0;0;0;0
2020-03-02 08:15:00;48;81;50;125;134;27;0;2;19;0;0;0;0
2020-03-02 08:30:00;44;73;69;123;117;23;0;1;5;0;0;0;1
2020-03-02 08:45:00;51;82;49;127;108;20;0;1;1;0;0;0;0
2020-03-02 09:00:00;54;76;41;80;87;27;0;0;12;0;0;8;0
2020-03-02 09:15:00;35;60;46;99;90;13;0;0;3;2;0;0;0
2020-03-02 09:30:00;50;73;45;97;99;25;0;0;3;0;3;0;0
2020-03-02 09:45:00;58;74;52;101;91;24;0;0;1;3;0;0;0
2020-03-02 10:00:00;53;73;40;89;87;22;0;0;15;0;0;0;0
2020-03-02 10:15:00;50;78;46;100;103;18;0;0;11;0;0;0;0
2020-03-02 10:30:00;44;76;36;97;90;19;0;0;9;0;0;0;0
2020-03-02 10:45:00;60;70;38;87;86;30;0;1;4;0;0;0;0
2020-03-02 11:00:00;58;86;39;109;92;19;0;1;5;0;1;0;0
2020-03-02 11:15:00;62;76;41;105;86;17;0;1;8;0;0;0;0
2020-03-02 11:30:00;47;77;44;103;91;32;0;0;2;0;0;0;0
2020-03-02 11:45:00;47;73;41;110;92;35;0;0;5;0;0;1;0
2020-03-02 12:00:00;50;105;37;99;91;29;0;0;12;0;0;3;0
2020-03-02 12:15:00;44;70;37;87;82;25;0;0;2;0;0;0;0
2020-03-02 12:30:00;54;78;43;106;93;35;0;0;9;0;0;3;0
2020-03-02 12:45:00;57;111;40;106;94;37;0;3;6;2;0;0;3
2020-03-02 13:00:00;30;76;45;100;104;35;0;1;18;5;0;11;0
2020-03-02 13:15:00;42;97;37;101;110;26;0;4;6;1;0;0;0
2020-03-02 13:30:00;63;77;56;124;142;32;0;1;6;0;2;0;0
2020-03-02 13:45:00;59;93;44;95;125;19;0;0;0;0;0;0;0
2020-03-02 14:00:00;75;113;48;105;99;27;0;1;10;0;3;0;0
2020-03-02 14:15:00;88;134;62;94;91;23;0;0;0;0;0;2;0
2020-03-02 14:30:00;72;127;43;105;92;29;0;0;6;0;1;0;2
2020-03-02 14:45:00;74;107;59;99;95;21;0;1;1;2;0;0;0
2020-03-02 15:00:00;87;127;57;114;106;29;0;1;3;0;0;0;0
2020-03-02 15:15:00;80;130;50;112;109;35;0;1;12;0;0;3;0
2020-03-02 15:30:00;90;131;55;126;129;34;0;0;1;0;0;0;0
2020-03-02 15:45:00;86;115;59;100;101;45;0;2;3;1;1;0;4
2020-03-02 16:00:00;95;140;60;119;114;60;0;2;37;0;0;2;0
2020-03-02 16:15:00;94;157;72;139;136;51;0;4;13;2;0;4;0
2020-03-02 16:30:00;103;153;66;129;124;48;0;0;37;0;0;0;0
2020-03-02 16:45:00;80;112;65;131;115;50;0;0;3;1;0;0;1
2020-03-02 17:00:00;103;156;73;140;129;50;0;1;79;2;0;1;0
2020-03-02 17:15:00;97;121;69;131;123;39;0;0;2;0;0;0;0
2020-03-02 17:30:00;73;108;70;110;111;29;0;2;12;0;0;0;0
2020-03-02 17:45:00;70;116;63;111;96;42;0;0;26;0;0;0;0
2020-03-02 18:00:00;68;99;58;110;105;31;0;1;2;0;0;0;0
2020-03-02 18:15:00;70;109;52;103;108;28;0;1;9;0;0;0;0
2020-03-02 18:30:00;61;100;58;113;95;33;0;0;8;0;0;2;0
2020-03-02 18:45:00;55;69;50;89;71;27;0;0;1;0;3;0;0
2020-03-02 19:00:00;43;74;37;99;82;24;0;0;10;0;1;0;0
2020-03-02 19:15:00;44;66;31;62;61;17;0;1;1;0;0;0;0
2020-03-02 19:30:00;25;44;27;64;56;19;0;0;0;0;2;0;11
2020-03-02 19:45:00;31;40;34;68;46;19;0;3;2;0;0;0;6
2020-03-02 20:00:00;30;33;26;70;47;23;0;0;4;0;0;0;0
2020-03-02 20:15:00;20;45;30;53;50;11;0;0;4;0;4;0;0
2020-03-02 20:30:00;25;28;20;54;44;11;0;0;0;3;0;0;3
2020-03-02 20:45:00;19;36;21;67;56;12;0;0;0;2;0;0;0
2020-03-02 21:00:00;17;24;23;80;82;11;0;0;2;0;0;0;0
2020-03-02 21:15:00;13;26;18;69;71;6;0;0;1;0;1;0;0
2020-03-02 21:30:00;16;34;11;52;46;10;0;0;0;0;0;0;1
2020-03-02 21:45:00;31;66;10;34;29;9;0;0;0;0;0;0;0
2020-03-02 22:00:00;37;70;11;31;20;12;0;2;0;0;0;0;0
2020-03-02 22:15:00;14;56;19;32;26;8;0;1;3;0;0;0;0
2020-03-02 22:30:00;15;27;16;30;15;15;0;0;2;0;0;0;0
2020-03-02 22:45:00;11;15;6;17;25;15;0;0;0;0;0;0;0
2020-03-02 23:00:00;2;13;9;19;10;4;0;0;0;0;0;0;0
2020-03-02 23:15:00;5;2;7;16;11;3;0;0;0;0;0;0;0
2020-03-02 23:30:00;3;7;5;16;11;1;0;0;0;0;0;0;0
2020-03-02 23:45:00;4;13;6;19;9;0;0;0;0;0;0;0;0
