DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-05-12 00:00:00;8;4;6;4;0;0
2020-05-12 00:15:00;6;8;9;9;0;0
2020-05-12 00:30:00;4;3;8;5;0;0
2020-05-12 00:45:00;3;1;8;6;0;0
2020-05-12 01:00:00;6;2;4;4;0;0
2020-05-12 01:15:00;5;3;9;2;0;0
2020-05-12 01:30:00;5;3;5;3;0;0
2020-05-12 01:45:00;2;3;1;3;0;0
2020-05-12 02:00:00;6;1;8;6;0;0
2020-05-12 02:15:00;7;6;9;4;0;0
2020-05-12 02:30:00;10;7;11;4;0;0
2020-05-12 02:45:00;1;0;9;3;0;0
2020-05-12 03:00:00;5;2;1;3;0;0
2020-05-12 03:15:00;3;3;3;2;0;0
2020-05-12 03:30:00;8;3;5;3;0;0
2020-05-12 03:45:00;3;1;5;2;0;0
2020-05-12 04:00:00;4;6;3;5;0;0
2020-05-12 04:15:00;9;6;8;7;0;0
2020-05-12 04:30:00;11;11;12;5;0;0
2020-05-12 04:45:00;24;22;27;5;0;0
2020-05-12 05:00:00;61;66;60;29;0;0
2020-05-12 05:15:00;89;76;109;80;0;0
2020-05-12 05:30:00;65;58;150;129;0;0
2020-05-12 05:45:00;42;37;98;104;0;0
2020-05-12 06:00:00;82;92;107;88;0;0
2020-05-12 06:15:00;58;63;123;110;0;0
2020-05-12 06:30:00;80;83;150;147;5;0
2020-05-12 06:45:00;68;84;138;135;9;0
2020-05-12 07:00:00;63;67;110;109;6;0
2020-05-12 07:15:00;78;69;136;126;5;2
2020-05-12 07:30:00;73;75;143;132;13;0
2020-05-12 07:45:00;85;87;112;135;5;0
2020-05-12 08:00:00;62;66;105;112;0;0
2020-05-12 08:15:00;64;62;96;102;3;0
2020-05-12 08:30:00;73;71;102;105;9;0
2020-05-12 08:45:00;71;65;89;74;5;0
2020-05-12 09:00:00;79;66;94;94;11;0
2020-05-12 09:15:00;67;77;88;82;3;0
2020-05-12 09:30:00;76;79;107;91;8;1
2020-05-12 09:45:00;87;89;88;76;10;0
2020-05-12 10:00:00;83;103;80;55;9;0
2020-05-12 10:15:00;101;104;91;66;1;0
2020-05-12 10:30:00;95;77;86;61;0;0
2020-05-12 10:45:00;96;72;95;81;6;0
2020-05-12 11:00:00;90;85;106;69;9;0
2020-05-12 11:15:00;96;99;82;76;8;3
2020-05-12 11:30:00;88;113;91;66;11;0
2020-05-12 11:45:00;92;83;73;69;0;0
2020-05-12 12:00:00;116;140;106;77;11;0
2020-05-12 12:15:00;99;100;102;66;6;0
2020-05-12 12:30:00;105;101;94;69;15;0
2020-05-12 12:45:00;91;88;87;72;9;0
2020-05-12 13:00:00;90;100;84;70;29;5
2020-05-12 13:15:00;108;100;126;103;23;5
2020-05-12 13:30:00;155;145;131;124;10;0
2020-05-12 13:45:00;163;185;153;158;5;2
2020-05-12 14:00:00;120;191;121;117;12;0
2020-05-12 14:15:00;132;175;115;104;11;0
2020-05-12 14:30:00;133;151;89;80;18;0
2020-05-12 14:45:00;128;185;105;106;19;0
2020-05-12 15:00:00;129;172;82;96;27;5
2020-05-12 15:15:00;146;156;92;84;32;0
2020-05-12 15:30:00;148;183;116;102;16;5
2020-05-12 15:45:00;126;141;88;71;3;0
2020-05-12 16:00:00;146;185;44;89;19;5
2020-05-12 16:15:00;175;194;67;103;16;4
2020-05-12 16:30:00;149;173;105;107;9;0
2020-05-12 16:45:00;147;184;116;114;44;0
2020-05-12 17:00:00;158;191;110;86;29;0
2020-05-12 17:15:00;145;167;114;110;23;0
2020-05-12 17:30:00;122;140;113;79;26;0
2020-05-12 17:45:00;130;137;91;69;5;0
2020-05-12 18:00:00;114;125;110;87;6;0
2020-05-12 18:15:00;128;129;90;91;5;0
2020-05-12 18:30:00;108;114;88;65;4;0
2020-05-12 18:45:00;83;82;73;63;4;0
2020-05-12 19:00:00;77;84;75;60;3;0
2020-05-12 19:15:00;71;71;62;50;3;0
2020-05-12 19:30:00;64;61;44;35;5;0
2020-05-12 19:45:00;49;44;42;35;2;0
2020-05-12 20:00:00;52;50;48;36;7;0
2020-05-12 20:15:00;48;47;39;33;0;0
2020-05-12 20:30:00;40;27;39;30;0;0
2020-05-12 20:45:00;41;32;45;44;9;0
2020-05-12 21:00:00;81;89;74;44;1;0
2020-05-12 21:15:00;66;71;96;76;2;0
2020-05-12 21:30:00;45;41;70;44;0;0
2020-05-12 21:45:00;38;36;39;21;0;0
2020-05-12 22:00:00;60;64;23;20;0;0
2020-05-12 22:15:00;37;37;23;22;0;0
2020-05-12 22:30:00;21;9;28;16;0;0
2020-05-12 22:45:00;17;18;15;12;0;0
2020-05-12 23:00:00;14;13;11;11;0;0
2020-05-12 23:15:00;14;11;16;10;0;0
2020-05-12 23:30:00;11;8;19;13;0;0
