2020-01-15 00:00:00;9;5;3;0;0;1;2;3;5;3;5;7;4;3;11;0;0
2020-01-15 00:15:00;7;7;5;1;0;1;0;10;8;7;3;8;8;3;0;2;0
2020-01-15 00:30:00;13;6;0;0;0;0;0;8;3;3;1;9;7;1;0;1;0
2020-01-15 00:45:00;4;9;5;0;0;1;0;5;4;3;2;6;5;4;0;0;0
2020-01-15 01:00:00;8;5;0;0;0;0;0;5;5;3;0;4;6;1;0;1;0
2020-01-15 01:15:00;5;1;1;0;0;0;0;3;1;2;0;5;4;0;5;0;0
2020-01-15 01:30:00;5;4;1;1;0;1;0;9;1;2;0;4;4;1;5;2;0
2020-01-15 01:45:00;5;6;1;0;0;0;1;3;4;5;0;3;3;1;2;0;0
2020-01-15 02:00:00;10;2;1;1;1;1;0;1;1;2;0;3;5;1;0;1;0
2020-01-15 02:15:00;9;6;3;0;0;0;0;4;3;2;0;9;6;1;0;1;0
2020-01-15 02:30:00;2;6;1;0;0;0;0;2;4;3;0;2;4;2;0;1;0
2020-01-15 02:45:00;6;9;0;0;0;0;0;3;2;2;2;7;4;0;0;0;0
2020-01-15 03:00:00;5;6;0;0;0;0;0;4;3;5;0;4;6;0;0;0;0
2020-01-15 03:15:00;2;3;0;0;0;0;0;3;1;2;0;5;2;1;0;0;0
2020-01-15 03:30:00;2;4;1;0;0;0;0;1;1;1;1;5;5;1;0;0;0
2020-01-15 03:45:00;2;10;1;0;0;1;0;5;2;1;0;4;6;0;0;0;0
2020-01-15 04:00:00;7;8;3;0;0;0;0;2;2;7;0;5;6;2;0;0;0
2020-01-15 04:15:00;9;10;2;0;0;0;0;5;2;7;3;2;3;1;0;1;0
2020-01-15 04:30:00;15;15;5;0;0;1;0;7;8;9;3;10;4;2;0;0;0
2020-01-15 04:45:00;25;19;15;0;0;0;0;4;16;11;2;10;11;3;1;0;0
2020-01-15 05:00:00;26;51;36;0;0;0;0;19;17;9;7;26;9;6;6;1;0
2020-01-15 05:15:00;40;60;62;5;1;0;0;22;19;10;5;33;23;13;12;11;0
2020-01-15 05:30:00;60;64;77;7;0;1;2;32;45;12;11;45;19;15;4;5;0
2020-01-15 05:45:00;69;51;60;5;0;2;0;30;51;22;13;51;22;8;5;6;0
2020-01-15 06:00:00;64;59;68;3;0;0;1;32;48;20;21;41;19;8;15;3;0
